scenario,N,tau0,finesse_nominal,finesse_nominal_ceiling,finesse_actual,finesse_actual_ceiling,finesse_scale,finesse_relative_error,rho_nominal,rho_actual,reflectivity_nominal,reflectivity_actual,reflectivity_abs_error,rho_crosses_1p00,rho_crosses_1p05,rho_crosses_1p10,math_optimal_branches,geometry_engineering_branches,geometry_warning_branches,w0_experimental_ok_branches,w0_high_risk_branches,final_engineering_branches,geometry_warning_branch_list,w0_experimental_ok_branch_list,w0_high_risk_branch_list,final_branch_list,max_final_platform_width_L_mm,mean_final_platform_width_L_mm
COMPARISON_RELAXED,12,3.000000000000,37.800000000000,38,34.020000000000,35,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.920271066136,0.911819994993,-0.008451071144,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,3.000000000000,37.800000000000,38,35.910000000000,36,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.920271066136,0.916257994751,-0.004013071386,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,3.000000000000,37.800000000000,38,37.044000000000,38,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.920271066136,0.918712850800,-0.001558215336,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,3.000000000000,37.800000000000,38,37.800000000000,38,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.920271066136,0.920271066136,0.000000000000,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.053494194,0.053494194
COMPARISON_RELAXED,12,3.000000000000,37.800000000000,38,38.556000000000,39,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.920271066136,0.921770716149,0.001499650013,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.074508070,0.074508070
COMPARISON_RELAXED,12,3.000000000000,37.800000000000,38,39.690000000000,40,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.920271066136,0.923917399767,0.003646333630,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.104562656,0.104562656
COMPARISON_RELAXED,12,3.000000000000,37.800000000000,38,41.580000000000,42,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.920271066136,0.927245033413,0.006973967276,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.151090698,0.151090698
COMPARISON_RELAXED,12,3.000000000000,39.600000000000,40,35.640000000000,36,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.923751338026,0.915651515011,-0.008099823015,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,3.000000000000,39.600000000000,40,37.620000000000,38,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.923751338026,0.919905500951,-0.003845837075,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,3.000000000000,39.600000000000,40,38.808000000000,39,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.923751338026,0.922258151586,-0.001493186441,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.081335071,0.081335071
COMPARISON_RELAXED,12,3.000000000000,39.600000000000,40,39.600000000000,40,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.923751338026,0.923751338026,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.102238801,0.102238801
COMPARISON_RELAXED,12,3.000000000000,39.600000000000,40,40.392000000000,41,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.923751338026,0.925188290501,0.001436952475,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.122341340,0.122341340
COMPARISON_RELAXED,12,3.000000000000,39.600000000000,40,41.580000000000,42,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.923751338026,0.927245033413,0.003493695386,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.151090698,0.151090698
COMPARISON_RELAXED,12,3.000000000000,39.600000000000,40,43.560000000000,44,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.923751338026,0.930432802515,0.006681464488,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.195593940,0.195593940
COMPARISON_RELAXED,12,3.000000000000,41.400000000000,42,37.260000000000,38,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.926940699914,0.919164229974,-0.007776469940,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
COMPARISON_RELAXED,12,3.000000000000,41.400000000000,42,39.330000000000,40,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.926940699914,0.923248778309,-0.003691921605,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.095204909,0.095204909
COMPARISON_RELAXED,12,3.000000000000,41.400000000000,42,40.572000000000,41,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.926940699914,0.925507355310,-0.001433344604,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.126803103,0.126803103
COMPARISON_RELAXED,12,3.000000000000,41.400000000000,42,41.400000000000,42,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.926940699914,0.926940699914,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.146838468,0.146838468
COMPARISON_RELAXED,12,3.000000000000,41.400000000000,42,42.228000000000,43,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.926940699914,0.928319965560,0.001379265646,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.166105000,0.166105000
COMPARISON_RELAXED,12,3.000000000000,41.400000000000,42,43.470000000000,44,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.926940699914,0.930293972071,0.003353272157,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.193657194,0.193657194
COMPARISON_RELAXED,12,3.000000000000,41.400000000000,42,45.540000000000,46,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.926940699914,0.933353117779,0.006412417865,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.236303680,0.236303680
COMPARISON_RELAXED,12,3.000000000000,43.200000000000,44,38.880000000000,39,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.929874138355,0.922396306098,-0.007477832258,yes,yes,no,2,1,1,0,2,1,5,-,"1,5",5,0.083269772,0.083269772
COMPARISON_RELAXED,12,3.000000000000,43.200000000000,44,41.040000000000,42,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.929874138355,0.926324336182,-0.003549802173,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.138224579,0.138224579
COMPARISON_RELAXED,12,3.000000000000,43.200000000000,44,42.336000000000,43,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.929874138355,0.928496042579,-0.001378095777,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.168563652,0.168563652
COMPARISON_RELAXED,12,3.000000000000,43.200000000000,44,43.200000000000,44,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.929874138355,0.929874138355,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.187799546,0.187799546
COMPARISON_RELAXED,12,3.000000000000,43.200000000000,44,44.064000000000,45,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.929874138355,0.931200152845,0.001326014490,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.206296485,0.206296485
COMPARISON_RELAXED,12,3.000000000000,43.200000000000,44,45.360000000000,46,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.929874138355,0.933097798471,0.003223660115,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.232746764,0.232746764
COMPARISON_RELAXED,12,3.000000000000,43.200000000000,44,47.520000000000,48,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.929874138355,0.936038264079,0.006164125724,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.273684551,0.273684551
COMPARISON_RELAXED,30,3.000000000000,94.500000000000,95,85.050000000000,86,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.967303634912,0.963737730130,-0.003565904782,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,94.500000000000,95,89.775000000000,90,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.967303634912,0.965612866018,-0.001690768894,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,94.500000000000,95,92.610000000000,93,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.967303634912,0.966647676529,-0.000655958383,yes,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,94.500000000000,95,94.500000000000,95,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.967303634912,0.967303634912,0.000000000000,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,94.500000000000,95,96.390000000000,97,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.967303634912,0.967934292207,0.000630657295,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,94.500000000000,95,99.225000000000,100,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.967303634912,0.968835950324,0.001532315411,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,94.500000000000,95,103.950000000000,104,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.967303634912,0.970231087337,0.002927452424,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,99.000000000000,99,89.100000000000,90,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.968766246569,0.965356949074,-0.003409297495,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,99.000000000000,99,94.050000000000,95,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.968766246569,0.967149805356,-0.001616441212,yes,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,99.000000000000,99,97.020000000000,98,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.968766246569,0.968139140200,-0.000627106369,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,99.000000000000,99,99.000000000000,99,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.968766246569,0.968766246569,0.000000000000,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,99.000000000000,99,100.980000000000,101,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.968766246569,0.969369146188,0.000602899619,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,99.000000000000,99,103.950000000000,104,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.968766246569,0.970231087337,0.001464840768,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,99.000000000000,99,108.900000000000,109,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.968766246569,0.971564697292,0.002798450723,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.061338112,0.061338112
COMPARISON_RELAXED,30,3.000000000000,103.500000000000,104,93.150000000000,94,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.970103621323,0.966837763214,-0.003265858109,yes,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,103.500000000000,104,98.325000000000,99,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.970103621323,0.968555252056,-0.001548369267,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,103.500000000000,104,101.430000000000,102,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.970103621323,0.969502937357,-0.000600683965,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,103.500000000000,104,103.500000000000,104,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.970103621323,0.970103621323,0.000000000000,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,103.500000000000,104,105.570000000000,106,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.970103621323,0.970681102279,0.000577480956,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.052125106,0.052125106
COMPARISON_RELAXED,30,3.000000000000,103.500000000000,104,108.675000000000,109,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.970103621323,0.971506675872,0.001403054549,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.060733400,0.060733400
COMPARISON_RELAXED,30,3.000000000000,103.500000000000,104,113.850000000000,114,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.970103621323,0.972783953592,0.002680332269,yes,yes,yes,4,3,3,0,4,2,"7,11,13",-,"1,7,11,13","7,11",0.074036947,0.066291644
COMPARISON_RELAXED,30,3.000000000000,108.000000000000,108,97.200000000000,98,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.971331182323,0.968197188410,-0.003133993913,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,108.000000000000,108,102.600000000000,103,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.971331182323,0.969845386660,-0.001485795663,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
COMPARISON_RELAXED,30,3.000000000000,108.000000000000,108,105.840000000000,106,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.971331182323,0.970754785465,-0.000576396858,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.052893708,0.052893708
COMPARISON_RELAXED,30,3.000000000000,108.000000000000,108,108.000000000000,108,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.971331182323,0.971331182323,0.000000000000,yes,yes,yes,4,3,3,0,4,1,"7,11,13",-,"1,7,11,13",7,0.058904145,0.058904145
COMPARISON_RELAXED,30,3.000000000000,108.000000000000,108,110.160000000000,111,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.971331182323,0.971885300100,0.000554117777,yes,yes,yes,4,3,3,0,4,2,"7,11,13",-,"1,7,11,13","7,11",0.064678838,0.057909951
COMPARISON_RELAXED,30,3.000000000000,108.000000000000,108,113.400000000000,114,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.971331182323,0.972677449223,0.001346266900,yes,yes,yes,4,3,3,0,4,2,"7,11,13",-,"1,7,11,13","7,11",0.072928327,0.065298657
COMPARISON_RELAXED,30,3.000000000000,108.000000000000,108,118.800000000000,119,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.971331182323,0.973902958593,0.002571776270,yes,yes,yes,4,3,3,0,4,2,"7,11,13",-,"1,7,11,13","7,11",0.085677369,0.076718557
COMPARISON_RELAXED,50,3.000000000000,157.500000000000,158,141.750000000000,142,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.980251321813,0.978081325432,-0.002169996380,no,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,157.500000000000,158,149.625000000000,150,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.980251321813,0.979222826157,-0.001028495656,no,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,157.500000000000,158,154.350000000000,155,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.980251321813,0.979852388556,-0.000398933256,yes,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,157.500000000000,158,157.500000000000,158,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.980251321813,0.980251321813,0.000000000000,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,157.500000000000,158,160.650000000000,161,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.980251321813,0.980634764381,0.000383442568,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,157.500000000000,158,165.375000000000,166,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.980251321813,0.981182800950,0.000931479137,yes,yes,yes,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,157.500000000000,158,173.250000000000,174,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.980251321813,0.982030371890,0.001779050078,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.063219941,0.063219941
COMPARISON_RELAXED,50,3.000000000000,165.000000000000,165,148.500000000000,149,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.981140441700,0.979067088134,-0.002073353566,no,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,165.000000000000,165,156.750000000000,157,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.981140441700,0.980157777359,-0.000982664341,yes,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,165.000000000000,165,161.700000000000,162,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.981140441700,0.980759291132,-0.000381150569,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,165.000000000000,165,165.000000000000,165,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.981140441700,0.981140441700,0.000000000000,yes,yes,yes,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,165.000000000000,165,168.300000000000,169,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.981140441700,0.981506785378,0.000366343678,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.051207631,0.051207631
COMPARISON_RELAXED,50,3.000000000000,165.000000000000,165,173.250000000000,174,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.981140441700,0.982030371890,0.000889930190,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.063219941,0.063219941
COMPARISON_RELAXED,50,3.000000000000,165.000000000000,165,181.500000000000,182,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.981140441700,0.982840102962,0.001699661262,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.081799211,0.081799211
COMPARISON_RELAXED,50,3.000000000000,172.500000000000,173,155.250000000000,156,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.981952954475,0.979968004588,-0.001984949888,yes,no,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,172.500000000000,173,163.875000000000,164,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.981952954475,0.981012211970,-0.000940742505,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,172.500000000000,173,169.050000000000,170,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.981952954475,0.981588069235,-0.000364885241,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.053072403,0.053072403
COMPARISON_RELAXED,50,3.000000000000,172.500000000000,173,172.500000000000,173,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.981952954475,0.981952954475,0.000000000000,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.061443734,0.061443734
COMPARISON_RELAXED,50,3.000000000000,172.500000000000,173,175.950000000000,176,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.981952954475,0.982303658836,0.000350704361,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.069490220,0.069490220
COMPARISON_RELAXED,50,3.000000000000,172.500000000000,173,181.125000000000,182,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.981952954475,0.982804883322,0.000851928847,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.080991044,0.080991044
COMPARISON_RELAXED,50,3.000000000000,172.500000000000,173,189.750000000000,190,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.981952954475,0.983580008250,0.001627053775,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.098778543,0.098778543
COMPARISON_RELAXED,50,3.000000000000,180.000000000000,180,162.000000000000,162,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.982698351630,0.980794576600,-0.001903775031,yes,yes,no,10,8,8,0,10,0,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
COMPARISON_RELAXED,50,3.000000000000,180.000000000000,180,171.000000000000,171,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.982698351630,0.981796101143,-0.000902250488,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.057845082,0.057845082
COMPARISON_RELAXED,50,3.000000000000,180.000000000000,180,176.400000000000,177,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.982698351630,0.982348400582,-0.000349951048,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.070516800,0.070516800
COMPARISON_RELAXED,50,3.000000000000,180.000000000000,180,180.000000000000,180,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.982698351630,0.982698351630,0.000000000000,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.078546544,0.078546544
COMPARISON_RELAXED,50,3.000000000000,180.000000000000,180,183.600000000000,184,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.982698351630,0.983034697049,0.000336345419,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.086264550,0.086264550
COMPARISON_RELAXED,50,3.000000000000,180.000000000000,180,189.000000000000,189,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.982698351630,0.983515391065,0.000817039434,yes,yes,yes,10,8,8,0,10,1,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23",17,0.097295626,0.097295626
COMPARISON_RELAXED,50,3.000000000000,180.000000000000,180,198.000000000000,198,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.982698351630,0.984258746108,0.001560394478,yes,yes,yes,10,8,8,0,10,2,"7,9,11,13,17,19,21,23",-,"1,3,7,9,11,13,17,19,21,23","11,17",0.114356021,0.082526775
COMPARISON_RELAXED,9,4.000000000000,37.800000000000,38,34.020000000000,35,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.920271066136,0.911819994993,-0.008451071144,no,no,no,3,3,3,0,3,0,"1,2,4",-,"1,2,4",-,0.000000000,0.000000000
COMPARISON_RELAXED,9,4.000000000000,37.800000000000,38,35.910000000000,36,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.920271066136,0.916257994751,-0.004013071386,no,no,no,3,3,3,0,3,0,"1,2,4",-,"1,2,4",-,0.000000000,0.000000000
COMPARISON_RELAXED,9,4.000000000000,37.800000000000,38,37.044000000000,38,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.920271066136,0.918712850800,-0.001558215336,yes,no,no,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.176013801,0.112855665
COMPARISON_RELAXED,9,4.000000000000,37.800000000000,38,37.800000000000,38,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.920271066136,0.920271066136,0.000000000000,yes,yes,no,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.295244981,0.189767757
COMPARISON_RELAXED,9,4.000000000000,37.800000000000,38,38.556000000000,39,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.920271066136,0.921770716149,0.001499650013,yes,yes,no,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.408120440,0.262949034
COMPARISON_RELAXED,9,4.000000000000,37.800000000000,38,39.690000000000,40,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.920271066136,0.923917399767,0.003646333630,yes,yes,yes,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.566481105,0.366266266
COMPARISON_RELAXED,9,4.000000000000,37.800000000000,38,41.580000000000,42,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.920271066136,0.927245033413,0.006973967276,yes,yes,yes,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.804430099,0.523060123
COMPARISON_RELAXED,9,4.000000000000,39.600000000000,40,35.640000000000,36,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.923751338026,0.915651515011,-0.008099823015,no,no,no,3,3,3,0,3,0,"1,2,4",-,"1,2,4",-,0.000000000,0.000000000
COMPARISON_RELAXED,9,4.000000000000,39.600000000000,40,37.620000000000,38,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.923751338026,0.919905500951,-0.003845837075,yes,no,no,3,3,3,0,3,3,"1,2,4",-,"1,2,4","1,2,4",0.267450625,0.171803568
