dataset_key,l,scan_direction,source,candidate_rank,fit_model,selected,branch_role,lambda_center_nm,lambda_center_err_nm,nu_center_ghz,nu_center_err_ghz,fwhm_nm,fwhm_err_nm,fwhm_ghz,fwhm_err_ghz,finesse_with_final_fsr,peak_power_uw,baseline_uw,amplitude_uw,prominence_uw,r_squared,residual_rms_uw,window_lambda_min_nm,window_lambda_max_nm,peak_index
0p98mm_final,2,Rising,raw,1,lorentz,True,raw_validation,794.9860806850676,5.234525601855032e-08,377104.03399976285,2.48301293380324e-05,0.0006442542883591353,2.532944234228941e-07,0.30560395579821603,0.00012015097016554787,32.45830487242402,3.412326159339469,-0.003430906593912131,3.4157571260487893,3.145554144251897,0.9991904496247072,0.028509942746474087,794.9849288916478,794.9872404898722,12102
0p98mm_final,3,Falling,final,2,lorentz,True,selected,794.9814593426248,4.262263146096593e-08,377106.2261601676,2.0218408253887553e-05,0.0006496971540018618,2.0732141118097985e-07,0.30818937852366957,9.834467716682231e-05,32.18600983276736,3.4652881279242886,-0.003608308357428521,3.4688967169274108,3.407531383972156,0.9994677599484885,0.02347535639955857,794.9803051222411,794.9826170069445,141694
0p98mm_final,3,Falling,final,1,lorentz,False,candidate,794.9721674480697,2.548041770030238e-07,377110.6339010081,0.00012087135706736785,0.0006722144811955851,1.2667321389596896e-06,0.31887811863257953,0.0006008992257418538,31.107140276836276,0.5965086293509997,-0.000609846908292097,0.5971184866013075,0.5279648247992279,0.9645235359063267,0.03358103239641846,794.9710052474156,794.9733171379858,28510
0p98mm_final,3,Falling,final,2,lorentz,False,candidate,794.9814593426248,4.262263146096593e-08,377106.2261601676,2.0218408253887553e-05,0.0006496971540018618,2.0732141118097985e-07,0.30818937852366957,9.834467716682231e-05,32.18600983276736,3.4652881279242886,-0.003608308357428521,3.4688967169274108,3.407531383972156,0.9994677599484885,0.02347535639955857,794.9803051222411,794.9826170069445,141694
0p98mm_final,3,Falling,final,3,lorentz,False,candidate,794.9930205416367,1.057907610403277e-07,377100.7420867021,5.018128897162457e-05,0.0006545668714145392,5.169808348476147e-07,0.31049033963546074,0.0002452271295826147,31.947487896607036,0.7163793415916626,0.0059216234887968225,0.7104577297838923,0.6578931251426222,0.9967549868115962,0.011888471521823216,794.9918542325175,794.9941661172209,262641
0p98mm_final,3,Falling,raw,1,lorentz,True,raw_validation,794.9814593426248,4.2622631460912094e-08,377106.2261601676,2.0218408253862013e-05,0.0006496971540018661,2.073214111815839e-07,0.30818937852367156,9.834467716710884e-05,32.186009832767155,3.4652881279238517,-0.003608308357189238,3.468896716926735,3.1956911496682934,0.9994677599484885,0.023475356399558563,794.9803051222411,794.9826170069445,12102
0p98mm_final,3,Rising,final,2,lorentz,True,selected,794.9814695467896,3.7170082461213676e-08,377106.22131973517,1.763194474341928e-05,0.000648765364311201,1.8063624100487412e-07,0.3077473682474545,8.568633721435424e-05,32.232237838476905,3.5199409305661353,0.00183517108977456,3.5181057687752855,3.4595252450236083,0.9995945729565173,0.02077773309794884,794.9803128571713,794.9826245508887,111728
0p98mm_final,3,Rising,final,1,lorentz,False,candidate,794.972198254878,9.59924144324216e-08,377110.61928719527,4.5535880289838165e-05,0.0006714068247055045,4.768376296856954e-07,0.3184949662568763,0.0002261972610173698,31.14456245288659,0.6077181557951102,-0.0036237558537576577,0.6113419119937239,0.5587727810552873,0.9973938357520219,0.009163884913259718,794.9710319913128,794.9733437805231,14533
0p98mm_final,3,Rising,final,2,lorentz,False,candidate,794.9814695467896,3.7170082461213676e-08,377106.22131973517,1.763194474341928e-05,0.000648765364311201,1.8063624100487412e-07,0.3077473682474545,8.568633721435424e-05,32.232237838476905,3.5199409305661353,0.00183517108977456,3.5181057687752855,3.4595252450236083,0.9995945729565173,0.02077773309794884,794.9803128571713,794.9826245508887,111728
0p98mm_final,3,Rising,final,3,lorentz,False,candidate,794.9930934842534,9.432860147038118e-08,377100.70748676005,4.4744265883892164e-05,0.0006381541028688329,4.5356508824408983e-07,0.3027049739799809,0.00021514616550757346,32.769155515010794,0.7358115882674877,0.008442592433960809,0.7273690069906841,0.6731290914618596,0.9973503926889234,0.010992968661058793,794.9919596567518,794.9942714459622,233690
