scenario,finesse,tau0,vacuum_wavelength_nm,refractive_index,medium_wavelength_nm,w0_experimental_min_um,w0_comfortable_min_um,N,m,k_star,lr_star,L_mm,zR_mm,w0_um,w_curved_um,g2,lr_edge_margin,hemispherical_gap_mm,delta,tau_eff,tau_margin,rho,peak_headroom_ratio,platform_height_margin,platform_exists,platform_width_k,platform_width_lr,platform_width_L_mm,pairwise_er_db,conservative_er_db,w0_band,geometry_warning,geometry_warning_reasons,geometry_screen_status,geometry_pass,geometry_fail_reasons,quality_pass,quality_fail_reasons,final_engineering_pass
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,16,0.457142857143,0.981981430348,24.549535759,3.325460570,24.062807,179.261129,0.018018569652,0.018018569652,0.450464241,0.100671140940,0.851428571429,-2.148571428571,0.283809523810,-2.523489932886,-0.072099712368,no,0.000000000000,0.000000000000,0.000000000,5.910337,0.457432,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,35,17,0.485714285714,0.997987146998,24.949678675,1.120491361,13.967692,311.328307,0.002012853002,0.002012853002,0.050321325,0.100671140940,0.851428571429,-2.148571428571,0.283809523810,-2.523489932886,-0.072099712368,no,0.000000000000,0.000000000000,0.000000000,5.910337,0.457432,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,1,0.027777777778,0.007596123494,0.189903087,2.170602221,19.440638,19.514898,0.992403876506,0.007596123494,24.810096913,0.100671140940,0.827777777778,-2.172222222222,0.275925925926,-2.624161073826,-0.072893363162,no,0.000000000000,0.000000000000,0.000000000,5.729719,0.248749,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,5,0.138888888889,0.178606195157,4.465154879,9.575555539,40.832162,45.053306,0.821393804843,0.178606195157,20.534845121,0.100671140940,0.827777777778,-2.172222222222,0.275925925926,-2.624161073826,-0.072893363162,no,0.000000000000,0.000000000000,0.000000000,5.729719,0.248749,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,7,0.194444444444,0.328989928337,8.224748208,11.746157760,45.223930,55.208224,0.671010071663,0.328989928337,16.775251792,0.100671140940,0.827777777778,-2.172222222222,0.275925925926,-2.624161073826,-0.072893363162,no,0.000000000000,0.000000000000,0.000000000,5.729719,0.248749,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,11,0.305555555556,0.671010071663,16.775251792,11.746157760,45.223930,78.845515,0.328989928337,0.328989928337,8.224748208,0.100671140940,0.827777777778,-2.172222222222,0.275925925926,-2.624161073826,-0.072893363162,no,0.000000000000,0.000000000000,0.000000000,5.729719,0.248749,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,13,0.361111111111,0.821393804843,20.534845121,9.575555539,40.832162,96.617126,0.178606195157,0.178606195157,4.465154879,0.100671140940,0.827777777778,-2.172222222222,0.275925925926,-2.624161073826,-0.072893363162,no,0.000000000000,0.000000000000,0.000000000,5.729719,0.248749,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,36,17,0.472222222222,0.992403876506,24.810096913,2.170602221,19.440638,223.056301,0.007596123494,0.007596123494,0.189903087,0.100671140940,0.827777777778,-2.172222222222,0.275925925926,-2.624161073826,-0.072893363162,no,0.000000000000,0.000000000000,0.000000000,5.729719,0.248749,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,1,0.027027027027,0.007192044826,0.179801121,2.112510254,19.178728,19.248069,0.992807955174,0.007192044826,24.820198879,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,2,0.054054054054,0.028561277269,0.714031932,4.164247434,26.927042,27.320015,0.971438722731,0.028561277269,24.285968068,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,3,0.081081081081,0.063492943419,1.587323585,6.096186798,32.579883,33.666191,0.936507056581,0.063492943419,23.412676415,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,4,0.108108108108,0.110982122841,2.774553071,7.852749966,36.976965,39.217149,0.889017877159,0.110982122841,22.225446929,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,5,0.135135135135,0.169662638305,4.241565958,9.383403816,40.420398,44.358137,0.830337361695,0.169662638305,20.758434042,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,6,0.162162162162,0.237846358221,5.946158956,10.644114222,43.050197,49.312144,0.762153641779,0.237846358221,19.053841044,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,7,0.189189189189,0.313571761110,7.839294028,11.598612841,44.939000,54.240769,0.686428238890,0.313571761110,17.160705972,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,8,0.216216216216,0.394660365002,9.866509125,12.219440487,46.126026,59.285227,0.605339634998,0.394660365002,15.133490875,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,9,0.243243243243,0.478779398402,11.969484960,12.488737078,46.631528,64.590531,0.521220601598,0.478779398402,13.030515040,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,10,0.270270270270,0.563508909873,14.087722747,12.398755441,46.463233,70.326943,0.436491090127,0.436491090127,10.912277253,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,11,0.297297297297,0.646411385638,16.160284641,11.952084184,45.618626,76.717257,0.353588614362,0.353588614362,8.839715359,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,12,0.324324324324,0.725101872409,18.127546810,11.161573227,44.084213,84.080870,0.274898127591,0.274898127591,6.872453190,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,13,0.351351351351,0.797316588152,19.932914704,10.049964130,41.831423,92.916648,0.202683411848,0.202683411848,5.067085296,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,14,0.378378378378,0.860978046977,21.524451174,8.649235862,38.806927,104.080066,0.139021953023,0.139021953023,3.475548826,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,15,0.405405405405,0.914254824622,22.856370616,6.999684827,34.910786,119.221554,0.085745175378,0.085745175378,2.143629384,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,16,0.432432432432,0.955614245194,23.890356130,5.148765603,29.941389,142.118344,0.044385754806,0.044385754806,1.109643870,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,17,0.459459459459,0.983866473467,24.596661837,3.149725767,23.418375,184.370783,0.016133526533,0.016133526533,0.403338163,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,37,18,0.486486486486,0.998198744271,24.954968607,1.060074056,13.585902,320.111148,0.001801255729,0.001801255729,0.045031393,0.100671140940,0.805405405405,-2.194594594595,0.268468468468,-2.724832214765,-0.073644113913,no,0.000000000000,0.000000000000,0.000000000,5.556640,0.047098,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,1,0.026315789474,0.006819348299,0.170483707,2.057432379,18.927060,18.991927,0.993180651701,0.006819348299,24.829516293,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,3,0.078947368421,0.060263124397,1.506578110,5.949342413,32.185100,33.201043,0.939736875603,0.060263124397,23.493421890,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,5,0.131578947368,0.161359214187,4.033980355,9.196548883,40.015922,43.696317,0.838640785813,0.161359214187,20.966019645,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,7,0.184210526316,0.299152287674,7.478807192,11.447166583,44.644646,53.328277,0.700847712326,0.299152287674,17.521192808,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,9,0.236842105263,0.458710327264,11.467758182,12.457306163,46.572811,63.302022,0.541289672736,0.458710327264,13.532241818,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,11,0.289473684211,0.622742743570,15.568568589,12.117503324,45.933227,74.783908,0.377257256430,0.377257256430,9.431431411,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,13,0.342105263158,0.773474079061,19.336851977,10.464580978,42.685592,89.685524,0.226525920939,0.226525920939,5.663148023,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,15,0.394736842105,0.894570254698,22.364256367,7.677658909,36.562408,112.603843,0.105429745302,0.105429745302,2.635743633,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,38,17,0.447368421053,0.972908620850,24.322715521,4.058743365,26.583746,161.510448,0.027091379150,0.027091379150,0.677284479,0.100671140940,0.784210526316,-2.215789473684,0.261403508772,-2.825503355705,-0.074355351466,no,0.000000000000,0.000000000000,0.000000000,5.390691,-0.147377,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,1,0.025641025641,0.006474868681,0.161871717,2.005141011,18.684989,18.745776,0.993525131319,0.006474868681,24.838128283,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,2,0.051282051282,0.025731779026,0.643294476,3.958349923,26.252912,26.597340,0.974268220974,0.025731779026,24.356705524,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,4,0.102564102564,0.100278618298,2.506965457,7.509278303,36.159256,38.121103,0.899721381702,0.100278618298,22.493034543,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,5,0.128205128205,0.153637823245,3.840945581,9.015030592,39.619043,43.065140,0.846362176755,0.153637823245,21.159054419,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,7,0.179487179487,0.285653719298,7.141342982,11.293130433,44.343254,52.465421,0.714346280702,0.285653719298,17.858657018,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,8,0.205128205128,0.360891268042,9.022281701,12.006476395,45.722310,57.192725,0.639108731958,0.360891268042,15.977718299,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,10,0.256410256410,0.520132970055,13.003324251,12.489862477,46.633629,67.319170,0.479867029945,0.479867029945,11.996675749,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,11,0.282051282051,0.600012846888,15.000321172,12.247383151,46.178735,73.016164,0.399987153112,0.399987153112,9.999678828,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,14,0.358974358974,0.816222687798,20.405567195,9.682562023,41.059677,95.778841,0.183777312202,0.183777312202,4.594432805,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,16,0.410256410256,0.922595042772,23.064876069,6.680822827,34.106359,122.588850,0.077404957228,0.077404957228,1.935123931,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,17,0.435897435897,0.959989721829,23.999743046,4.899582623,29.207873,146.020604,0.040010278171,0.040010278171,1.000256954,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,39,19,0.487179487179,0.998378654067,24.959466352,1.005832109,13.233756,328.658817,0.001621345933,0.001621345933,0.040533648,0.100671140940,0.764102564103,-2.235897435897,0.254700854701,-2.926174496644,-0.075030115299,no,0.000000000000,0.000000000000,0.000000000,5.231493,-0.335571,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,40,1,0.025000000000,0.006155829702,0.153895743,1.955430813,18.451922,18.508979,0.993844170298,0.006155829702,24.846104257,0.100671140940,0.745000000000,-2.255000000000,0.248333333333,-3.026845637584,-0.075671140940,no,0.000000000000,0.000000000000,0.000000000,5.078694,-0.517359,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,40,3,0.075000000000,0.054496737906,1.362418448,5.674881247,31.433937,32.327138,0.945503262094,0.054496737906,23.637581552,0.100671140940,0.745000000000,-2.255000000000,0.248333333333,-3.026845637584,-0.075671140940,no,0.000000000000,0.000000000000,0.000000000,5.078694,-0.517359,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,40,7,0.175000000000,0.273004750130,6.825118753,11.137581552,44.036808,51.647588,0.726995249870,0.273004750130,18.174881247,0.100671140940,0.745000000000,-2.255000000000,0.248333333333,-3.026845637584,-0.075671140940,no,0.000000000000,0.000000000000,0.000000000,5.078694,-0.517359,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,40,9,0.225000000000,0.421782767480,10.544569187,12.346104257,46.364476,60.973319,0.578217232520,0.421782767480,14.455430813,0.100671140940,0.745000000000,-2.255000000000,0.248333333333,-3.026845637584,-0.075671140940,no,0.000000000000,0.000000000000,0.000000000,5.078694,-0.517359,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,40,11,0.275000000000,0.578217232520,14.455430813,12.346104257,46.364476,71.390584,0.421782767480,0.421782767480,10.544569187,0.100671140940,0.745000000000,-2.255000000000,0.248333333333,-3.026845637584,-0.075671140940,no,0.000000000000,0.000000000000,0.000000000,5.078694,-0.517359,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,40,13,0.325000000000,0.726995249870,18.174881247,11.137581552,44.036808,84.281204,0.273004750130,0.273004750130,6.825118753,0.100671140940,0.745000000000,-2.255000000000,0.248333333333,-3.026845637584,-0.075671140940,no,0.000000000000,0.000000000000,0.000000000,5.078694,-0.517359,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,40,17,0.425000000000,0.945503262094,23.637581552,5.674881247,31.433937,134.652220,0.054496737906,0.054496737906,1.362418448,0.100671140940,0.745000000000,-2.255000000000,0.248333333333,-3.026845637584,-0.075671140940,no,0.000000000000,0.000000000000,0.000000000,5.078694,-0.517359,high_risk,yes,w0_high_risk,warning,yes,pass,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,40,19,0.475000000000,0.993844170298,24.846104257,1.955430813,18.451922,235.178877,0.006155829702,0.006155829702,0.153895743,0.100671140940,0.745000000000,-2.255000000000,0.248333333333,-3.026845637584,-0.075671140940,no,0.000000000000,0.000000000000,0.000000000,5.078694,-0.517359,high_risk,no,w0_high_risk,hard_fail,no,large_curved_mirror_spot,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,41,1,0.024390243902,0.005859788110,0.146494703,1.908116053,18.227318,18.280958,0.994140211890,0.005859788110,24.853505297,0.100671140940,0.726829268293,-2.273170731707,0.242276422764,-3.127516778523,-0.076280897037,no,0.000000000000,0.000000000000,0.000000000,4.931963,-0.693514,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
CURRENT_PLATFORM,29.800000000000,3.000000000000,795.000000,1.453371000000,547.004172,47.000000,50.000000,41,2,0.048780487805,0.023301803973,0.582545099,3.771507482,25.625826,25.929711,0.976698196027,0.023301803973,24.417454901,0.100671140940,0.726829268293,-2.273170731707,0.242276422764,-3.127516778523,-0.076280897037,no,0.000000000000,0.000000000000,0.000000000,4.931963,-0.693514,high_risk,no,w0_high_risk,hard_fail,no,short_cavity,no,below_tau_threshold;platform_too_narrow,no
