detuning_from_l0_peak_mhz,T_l0_exp_rising_smooth,T_l9_exp_rising_smooth,T_overlap_min_exp_rising_smooth
-255.74161627329886,0.26822260876878784,0.2186946220639762,0.2186946220639762
-255.29072999830532,0.26894206840477103,0.2192489233826548,0.2192489233826548
-254.8398437233118,0.2696735640591688,0.21980322470133343,0.21980322470133343
-254.38895744831825,0.27041284302187,0.22035752602001207,0.22035752602001207
-253.93807117332472,0.2711566807638024,0.22091182733869075,0.22091182733869075
-253.48718489833118,0.27190051850573477,0.2214661286573694,0.2214661286573694
-253.03629862333764,0.2726443562476672,0.222020429976048,0.222020429976048
-252.5854123483441,0.27338819398959957,0.22257473129472663,0.22257473129472663
-252.13452607335057,0.27413203173153194,0.22312903261340528,0.22312903261340528
-251.68363979835704,0.2748758694734642,0.22368333393208395,0.22368333393208395
-251.2327535233635,0.2756197072153966,0.2242376352507626,0.2242376352507626
-250.78186724836996,0.276363544957329,0.22479193656944121,0.22479193656944121
-250.33098097337643,0.2771073826992613,0.2253462378881199,0.2253462378881199
-249.8800946983829,0.27785122044119365,0.22590053920679845,0.22590053920679845
-249.42920842338935,0.2785950581831261,0.22645484052547712,0.22645484052547712
-248.97832214839582,0.2793388959250584,0.22700914184415572,0.22700914184415572
-248.52743587340228,0.28008273366699077,0.22756344316283433,0.22756344316283433
-248.07654959840875,0.2808265714089231,0.228117744481513,0.228117744481513
-247.6256633234152,0.2815704091508554,0.22867204580019165,0.22867204580019165
-247.17477704842167,0.28231424689278783,0.22922634711887033,0.22922634711887033
-246.72389077342814,0.2830580846347202,0.22978064843754895,0.22978064843754895
-246.2730044984346,0.2838019223766526,0.23033494975622756,0.23033494975622756
-245.82211822344107,0.284545760118585,0.23089283210000439,0.23089283210000439
-245.37123194844753,0.28528959786051733,0.23146131742660683,0.23146131742660683
-244.920345673454,0.28603343560244965,0.23204531219040322,0.23204531219040322
-244.46945939846046,0.28677727334438197,0.23264988632723135,0.23264988632723135
-244.01857312346692,0.2875211110863143,0.2332720500540274,0.2332720500540274
-243.5676868484734,0.2882649488282467,0.23390972321801737,0.23390972321801737
-243.11680057347985,0.2890087865701791,0.2345629058192012,0.2345629058192012
-242.6659142984863,0.28975262431211146,0.23523545853344674,0.23523545853344674
-242.21502802349278,0.2904964620540439,0.2359268100976303,0.2359268100976303
-241.76414174849924,0.2912402997959762,0.23663367109900774,0.23663367109900774
-241.3132554735057,0.29198413753790853,0.23735604153757903,0.23735604153757903
-240.86236919851217,0.29272797527984085,0.2380965728292421,0.2380965728292421
-240.41148292351863,0.2934718130217732,0.2388527381099159,0.2388527381099159
-239.9605966485251,0.29421565076370565,0.2396109751608469,0.2396109751608469
-239.50971037353156,0.294959488505638,0.24036921221177796,0.24036921221177796
-239.05882409853803,0.2957033262475704,0.24112744926270896,0.24112744926270896
-238.6079378235445,0.2964471639895028,0.24188568631363996,0.24188568631363996
-238.15705154855095,0.29719100173143514,0.24264392336457097,0.24264392336457097
-237.70616527355742,0.29793483947336735,0.24340216041550197,0.24340216041550197
-237.25527899856388,0.2986786772152997,0.24416039746643292,0.24416039746643292
-236.80439272357034,0.29942251495723204,0.24491863451736393,0.24491863451736393
-236.3535064485768,0.3001663526991645,0.24567687156829499,0.24567687156829499
-235.90262017358327,0.30091019044109685,0.246435108619226,0.246435108619226
-235.45173389858974,0.3016540281830292,0.247193345670157,0.247193345670157
-235.0008476235962,0.3023978659249616,0.247951582721088,0.247951582721088
-234.54996134860266,0.30314170366689397,0.24870981977201895,0.24870981977201895
-234.09907507360913,0.3038855414088263,0.24946805682294995,0.24946805682294995
-233.6481887986156,0.30462937915075866,0.25022629387388096,0.25022629387388096
-233.19730252362206,0.305373216892691,0.25098453092481204,0.25098453092481204
-232.74641624862852,0.30611705463462335,0.2517427679757431,0.2517427679757431
-232.29552997363498,0.3068608923765558,0.25250100502667405,0.25250100502667405
-231.84464369864145,0.30760473011848816,0.2532592420776051,0.2532592420776051
-231.3937574236479,0.3083485678604205,0.25401747912853606,0.25401747912853606
-230.94287114865438,0.30909240560235285,0.2547757161794671,0.2547757161794671
-230.49198487366084,0.30983624334428517,0.2555339532303981,0.2555339532303981
-230.0410985986673,0.31058008108621754,0.25629219028132916,0.25629219028132916
-229.59021232367377,0.31132391882814986,0.2570504273322602,0.2570504273322602
-229.13932604868023,0.3120677565700822,0.25780866438319117,0.25780866438319117
-228.6884397736867,0.31281159431201466,0.2585669014341222,0.2585669014341222
-228.23755349869316,0.31355543205394704,0.25932513848505323,0.25932513848505323
-227.78666722369962,0.31429926979587935,0.26008337553598426,0.26008337553598426
-227.3357809487061,0.3150431075378118,0.26084161258691524,0.26084161258691524
-226.88489467371255,0.31578694527974405,0.26159984963784627,0.26159984963784627
-226.43400839871902,0.31653078302167637,0.26235808668877725,0.26235808668877725
-225.98312212372548,0.31727462076360874,0.2631163237397082,0.2631163237397082
-225.53223584873194,0.3180217576040103,0.2638745607906392,0.2638745607906392
-225.0813495737384,0.3187918465005946,0.26463279784157023,0.26463279784157023
-224.63046329874487,0.31958569400905085,0.26539103489250127,0.26539103489250127
-224.17957702375134,0.32039961448644033,0.26614927194343224,0.26614927194343224
-223.7286907487578,0.3212336079327631,0.2669075089943633,0.2669075089943633
-223.27780447376426,0.3220916775765253,0.26766574604529425,0.26766574604529425
-222.82691819877073,0.32297507090750716,0.2684239830962254,0.2684239830962254
-222.3760319237772,0.3238785372074223,0.26918222014715637,0.26918222014715637
-221.92514564878365,0.32480207647627074,0.2699404571980874,0.2699404571980874
-221.47425937379012,0.32574812686721083,0.27069869424901843,0.27069869424901843
-221.02337309879658,0.32672106602071843,0.2714569312999494,0.2714569312999494
-220.57248682380305,0.32771407814315934,0.2722151683508804,0.2722151683508804
-220.1216005488095,0.32871966133798824,0.2729734054018114,0.2729734054018114
-219.67071427381597,0.32972744132145426,0.27373164245274245,0.27373164245274245
-219.21982799882244,0.3307352213049203,0.27448987950367343,0.27448987950367343
-218.7689417238289,0.3317430012883863,0.27524811655460446,0.27524811655460446
-218.31805544883537,0.33275078127185237,0.27600635360553544,0.27600635360553544
-217.86716917384183,0.33375856125531844,0.27676459065646647,0.27676459065646647
-217.4162828988483,0.3347663412387844,0.2775228277073975,0.2775228277073975
-216.96539662385476,0.3357741212222505,0.27828106475832853,0.27828106475832853
-216.51451034886122,0.3367819012057165,0.27903930180925945,0.27903930180925945
-216.0636240738677,0.3377896811891825,0.27979753886019054,0.27979753886019054
-215.61273779887415,0.33879746117264853,0.2805557759111215,0.2805557759111215
-215.1618515238806,0.3398052411561146,0.28131401296205255,0.28131401296205255
-214.71096524888708,0.3408130211395807,0.28207225001298347,0.28207225001298347
-214.26007897389354,0.3418208011230467,0.28283048706391456,0.28283048706391456
-213.8091926989,0.3428285811065127,0.28358872411484554,0.28358872411484554
-213.35830642390647,0.3438363610899787,0.28434696116577657,0.28434696116577657
-212.90742014891293,0.3448441410734448,0.28510519821670754,0.28510519821670754
-212.4565338739194,0.34585192105691087,0.2858634352676386,0.2858634352676386
-212.00564759892586,0.34685970104037683,0.2866216723185695,0.2866216723185695
-211.55476132393233,0.34786748102384285,0.28737990936950064,0.28737990936950064
-211.1038750489388,0.3488752610073089,0.2881381464204316,0.2881381464204316
-210.65298877394525,0.34988304099077494,0.28889638347136265,0.28889638347136265
-210.20210249895172,0.35089082097424107,0.2896546205222936,0.2896546205222936
-209.75121622395818,0.35189860095770703,0.29041285757322466,0.29041285757322466
-209.30032994896465,0.35290638094117305,0.29117109462415564,0.29117109462415564
-208.8494436739711,0.3539141609246391,0.2919293316750867,0.2919293316750867
-208.39855739897757,0.3549219409081051,0.29268756872601775,0.29268756872601775
-207.94767112398404,0.3559297208915712,0.2934458057769487,0.2934458057769487
-207.4967848489905,0.35693750087503723,0.29420404282787976,0.29420404282787976
-207.04589857399696,0.35794528085850325,0.29496227987881085,0.29496227987881085
-206.59501229900343,0.3589530608419692,0.29572051692974183,0.29572051692974183
-206.1441260240099,0.3599608408254353,0.2964787539806728,0.2964787539806728
-205.69323974901636,0.3609686208089014,0.2972369910316038,0.2972369910316038
-205.24235347402282,0.3619764007923674,0.2979952280825348,0.2979952280825348
-204.79146719902928,0.3629841807758334,0.2987534651334658,0.2987534651334658
-204.34058092403575,0.3639919607592994,0.2995117021843968,0.2995117021843968
-203.8896946490422,0.3649997407427655,0.3002699392353279,0.3002699392353279
-203.43880837404868,0.3660075207262315,0.3010281762862589,0.3010281762862589
-202.98792209905514,0.3670153007096976,0.30178641333718986,0.30178641333718986
-202.5370358240616,0.3680230806931636,0.3025446503881209,0.3025446503881209
-202.08614954906807,0.3690308606766296,0.30330288743905187,0.30330288743905187
-201.63526327407453,0.3700386406600957,0.3040611244899829,0.3040611244899829
-201.184376999081,0.37104642064356175,0.3048193615409139,0.3048193615409139
-200.73349072408746,0.37205420062702776,0.30557759859184497,0.30557759859184497
-200.28260444909392,0.37306198061049384,0.306335835642776,0.306335835642776
-199.8317181741004,0.3740697605939598,0.307094072693707,0.307094072693707
-199.38083189910685,0.3750775405774258,0.307852309744638,0.307852309744638
-198.92994562411332,0.37608532056089194,0.308610546795569,0.308610546795569
-198.47905934911978,0.377093100544358,0.3093687838465001,0.3093687838465001
-198.02817307412624,0.378100880527824,0.310127020897431,0.310127020897431
-197.5772867991327,0.37910866051128994,0.310885257948362,0.310885257948362
-197.12640052413917,0.380116440494756,0.311643494999293,0.311643494999293
-196.67551424914564,0.38112422047822214,0.31240173205022403,0.31240173205022403
-196.2246279741521,0.38213200046168816,0.31315996910115507,0.31315996910115507
-195.77374169915856,0.3831397804451542,0.31391820615208604,0.31391820615208604
-195.32285542416503,0.38414756042862014,0.3146764432030171,0.3146764432030171
-194.8719691491715,0.38515534041208616,0.3154346802539481,0.3154346802539481
-194.42108287417796,0.3861631203955523,0.3161929173048791,0.3161929173048791
-193.97019659918442,0.3871709003790183,0.3169511543558101,0.3169511543558101
-193.51931032419088,0.3881786803624844,0.3177093914067411,0.3177093914067411
-193.06842404919735,0.38918646034595034,0.3184676284576721,0.3184676284576721
-192.6175377742038,0.3901942403294163,0.31922586550860316,0.31922586550860316
-192.16665149921027,0.39120202031288237,0.319984194060318,0.319984194060318
-191.71576522421674,0.3922121047201533,0.3207534019389011,0.3207534019389011
-191.2648789492232,0.3932363875172291,0.3215449318265399,0.3215449318265399
-190.81399267422967,0.3942826413302279,0.32235851499493295,0.32235851499493295
-190.36310639923613,0.39534714328907133,0.3231941514440803,0.3231941514440803
-189.9122201242426,0.39642989339375956,0.3240600198677445,0.3240600198677445
-189.46133384924906,0.39753415865438513,0.3249499297793398,0.3249499297793398
-189.01044757425552,0.3986618177261014,0.32586189297168916,0.32586189297168916
-188.559561299262,0.39980772494366246,0.32679590944479286,0.32679590944479286
-188.10867502426845,0.40097188030706843,0.3277584384135381,0.3277584384135381
-187.6577887492749,0.4021561280312435,0.32874672834908975,0.32874672834908975
-187.20690247428138,0.40336519236167734,0.3297570715653956,0.3297570715653956
-186.75601619928784,0.404592504837956,0.33078762013708934,0.33078762013708934
-186.3051299242943,0.4058331189432235,0.3318358388232635,0.3318358388232635
-185.85424364930077,0.40708084631733843,0.3328840575094377,0.3328840575094377
-185.40335737430723,0.4083285736914534,0.33393227619561183,0.33393227619561183
-184.9524710993137,0.40957630106556836,0.334980494881786,0.334980494881786
-184.50158482432016,0.4108240284396833,0.3360287135679602,0.3360287135679602
-184.05069854932663,0.41207175581379824,0.3370769322541343,0.3370769322541343
-183.5998122743331,0.4133194831879132,0.33812515094030854,0.33812515094030854
-183.14892599933955,0.4145672105620281,0.3391733696264826,0.3391733696264826
-182.69803972434602,0.4158149379361431,0.3402215883126568,0.3402215883126568
-182.24715344935248,0.41706266531025804,0.34126980699883097,0.34126980699883097
-181.79626717435895,0.41831039268437303,0.3423180256850051,0.3423180256850051
-181.3453808993654,0.41955812005848797,0.34336624437117924,0.34336624437117924
-180.89449462437187,0.4208058474326029,0.34441446305735346,0.34441446305735346
-180.44360834937834,0.42205357480671785,0.3454626817435276,0.3454626817435276
-179.9927220743848,0.42330130218083284,0.3465109004297018,0.3465109004297018
-179.54183579939127,0.4245490295549477,0.34755911911587595,0.34755911911587595
-179.09094952439773,0.42579675692906266,0.34860733780205005,0.34860733780205005
-178.6400632494042,0.42704448430317754,0.3496555564882242,0.3496555564882242
-178.18917697441066,0.4282922116772926,0.3507037751743984,0.3507037751743984
-177.73829069941712,0.42953993905140747,0.35175199386057254,0.35175199386057254
-177.28740442442358,0.43078766642552246,0.3528002125467467,0.3528002125467467
-176.83651814943005,0.4320353937996374,0.3538484312329208,0.3538484312329208
-176.3856318744365,0.4332831211737524,0.3548966499190951,0.3548966499190951
-175.93474559944298,0.43453084854786733,0.35594486860526925,0.35594486860526925
-175.48385932444944,0.43577857592198227,0.35699308729144336,0.35699308729144336
-175.0329730494559,0.43702630329609715,0.3580413059776175,0.3580413059776175
-174.58208677446237,0.43827403067021214,0.3590895246637917,0.3590895246637917
-174.13120049946883,0.43952175804432714,0.3601377433499658,0.3601377433499658
-173.6803142244753,0.440769485418442,0.36118596203613995,0.36118596203613995
-173.22942794948176,0.44201721279255696,0.3622341807223141,0.3622341807223141
-172.77854167448822,0.44326494016667195,0.3632823994084883,0.3632823994084883
-172.3276553994947,0.44451266754078694,0.36433061809466244,0.36433061809466244
-171.87676912450115,0.4457603949149019,0.36537883678083666,0.36537883678083666
-171.42588284950762,0.4470081222890168,0.3664270554670108,0.3664270554670108
-170.97499657451408,0.44825584966313176,0.3674752741531849,0.3674752741531849
-170.52411029952054,0.4495035770372467,0.3685234928393591,0.3685234928393591
-170.073224024527,0.4507513044113617,0.36957171152553325,0.36957171152553325
-169.62233774953347,0.45199903178547657,0.3706199302117074,0.3706199302117074
-169.17145147453994,0.45324675915959156,0.3716681488978816,0.3716681488978816
-168.7205651995464,0.45449448653370644,0.37271636758405574,0.37271636758405574
-168.26967892455286,0.4557422139078214,0.3737645862702299,0.3737645862702299
-167.81879264955933,0.45698994128193626,0.37481280495640407,0.37481280495640407
-167.3679063745658,0.45823766865605126,0.37586102364257823,0.37586102364257823
-166.91702009957226,0.4594853960301662,0.37690924232875234,0.37690924232875234
-166.46613382457872,0.4607331234042812,0.3779574610149265,0.3779574610149265
-166.01524754958518,0.4619808507783962,0.3790056797011007,0.3790056797011007
-165.56436127459165,0.4632285781525111,0.38005389838727494,0.38005389838727494
-165.1134749995981,0.464476305526626,0.381102117073449,0.381102117073449
-164.66258872460457,0.46572403290074105,0.38215033575962315,0.38215033575962315
-164.21170244961104,0.466971760274856,0.3831985544457973,0.3831985544457973
-163.7608161746175,0.46821948764897087,0.38424677313197153,0.38424677313197153
-163.30992989962397,0.4694672150230858,0.38529499181814564,0.38529499181814564
-162.85904362463043,0.47071494239720074,0.3863432105043198,0.3863432105043198
-162.4081573496369,0.4719626697713157,0.38739142919049396,0.38739142919049396
-161.95727107464336,0.4732103971454307,0.38843964787666807,0.38843964787666807
-161.50638479964982,0.4744581245195456,0.3894878665628423,0.3894878665628423
-161.0554985246563,0.47570585189366055,0.3905360852490165,0.3905360852490165
-160.60461224966275,0.4769535792677755,0.39158430393519067,0.39158430393519067
-160.15372597466921,0.4782013066418904,0.3926325226213648,0.3926325226213648
-159.70283969967568,0.4794490340160055,0.393680741307539,0.393680741307539
-159.25195342468214,0.48069676139012035,0.3947289599937131,0.3947289599937131
-158.8010671496886,0.4819444887642353,0.3957771786798872,0.3957771786798872
-158.35018087469507,0.48319221613835023,0.39682543916040797,0.39682543916040797
-157.89929459970153,0.48444078592769413,0.39787553167996587,0.39787553167996587
-157.448408324708,0.4856939977023607,0.3989462030343279,0.3989462030343279
-156.99752204971446,0.4869606154456018,0.40003680378867373,0.40003680378867373
-156.54663577472093,0.48823818206558217,0.4011473339430035,0.4011473339430035
-156.0957494997274,0.4895266975623018,0.40228477794042306,0.40228477794042306
-155.64486322473385,0.4908278987679037,0.4034443546540239,0.4034443546540239
-155.19397694974032,0.4921433596183412,0.4046238607676087,0.4046238607676087
-154.74309067474678,0.4934697693455181,0.40582329628117736,0.40582329628117736
-154.29220439975325,0.4948071279494343,0.40704809175645845,0.40704809175645845
-153.8413181247597,0.4961563185859715,0.4082965738292981,0.4082965738292981
-153.39043184976617,0.4975206225436054,0.4095649853021218,0.4095649853021218
-152.93954557477264,0.49889587537797864,0.4108529843806991,0.4108529843806991
-152.4886592997791,0.5002803566237959,0.4121632575004581,0.4121632575004581
-152.03777302478557,0.5016720522907165,0.4134735306202172,0.4134735306202172
-151.58688674979203,0.5030637479576372,0.4147838037399762,0.4147838037399762
-151.1360004747985,0.5044554436245579,0.41609407685973526,0.41609407685973526
-150.68511419980496,0.5058471392914786,0.41740434997949416,0.41740434997949416
-150.23422792481142,0.5072388349583992,0.4187146230992532,0.4187146230992532
-149.78334164981788,0.5086305306253196,0.42002489621901223,0.42002489621901223
-149.33245537482435,0.5100222262922404,0.4213351693387713,0.4213351693387713
-148.8815690998308,0.511413921959161,0.4226454424585304,0.4226454424585304
-148.43068282483728,0.5128056176260816,0.42395571557828937,0.42395571557828937
-147.97979654984374,0.5141973132930023,0.4252659886980484,0.4252659886980484
-147.5289102748502,0.5155890089599229,0.4265762618178074,0.4265762618178074
-147.07802399985667,0.5169807046268435,0.42788653493756645,0.42788653493756645
-146.62713772486313,0.5183724002937642,0.42919680805732546,0.42919680805732546
-146.1762514498696,0.5197640959606847,0.4305070811770845,0.4305070811770845
-145.72536517487606,0.5211557916276053,0.4318173542968436,0.4318173542968436
-145.27447889988252,0.522547487294526,0.4331276274166026,0.4331276274166026
-144.823592624889,0.5239391829614467,0.4344379005363616,0.4344379005363616
-144.37270634989545,0.5253308786283674,0.43574817365612056,0.43574817365612056
-143.92182007490192,0.526722574295288,0.4370584467758796,0.4370584467758796
-143.47093379990838,0.5281142699622087,0.43836871989563864,0.43836871989563864
-143.02004752491484,0.5295059656291292,0.4396789930153977,0.4396789930153977
-142.5691612499213,0.5308976612960498,0.4409892661351567,0.4409892661351567
-142.11827497492777,0.5322893569629705,0.4422995392549157,0.4422995392549157
-141.66738869993424,0.5336810526298911,0.4436098123746747,0.4436098123746747
-141.2165024249407,0.5350727482968117,0.4449200854944337,0.4449200854944337
-140.76561614994716,0.5364644439637324,0.44623035861419275,0.44623035861419275
-140.31472987495363,0.5378561396306529,0.44754063173395175,0.44754063173395175
-139.8638435999601,0.5392478352975738,0.4488509048537108,0.4488509048537108
-139.41295732496656,0.5406395309644944,0.45016117797346983,0.45016117797346983
-138.96207104997302,0.5420312266314149,0.45147145109322884,0.45147145109322884
-138.51118477497948,0.5434229222983357,0.4527817242129879,0.4527817242129879
-138.06029849998595,0.5448146179652562,0.45409199733274697,0.45409199733274697
-137.6094122249924,0.5462063136321768,0.455402270452506,0.455402270452506
-137.15852594999888,0.5475980092990975,0.45671254357226504,0.45671254357226504
-136.70763967500534,0.5489897049660181,0.45802281669202405,0.45802281669202405
-136.2567534000118,0.5503814006329386,0.45933308981178306,0.45933308981178306
-135.80586712501827,0.5517730962998594,0.46064336293154196,0.46064336293154196
-135.35498085002473,0.5531647919667799,0.461953636051301,0.461953636051301
-134.9040945750312,0.5545564876337006,0.46326390917106003,0.46326390917106003
-134.45320830003766,0.5559481833006213,0.4645741822908191,0.4645741822908191
-134.00232202504412,0.5573398789675419,0.46588445541057827,0.46588445541057827
-133.5514357500506,0.5587315746344624,0.46719472853033717,0.46719472853033717
-133.10054947505705,0.5601232703013832,0.4685050016500962,0.4685050016500962
-132.64966320006351,0.5615149659683037,0.46981527476985513,0.46981527476985513
-132.19877692506998,0.5629066616352243,0.47112554788961425,0.47112554788961425
-131.74789065007644,0.5642983573021451,0.4724358210093732,0.4724358210093732
-131.2970043750829,0.5656900529690656,0.4737460941291323,0.4737460941291323
-130.84611810008937,0.5670817486359861,0.4750563672488913,0.4750563672488913
-130.39523182509583,0.5684734443029069,0.4763666403686503,0.4763666403686503
-129.9443455501023,0.5698651399698275,0.4776769134884093,0.4776769134884093
-129.49345927510876,0.571256835636748,0.47898718660816836,0.47898718660816836
-129.04257300011523,0.5726485313036689,0.48029745972792737,0.48029745972792737
-128.5916867251217,0.5740402269705893,0.4816077328476863,0.4816077328476863
-128.14080045012815,0.57543192263751,0.4829180059674455,0.4829180059674455
-127.68991417513462,0.5768236183044307,0.48422827908720456,0.48422827908720456
-127.23902790014108,0.5782153139713514,0.48553855220696357,0.48553855220696357
-126.78814162514755,0.5796070096382719,0.48684882532672247,0.48684882532672247
-126.33725535015401,0.5809987053051926,0.48815909844648164,0.48815909844648164
-125.88636907516047,0.5823904009721133,0.48946937156624054,0.48946937156624054
-125.43548280016694,0.5837820966390338,0.49077964468599955,0.49077964468599955
-124.9845965251734,0.5851737923059545,0.4920899178057585,0.4920899178057585
-124.53371025017987,0.5865654879728751,0.4934001909255176,0.4934001909255176
-124.08282397518633,0.58795730283014,0.4947104640452766,0.4947104640452766
-123.6319377001928,0.5893497098014202,0.4960244964234612,0.4960244964234612
-123.18105142519926,0.5907512029885703,0.49734266677185385,0.49734266677185385
-122.73016515020572,0.592159995417907,0.4986653665140614,0.4986653665140614
-122.27927887521219,0.5935760870894302,0.49999409061236744,0.49999409061236744
-121.82839260021865,0.5950004869753382,0.501327937262279,0.501327937262279
-121.37750632522511,0.5964345421939243,0.5026663133060054,0.5026663133060054
-120.92662005023158,0.5978758966546969,0.504009218743547,0.504009218743547
-120.47573377523804,0.5993245503576562,0.5053577953835193,0.5053577953835193
-120.0248475002445,0.6007809431581923,0.5067118477287648,0.5067118477287648
-119.57396122525097,0.6022475604082144,0.5080704294678253,0.5080704294678253
-119.12307495025743,0.603721476900423,0.5094335406007009,0.5094335406007009
-118.6721886752639,0.6052024595649651,0.5108019697823395,0.5108019697823395
-118.22130240027036,0.6066901339757697,0.5121716334931165,0.5121716334931165
-117.77041612527682,0.6081778083865745,0.5135414642378744,0.5135414642378744
-117.31952985028329,0.6096654827973793,0.5149112949826324,0.5149112949826324
-116.86864357528975,0.611153157208184,0.5162811257273904,0.5162811257273904
-116.41775730029622,0.6126408316189886,0.5176509564721483,0.5176509564721483
-115.96687102530268,0.6141285060297935,0.5190207872169063,0.5190207872169063
-115.51598475030914,0.6156161804405983,0.5203906179616641,0.5203906179616641
-115.06509847531561,0.617103854851403,0.5217604487064222,0.5217604487064222
-114.61421220032207,0.6185915292622077,0.5231302794511802,0.5231302794511802
-114.16332592532854,0.6200792036730125,0.5245001101959382,0.5245001101959382
-113.712439650335,0.6215668780838173,0.5258699409406962,0.5258699409406962
-113.26155337534146,0.623054552494622,0.527239771685454,0.527239771685454
-112.81066710034793,0.6245422269054267,0.5286096024302118,0.5286096024302118
-112.35978082535439,0.6260299013162316,0.5299794331749699,0.5299794331749699
-111.90889455036086,0.6275175757270363,0.5313492639197278,0.5313492639197278
-111.45800827536732,0.629005250137841,0.5327190946644859,0.5327190946644859
-111.00712200037378,0.6304929245486459,0.5340889254092438,0.5340889254092438
-110.55623572538025,0.6319805989594508,0.5354587561540017,0.5354587561540017
-110.10534945038671,0.6334682733702555,0.5368285868987598,0.5368285868987598
-109.65446317539318,0.6349559477810601,0.5381984176435176,0.5381984176435176
-109.20357690039964,0.6364436221918648,0.5395682483882758,0.5395682483882758
-108.7526906254061,0.6379312966026697,0.5409380791330337,0.5409380791330337
-108.30180435041257,0.6394189710134744,0.5423079098777915,0.5423079098777915
-107.85091807541903,0.6409066454242793,0.5436777406225495,0.5436777406225495
-107.4000318004255,0.6423943198350839,0.5450475713673073,0.5450475713673073
-106.94914552543196,0.6438819942458887,0.5464174021120652,0.5464174021120652
-106.49825925043842,0.6453696686566934,0.5477872328568234,0.5477872328568234
-106.04737297544489,0.6468573430674982,0.5491570636015812,0.5491570636015812
-105.59648670045135,0.6483450174783029,0.5505268943463394,0.5505268943463394
-105.14560042545781,0.6498326918891077,0.5518967250910973,0.5518967250910973
-104.69471415046428,0.6513203662999124,0.5532665558358554,0.5532665558358554
-104.24382787547074,0.6528080407107173,0.5546363865806133,0.5546363865806133
-103.7929416004772,0.6542957151215221,0.556006217325371,0.556006217325371
-103.34205532548367,0.6557833895323268,0.557376048070129,0.557376048070129
-102.89116905049013,0.6572710639431316,0.5587458788148869,0.5587458788148869
-102.4402827754966,0.6587587383539364,0.5601157095596448,0.5601157095596448
-101.98939650050306,0.660246412764741,0.561485540304403,0.561485540304403
-101.53851022550953,0.6617340871755458,0.562855371049161,0.562855371049161
-101.08762395051599,0.6632217615863507,0.5642252017939189,0.5642252017939189
-100.63673767552245,0.6647094359971554,0.5655950325386769,0.5655950325386769
-100.18585140052892,0.6661971104079601,0.5669648632834349,0.5669648632834349
-99.73496512553538,0.6676847848187648,0.5683346940281927,0.5683346940281927
-99.28407885054185,0.6691724592295697,0.5697045247729505,0.5697045247729505
-98.83319257554831,0.6706601336403742,0.5710743555177085,0.5710743555177085
-98.38230630055477,0.6721478080511791,0.5724441862624664,0.5724441862624664
-97.93142002556124,0.6736354824619838,0.5738140170072246,0.5738140170072246
-97.4805337505677,0.6751231568727887,0.5751838477519825,0.5751838477519825
-97.02964747557417,0.6766108312835936,0.5765536784967407,0.5765536784967407
-96.57876120058063,0.6780985056943983,0.5779235092414985,0.5779235092414985
-96.1278749255871,0.6795861801052031,0.5792933399862565,0.5792933399862565
-95.67698865059356,0.6810738545160079,0.5806631707310144,0.5806631707310144
-95.22610237560002,0.6825615289268125,0.5820330014757722,0.5820330014757722
-94.77521610060649,0.6840492033376172,0.58340283222053,0.58340283222053
-94.32432982561295,0.685536877748422,0.5847726629652881,0.5847726629652881
-93.87344355061941,0.6870245521592268,0.586142493710046,0.586142493710046
-93.42255727562588,0.6885122265700315,0.5875123244548042,0.5875123244548042
-92.97167100063234,0.6899999009808363,0.5888821551995621,0.5888821551995621
-92.5207847256388,0.691487575391641,0.5902519859443202,0.5902519859443202
-92.06989845064527,0.6929752498024458,0.5916218166890781,0.5916218166890781
-91.61901217565173,0.6944629242132506,0.5929916474338359,0.5929916474338359
-91.1681259006582,0.6959505986240553,0.5943614781785937,0.5943614781785937
-90.71723962566466,0.69743827303486,0.5957313089233517,0.5957313089233517
-90.26635335067112,0.6989259474456648,0.5971011396681096,0.5971011396681096
-89.81546707567759,0.7004136218564694,0.5984659914806814,0.5984659914806814
-89.36458080068405,0.7019195481010283,0.5998234978856505,0.5998234978856505
-88.91369452569052,0.7034429740804092,0.6011719454502041,0.6011719454502041
-88.46280825069698,0.7049846481889959,0.6025085290450256,0.6025085290450256
-88.01192197570344,0.7065467205738968,0.6038346826642661,0.6038346826642661
-87.56103570070991,0.7081333036085627,0.6051517774430916,0.6051517774430916
-87.11014942571637,0.7097381347724344,0.6064598133815015,0.6064598133815015
-86.65926315072284,0.7113612140655117,0.6077566916616303,0.6077566916616303
-86.2083768757293,0.7130032688410327,0.6090424336547275,0.6090424336547275
-85.75749060073576,0.7146712570601895,0.6103191168074092,0.6103191168074092
-85.30660432574223,0.7163574934085519,0.6115867411196756,0.6115867411196756
-84.85571805074869,0.7180619778861201,0.6128439140851119,0.6128439140851119
-84.40483177575516,0.7197841607204564,0.6140953083693264,0.6140953083693264
-83.95394550076162,0.7215117823031217,0.6153460231700068,0.6153460231700068
-83.50305922576808,0.723239403885787,0.616596737970687,0.616596737970687
-83.05217295077455,0.7249670254684523,0.6178474527713673,0.6178474527713673
-82.60128667578101,0.7266946470511175,0.6190981675720476,0.6190981675720476
-82.15040040078748,0.7284222686337826,0.6203488823727279,0.6203488823727279
-81.69951412579394,0.7301498902164479,0.6215995971734081,0.6215995971734081
-81.2486278508004,0.7318775117991131,0.6228503119740884,0.6228503119740884
-80.79774157580687,0.7336051333817784,0.6241010267747685,0.6241010267747685
