detuning_from_l0_peak_mhz,T_l0_exp_rising_raw,T_l9_exp_rising_raw,T_overlap_min_exp_rising_raw
-255.74161627329886,0.2680434806845746,0.2184076099789958,0.2184076099789958
-255.29072999830532,0.2687869360830683,0.21896118383956104,0.21896118383956104
-254.8398437233118,0.269530391481562,0.21951475770012624,0.21951475770012624
-254.38895744831825,0.2702738468800557,0.22006833156069144,0.22006833156069144
-253.93807117332472,0.27101730227854937,0.22062190542125665,0.22062190542125665
-253.48718489833118,0.271760757677043,0.22117547928182188,0.22117547928182188
-253.03629862333764,0.2725042130755366,0.22172905314238714,0.22172905314238714
-252.5854123483441,0.27324766847403037,0.22228262700295232,0.22228262700295232
-252.13452607335057,0.27399112387252406,0.22283620086351752,0.22283620086351752
-251.68363979835704,0.2747345792710177,0.22338977472408278,0.22338977472408278
-251.2327535233635,0.2754780346695114,0.22394334858464796,0.22394334858464796
-250.78186724836996,0.2762214900680051,0.22449692244521322,0.22449692244521322
-250.33098097337643,0.2769649454664988,0.22505049630577845,0.22505049630577845
-249.8800946983829,0.2777084008649925,0.22560407016634365,0.22560407016634365
-249.42920842338935,0.2784518562634861,0.22615764402690886,0.22615764402690886
-248.97832214839582,0.2791953116619798,0.2267112178874741,0.2267112178874741
-248.52743587340228,0.2799387670604735,0.2272647917480393,0.2272647917480393
-248.07654959840875,0.2806822224589672,0.22781836560860452,0.22781836560860452
-247.6256633234152,0.28142567785746087,0.22837193946916973,0.22837193946916973
-247.17477704842167,0.28216913325595455,0.22892551332973493,0.22892551332973493
-246.72389077342814,0.2829125886544483,0.22947908719030016,0.22947908719030016
-246.2730044984346,0.2836560440529419,0.23003266105086542,0.23003266105086542
-245.82211822344107,0.28439949945143556,0.23058623491143063,0.23058623491143063
-245.37123194844753,0.2851429548499292,0.2311398087719958,0.2311398087719958
-244.920345673454,0.2858864102484229,0.231693382632561,0.231693382632561
-244.46945939846046,0.2866298656469166,0.23224695649312627,0.23224695649312627
-244.01857312346692,0.2873733210454103,0.2328005303536915,0.2328005303536915
-243.5676868484734,0.28811677644390393,0.23337461756687758,0.23337461756687758
-243.11680057347985,0.2888602318423977,0.23399581906503117,0.23399581906503117
-242.6659142984863,0.28960368724089136,0.23475306101514606,0.23475306101514606
-242.21502802349278,0.290347142639385,0.23551030296526093,0.23551030296526093
-241.76414174849924,0.2910905980378786,0.23626754491537583,0.23626754491537583
-241.3132554735057,0.29183405343637236,0.2370247868654907,0.2370247868654907
-240.86236919851217,0.29257750883486605,0.23778202881560564,0.23778202881560564
-240.41148292351863,0.29332096423335974,0.23853927076572054,0.23853927076572054
-239.9605966485251,0.29406441963185337,0.2392965127158354,0.2392965127158354
-239.50971037353156,0.2948078750303471,0.24005375466595028,0.24005375466595028
-239.05882409853803,0.29555133042884074,0.24081099661606517,0.24081099661606517
-238.6079378235445,0.29629478582733443,0.24156823856618007,0.24156823856618007
-238.15705154855095,0.2970382412258281,0.24232548051629493,0.24232548051629493
-237.70616527355742,0.29778169662432175,0.24308272246640988,0.24308272246640988
-237.25527899856388,0.2985251520228155,0.24383996441652475,0.24383996441652475
-236.80439272357034,0.2992686074213091,0.24459720636663962,0.24459720636663962
-236.3535064485768,0.30001206281980286,0.24535444831675451,0.24535444831675451
-235.90262017358327,0.3007555182182965,0.2461116902668694,0.2461116902668694
-235.45173389858974,0.3014989736167901,0.24686893221698436,0.24686893221698436
-235.0008476235962,0.3022424290152838,0.24762617416709923,0.24762617416709923
-234.54996134860266,0.3029858844137775,0.2483834161172141,0.2483834161172141
-234.09907507360913,0.30372933981227124,0.249140658067329,0.249140658067329
-233.6481887986156,0.30447279521076487,0.24989790001744386,0.24989790001744386
-233.19730252362206,0.3052162506092586,0.2506551419675588,0.2506551419675588
-232.74641624862852,0.30595970600775224,0.2514123839176737,0.2514123839176737
-232.29552997363498,0.3067031614062459,0.25216962586778857,0.25216962586778857
-231.84464369864145,0.30744661680473956,0.25292686781790347,0.25292686781790347
-231.3937574236479,0.3081900722032333,0.2536841097680183,0.2536841097680183
-230.94287114865438,0.30893352760172693,0.2544413517181332,0.2544413517181332
-230.49198487366084,0.3096769830002206,0.2551985936682481,0.2551985936682481
-230.0410985986673,0.3104204383987143,0.25595583561836305,0.25595583561836305
-229.59021232367377,0.31116389379720805,0.25671307756847794,0.25671307756847794
-229.13932604868023,0.3119073491957017,0.2574703195185928,0.2574703195185928
-228.6884397736867,0.3126508045941953,0.2582275614687077,0.2582275614687077
-228.23755349869316,0.31339425999268905,0.2589848034188225,0.2589848034188225
-227.78666722369962,0.31413771539118274,0.2597420453689374,0.2597420453689374
-227.3357809487061,0.3148811707896764,0.26049928731905236,0.26049928731905236
-226.88489467371255,0.31562462618817005,0.2612565292691673,0.2612565292691673
-226.43400839871902,0.3163680815866638,0.26201377121928215,0.26201377121928215
-225.98312212372548,0.3171115369851575,0.262771013169397,0.262771013169397
-225.53223584873194,0.3178549923836511,0.2635282551195119,0.2635282551195119
-225.0813495737384,0.31859844778214474,0.2642854970696268,0.2642854970696268
-224.63046329874487,0.31934190318063843,0.2650427390197417,0.2650427390197417
-224.17957702375134,0.3200853585791321,0.26579998096985663,0.26579998096985663
-223.7286907487578,0.32082881397762586,0.2665572229199715,0.2665572229199715
-223.27780447376426,0.32157226937611955,0.26731446487008637,0.26731446487008637
-222.82691819877073,0.32251962991693517,0.2680717068202013,0.2680717068202013
-222.3760319237772,0.3235143847925576,0.2688289487703162,0.2688289487703162
-221.92514564878365,0.3245216467624266,0.26958619072043105,0.26958619072043105
-221.47425937379012,0.32552890873229556,0.27034343267054595,0.27034343267054595
-221.02337309879658,0.3265361707021646,0.2711006746206609,0.2711006746206609
-220.57248682380305,0.32754343267203356,0.2718579165707757,0.2718579165707757
-220.1216005488095,0.32855069464190256,0.2726151585208906,0.2726151585208906
-219.67071427381597,0.3295579566117716,0.2733724004710055,0.2733724004710055
-219.21982799882244,0.3305652185816406,0.27412964242112037,0.27412964242112037
-218.7689417238289,0.33157248055150956,0.2748868843712353,0.2748868843712353
-218.31805544883537,0.33257974252137856,0.2756441263213502,0.2756441263213502
-217.86716917384183,0.33358700449124756,0.2764013682714651,0.2764013682714651
-217.4162828988483,0.3345942664611165,0.27715861022157995,0.27715861022157995
-216.96539662385476,0.33560152843098556,0.2779158521716949,0.2779158521716949
-216.51451034886122,0.33660879040085456,0.2786730941218098,0.2786730941218098
-216.0636240738677,0.33761605237072356,0.27943033607192463,0.27943033607192463
-215.61273779887415,0.33862331434059256,0.28018757802203953,0.28018757802203953
-215.1618515238806,0.33963057631046156,0.2809448199721545,0.2809448199721545
-214.71096524888708,0.3406378382803305,0.28170206192226926,0.28170206192226926
-214.26007897389354,0.3416451002501995,0.28245930387238416,0.28245930387238416
-213.8091926989,0.3426523622200685,0.2832165458224991,0.2832165458224991
-213.35830642390647,0.3436596241899375,0.283973787772614,0.283973787772614
-212.90742014891293,0.34466688615980656,0.2847310297227289,0.2847310297227289
-212.4565338739194,0.3456741481296755,0.2854882716728438,0.2854882716728438
-212.00564759892586,0.3466814100995445,0.2862455136229587,0.2862455136229587
-211.55476132393233,0.34768867206941345,0.28700275557307353,0.28700275557307353
-211.1038750489388,0.3486959340392825,0.2877599975231885,0.2877599975231885
-210.65298877394525,0.34970319600915145,0.2885172394733034,0.2885172394733034
-210.20210249895172,0.3507104579790205,0.2892744814234182,0.2892744814234182
-209.75121622395818,0.3517177199488895,0.2900317233735331,0.2900317233735331
-209.30032994896465,0.35272498191875845,0.290788965323648,0.290788965323648
-208.8494436739711,0.35373224388862745,0.29154620727376285,0.29154620727376285
-208.39855739897757,0.35473950585849645,0.2923034492238778,0.2923034492238778
-207.94767112398404,0.35574676782836545,0.2930606911739927,0.2930606911739927
-207.4967848489905,0.3567540297982345,0.2938179331241076,0.2938179331241076
-207.04589857399696,0.3577612917681035,0.2945751750742225,0.2945751750742225
-206.59501229900343,0.35876855373797245,0.2953324170243374,0.2953324170243374
-206.1441260240099,0.35977581570784145,0.2960896589744523,0.2960896589744523
-205.69323974901636,0.36078307767771045,0.2968469009245671,0.2968469009245671
-205.24235347402282,0.36179033964757945,0.29760414287468206,0.29760414287468206
-204.79146719902928,0.3627976016174484,0.29836138482479696,0.29836138482479696
-204.34058092403575,0.36380486358731745,0.2991186267749118,0.2991186267749118
-203.8896946490422,0.36481212555718645,0.2998758687250267,0.2998758687250267
-203.43880837404868,0.3658193875270554,0.3006331106751416,0.3006331106751416
-202.98792209905514,0.36682664949692445,0.3013903526252565,0.3013903526252565
-202.5370358240616,0.3678339114667934,0.3021475945753714,0.3021475945753714
-202.08614954906807,0.3688411734366624,0.3029048365254863,0.3029048365254863
-201.63526327407453,0.36984843540653145,0.30366207847560117,0.30366207847560117
-201.184376999081,0.37085569737640045,0.30441932042571607,0.30441932042571607
-200.73349072408746,0.3718629593462694,0.30517656237583096,0.30517656237583096
-200.28260444909392,0.3728702213161384,0.30593380432594586,0.30593380432594586
-199.8317181741004,0.3738774832860074,0.3066910462760607,0.3066910462760607
-199.38083189910685,0.37488474525587634,0.30744828822617565,0.30744828822617565
-198.92994562411332,0.3758920072257454,0.30820553017629054,0.30820553017629054
-198.47905934911978,0.3768992691956144,0.3089627721264054,0.3089627721264054
-198.02817307412624,0.3779065311654834,0.3097200140765203,0.3097200140765203
-197.5772867991327,0.3789137931353524,0.3104772560266352,0.3104772560266352
-197.12640052413917,0.3799210551052214,0.31123449797675007,0.31123449797675007
-196.67551424914564,0.38092831707509034,0.31199173992686496,0.31199173992686496
-196.2246279741521,0.38193557904495934,0.31274898187697986,0.31274898187697986
-195.77374169915856,0.38294284101482834,0.3135062238270948,0.3135062238270948
-195.32285542416503,0.38395010298469734,0.31426346577720965,0.31426346577720965
-194.8719691491715,0.38495736495456634,0.31502070772732454,0.31502070772732454
-194.42108287417796,0.38596462692443534,0.31577794967743944,0.31577794967743944
-193.97019659918442,0.38697188889430434,0.3165351916275543,0.3165351916275543
-193.51931032419088,0.3879791508641733,0.31729243357766923,0.31729243357766923
-193.06842404919735,0.38898641283404234,0.3180496755277841,0.3180496755277841
-192.6175377742038,0.3899936748039113,0.31880691747789897,0.31880691747789897
-192.16665149921027,0.3910009367737804,0.31956415942801386,0.31956415942801386
-191.71576522421674,0.39200819874364934,0.32032140137812876,0.32032140137812876
-191.2648789492232,0.3930154607135183,0.32107864332824365,0.32107864332824365
-190.81399267422967,0.3940227226833873,0.32183588527835855,0.32183588527835855
-190.36310639923613,0.3950299846532563,0.3225931272284735,0.3225931272284735
-189.9122201242426,0.3960372466231253,0.3233503691785884,0.3233503691785884
-189.46133384924906,0.3970445085929942,0.3241811886109401,0.3241811886109401
-189.01044757425552,0.39818202864198626,0.32511928351886327,0.32511928351886327
-188.559561299262,0.3993890846859058,0.32616612653595245,0.32616612653595245
-188.10867502426845,0.4006361707099684,0.3272129695530415,0.3272129695530415
-187.6577887492749,0.40188325673403097,0.32825981257013065,0.32825981257013065
-187.20690247428138,0.4031303427580935,0.32930665558721983,0.32930665558721983
-186.75601619928784,0.4043774287821561,0.330353498604309,0.330353498604309
-186.3051299242943,0.40562451480621864,0.3314003416213981,0.3314003416213981
-185.85424364930077,0.4068716008302812,0.33244718463848727,0.33244718463848727
-185.40335737430723,0.4081186868543437,0.33349402765557634,0.33349402765557634
-184.9524710993137,0.4093657728784063,0.3345408706726655,0.3345408706726655
-184.50158482432016,0.41061285890246885,0.3355877136897546,0.3355877136897546
-184.05069854932663,0.41185994492653144,0.3366345567068438,0.3366345567068438
-183.5998122743331,0.4131070309505939,0.33768139972393296,0.33768139972393296
-183.14892599933955,0.4143541169746565,0.33872824274102203,0.33872824274102203
-182.69803972434602,0.4156012029987191,0.3397750857581112,0.3397750857581112
-182.24715344935248,0.4168482890227817,0.3408219287752003,0.3408219287752003
-181.79626717435895,0.41809537504684424,0.34186877179228947,0.34186877179228947
-181.3453808993654,0.4193424610709068,0.34291561480937854,0.34291561480937854
-180.89449462437187,0.4205895470949693,0.3439624578264677,0.3439624578264677
-180.44360834937834,0.4218366331190319,0.34500930084355685,0.34500930084355685
-179.9927220743848,0.4230837191430945,0.34605614386064604,0.34605614386064604
-179.54183579939127,0.42433080516715704,0.34710298687773516,0.34710298687773516
-179.09094952439773,0.4255778911912196,0.34814982989482424,0.34814982989482424
-178.6400632494042,0.4268249772152822,0.3491966729119135,0.3491966729119135
-178.18917697441066,0.4280720632393447,0.3502435159290025,0.3502435159290025
-177.73829069941712,0.4293191492634073,0.3512903589460917,0.3512903589460917
-177.28740442442358,0.43056623528746985,0.35233720196318086,0.35233720196318086
-176.83651814943005,0.4318133213115324,0.35338404498027,0.35338404498027
-176.3856318744365,0.433060407335595,0.3544308879973591,0.3544308879973591
-175.93474559944298,0.4343074933596575,0.3554777310144482,0.3554777310144482
-175.48385932444944,0.43555457938372005,0.3565245740315374,0.3565245740315374
-175.0329730494559,0.43680166540778265,0.35757141704862644,0.35757141704862644
-174.58208677446237,0.4380487514318452,0.3586182600657156,0.3586182600657156
-174.13120049946883,0.4392958374559077,0.3596651030828048,0.3596651030828048
-173.6803142244753,0.4405429234799703,0.36071194609989393,0.36071194609989393
-173.22942794948176,0.44179000950403285,0.361758789116983,0.361758789116983
-172.77854167448822,0.4430370955280954,0.3628056321340722,0.3628056321340722
-172.3276553994947,0.444284181552158,0.36385247515116137,0.36385247515116137
-171.87676912450115,0.4455312675762205,0.3648993181682504,0.3648993181682504
-171.42588284950762,0.4467783536002831,0.3659461611853396,0.3659461611853396
-170.97499657451408,0.44802543962434566,0.3669930042024287,0.3669930042024287
-170.52411029952054,0.4492725256484082,0.3680398472195179,0.3680398472195179
-170.073224024527,0.4505196116724708,0.369086690236607,0.369086690236607
-169.62233774953347,0.4517666976965333,0.37013353325369613,0.37013353325369613
-169.17145147453994,0.45301378372059586,0.37118037627078526,0.37118037627078526
-168.7205651995464,0.45426086974465846,0.37222721928787444,0.37222721928787444
-168.26967892455286,0.455507955768721,0.37327406230496357,0.37327406230496357
-167.81879264955933,0.45675504179278353,0.37432090532205264,0.37432090532205264
-167.3679063745658,0.4580021278168461,0.3753677483391419,0.3753677483391419
-166.91702009957226,0.45924921384090867,0.3764145913562309,0.3764145913562309
-166.46613382457872,0.46049629986497126,0.3774614343733201,0.3774614343733201
-166.01524754958518,0.4617433858890338,0.3785082773904092,0.3785082773904092
-165.56436127459165,0.4629904719130964,0.3795551204074984,0.3795551204074984
-165.1134749995981,0.4642375579371589,0.38060196342458746,0.38060196342458746
-164.66258872460457,0.46548464396122147,0.3816488064416766,0.3816488064416766
-164.21170244961104,0.46673172998528406,0.38269564945876583,0.38269564945876583
-163.7608161746175,0.46797881600934665,0.3837424924758549,0.3837424924758549
-163.30992989962397,0.46922590203340914,0.3847893354929441,0.3847893354929441
-162.85904362463043,0.47047298805747173,0.38583617851003316,0.38583617851003316
-162.4081573496369,0.47172007408153427,0.3868830215271223,0.3868830215271223
-161.95727107464336,0.4729671601055968,0.3879298645442114,0.3879298645442114
-161.50638479964982,0.4742142461296594,0.3889767075613006,0.3889767075613006
-161.0554985246563,0.475461332153722,0.3900235505783898,0.3900235505783898
-160.60461224966275,0.4767084181777846,0.39107039359547885,0.39107039359547885
-160.15372597466921,0.47795550420184707,0.39211723661256803,0.39211723661256803
-159.70283969967568,0.47920259022590966,0.39316407962965716,0.39316407962965716
-159.25195342468214,0.48044967624997215,0.39421092264674634,0.39421092264674634
-158.8010671496886,0.48169676227403474,0.3952577656638354,0.3952577656638354
-158.35018087469507,0.48294384829809733,0.39630460868092454,0.39630460868092454
-157.89929459970153,0.4841909343221598,0.39735145169801367,0.39735145169801367
-157.448408324708,0.4854380203462224,0.3983982947151028,0.3983982947151028
-156.99752204971446,0.486685106370285,0.399445137732192,0.399445137732192
-156.54663577472093,0.4879321923943476,0.40049198074928105,0.40049198074928105
-156.0957494997274,0.4891792784184101,0.4015388237663702,0.4015388237663702
-155.64486322473385,0.4904263644424727,0.40259846910872416,0.40259846910872416
-155.19397694974032,0.491717428190355,0.40377101839734775,0.40377101839734775
-154.74309067474678,0.4930683036549833,0.4050795719310628,0.4050795719310628
-154.29220439975325,0.49445928397005107,0.4063881254647778,0.4063881254647778
-153.8413181247597,0.4958502642851189,0.4076966789984929,0.4076966789984929
-153.39043184976617,0.4972412446001867,0.4090052325322079,0.4090052325322079
-152.93954557477264,0.4986322249152545,0.4103137860659229,0.4103137860659229
-152.4886592997791,0.5000232052303223,0.41162233959963795,0.41162233959963795
-152.03777302478557,0.5014141855453901,0.412930893133353,0.412930893133353
-151.58688674979203,0.5028051658604579,0.4142394466670681,0.4142394466670681
-151.1360004747985,0.5041961461755258,0.41554800020078303,0.41554800020078303
-150.68511419980496,0.5055871264905935,0.4168565537344981,0.4168565537344981
-150.23422792481142,0.5069781068056614,0.4181651072682132,0.4181651072682132
-149.78334164981788,0.5083690871207291,0.41947366080192816,0.41947366080192816
-149.33245537482435,0.5097600674357969,0.4207822143356432,0.4207822143356432
-148.8815690998308,0.5111510477508647,0.4220907678693583,0.4220907678693583
-148.43068282483728,0.5125420280659326,0.42339932140307335,0.42339932140307335
-147.97979654984374,0.5139330083810004,0.4247078749367883,0.4247078749367883
-147.5289102748502,0.5153239886960682,0.4260164284705034,0.4260164284705034
-147.07802399985667,0.516714969011136,0.4273249820042185,0.4273249820042185
-146.62713772486313,0.5181059493262039,0.42863353553793343,0.42863353553793343
-146.1762514498696,0.5194969296412716,0.4299420890716485,0.4299420890716485
-145.72536517487606,0.5208879099563395,0.43125064260536355,0.43125064260536355
-145.27447889988252,0.5222788902714073,0.4325591961390786,0.4325591961390786
-144.823592624889,0.5236698705864751,0.4338677496727936,0.4338677496727936
-144.37270634989545,0.5250608509015429,0.4351763032065087,0.4351763032065087
-143.92182007490192,0.5264518312166107,0.43648485674022364,0.43648485674022364
-143.47093379990838,0.5278428115316786,0.4377934102739387,0.4377934102739387
-143.02004752491484,0.5292337918467462,0.43910196380765376,0.43910196380765376
-142.5691612499213,0.530624772161814,0.4404105173413688,0.4404105173413688
-142.11827497492777,0.5320157524768819,0.44171907087508383,0.44171907087508383
-141.66738869993424,0.5334067327919498,0.4430276244087989,0.4430276244087989
-141.2165024249407,0.5347977131070176,0.44433617794251395,0.44433617794251395
-140.76561614994716,0.5361886934220854,0.4456447314762289,0.4456447314762289
-140.31472987495363,0.5375796737371532,0.44695328500994397,0.44695328500994397
-139.8638435999601,0.538970654052221,0.44826183854365903,0.44826183854365903
-139.41295732496656,0.5403616343672888,0.44957039207737404,0.44957039207737404
-138.96207104997302,0.5417526146823567,0.4508789456110891,0.4508789456110891
-138.51118477497948,0.5431435949974245,0.45218749914480416,0.45218749914480416
-138.06029849998595,0.5445345753124924,0.4534960526785192,0.4534960526785192
-137.6094122249924,0.5459255556275601,0.4548046062122342,0.4548046062122342
-137.15852594999888,0.5473165359426279,0.4561131597459493,0.4561131597459493
-136.70763967500534,0.5487075162576958,0.4574217132796643,0.4574217132796643
-136.2567534000118,0.5500984965727636,0.4587302668133793,0.4587302668133793
-135.80586712501827,0.5514894768878312,0.46003882034709437,0.46003882034709437
-135.35498085002473,0.552880457202899,0.46134737388080943,0.46134737388080943
-134.9040945750312,0.5542714375179669,0.4626559274145245,0.4626559274145245
-134.45320830003766,0.5556624178330347,0.4639644809482395,0.4639644809482395
-134.00232202504412,0.5570533981481026,0.46527303448195456,0.46527303448195456
-133.5514357500506,0.5584443784631704,0.4665815880156695,0.4665815880156695
-133.10054947505705,0.5598353587782382,0.4678901415493846,0.4678901415493846
-132.64966320006351,0.5612263390933061,0.46919869508309964,0.46919869508309964
-132.19877692506998,0.5626173194083738,0.4705072486168147,0.4705072486168147
-131.74789065007644,0.5640082997234416,0.47181580215052976,0.47181580215052976
-131.2970043750829,0.5653992800385095,0.47312435568424477,0.47312435568424477
-130.84611810008937,0.5667902603535772,0.47443290921795983,0.47443290921795983
-130.39523182509583,0.568181240668645,0.4757414627516748,0.4757414627516748
-129.9443455501023,0.5695722209837129,0.47705001628538996,0.47705001628538996
-129.49345927510876,0.5709632012987806,0.4783585698191049,0.4783585698191049
-129.04257300011523,0.5723541816138485,0.47966712335281997,0.47966712335281997
-128.5916867251217,0.5737451619289162,0.4809756768865349,0.4809756768865349
-128.14080045012815,0.575136142243984,0.48228423042025004,0.48228423042025004
-127.68991417513462,0.5765271225590519,0.4835927839539651,0.4835927839539651
-127.23902790014108,0.5779181028741198,0.48490133748768016,0.48490133748768016
-126.78814162514755,0.5793090831891876,0.4862098910213952,0.4862098910213952
-126.33725535015401,0.5807000635042554,0.48751844455511023,0.48751844455511023
-125.88636907516047,0.5820910438193232,0.4888269980888252,0.4888269980888252
-125.43548280016694,0.583482024134391,0.49013555162254024,0.49013555162254024
-124.9845965251734,0.5848730044494588,0.4914441051562553,0.4914441051562553
-124.53371025017987,0.5862639847645266,0.4927526586899704,0.4927526586899704
-124.08282397518633,0.5876549650795945,0.49406121222368543,0.49406121222368543
-123.6319377001928,0.5890459453946622,0.49536976575740044,0.49536976575740044
-123.18105142519926,0.5904369257097299,0.4966783192911155,0.4966783192911155
-122.73016515020572,0.5918279060247978,0.4979868728248304,0.4979868728248304
-122.27927887521219,0.5932188863398656,0.4992954263585455,0.4992954263585455
-121.82839260021865,0.5946098666549334,0.5006039798922606,0.5006039798922606
-121.37750632522511,0.5960066400480343,0.5019340309348688,0.5019340309348688
-120.92662005023158,0.5974568280592423,0.5032912678750788,0.5032912678750788
-120.47573377523804,0.5989437377837212,0.5046593008711112,0.5046593008711112
-120.0248475002445,0.6004306475082002,0.5060273338671435,0.5060273338671435
-119.57396122525097,0.6019175572326791,0.5073953668631758,0.5073953668631758
-119.12307495025743,0.6034044669571581,0.5087633998592082,0.5087633998592082
-118.6721886752639,0.6048913766816371,0.5101314328552403,0.5101314328552403
-118.22130240027036,0.606378286406116,0.5114994658512727,0.5114994658512727
-117.77041612527682,0.607865196130595,0.5128674988473049,0.5128674988473049
-117.31952985028329,0.6093521058550739,0.5142355318433373,0.5142355318433373
-116.86864357528975,0.6108390155795529,0.5156035648393696,0.5156035648393696
-116.41775730029622,0.6123259253040318,0.5169715978354018,0.5169715978354018
-115.96687102530268,0.6138128350285108,0.5183396308314341,0.5183396308314341
-115.51598475030914,0.6152997447529898,0.5197076638274665,0.5197076638274665
-115.06509847531561,0.6167866544774688,0.5210756968234987,0.5210756968234987
-114.61421220032207,0.6182735642019477,0.5224437298195311,0.5224437298195311
-114.16332592532854,0.6197604739264267,0.5238117628155634,0.5238117628155634
-113.712439650335,0.6212473836509056,0.5251797958115957,0.5251797958115957
-113.26155337534146,0.6227342933753847,0.526547828807628,0.526547828807628
-112.81066710034793,0.6242212030998636,0.5279158618036602,0.5279158618036602
-112.35978082535439,0.6257081128243425,0.5292838947996925,0.5292838947996925
-111.90889455036086,0.6271950225488215,0.5306519277957249,0.5306519277957249
-111.45800827536732,0.6286819322733005,0.5320199607917572,0.5320199607917572
-111.00712200037378,0.6301688419977794,0.5333879937877896,0.5333879937877896
-110.55623572538025,0.6316557517222584,0.5347560267838218,0.5347560267838218
-110.10534945038671,0.6331426614467375,0.5361240597798541,0.5361240597798541
-109.65446317539318,0.6346295711712163,0.5374920927758864,0.5374920927758864
-109.20357690039964,0.6361164808956953,0.5388601257719187,0.5388601257719187
-108.7526906254061,0.6376033906201742,0.5402281587679509,0.5402281587679509
-108.30180435041257,0.6390903003446533,0.5415961917639833,0.5415961917639833
-107.85091807541903,0.6405772100691323,0.5429642247600156,0.5429642247600156
-107.4000318004255,0.6420641197936111,0.5443322577560479,0.5443322577560479
-106.94914552543196,0.6435510295180902,0.5457002907520802,0.5457002907520802
-106.49825925043842,0.6450379392425691,0.5470683237481124,0.5470683237481124
-106.04737297544489,0.6465248489670481,0.5484363567441448,0.5484363567441448
-105.59648670045135,0.648011758691527,0.5498043897401772,0.5498043897401772
-105.14560042545781,0.6494986684160061,0.5511724227362094,0.5511724227362094
-104.69471415046428,0.6509855781404851,0.5525404557322416,0.5525404557322416
-104.24382787547074,0.652472487864964,0.5539084887282739,0.5539084887282739
-103.7929416004772,0.6539593975894429,0.5552765217243062,0.5552765217243062
-103.34205532548367,0.655446307313922,0.5566445547203386,0.5566445547203386
-102.89116905049013,0.6569332170384009,0.5580125877163709,0.5580125877163709
-102.4402827754966,0.65842012676288,0.5593806207124032,0.5593806207124032
-101.98939650050306,0.6599070364873588,0.5607486537084355,0.5607486537084355
-101.53851022550953,0.6613939462118378,0.5621166867044678,0.5621166867044678
-101.08762395051599,0.6628808559363168,0.5634847197005002,0.5634847197005002
-100.63673767552245,0.6643677656607957,0.5648527526965325,0.5648527526965325
-100.18585140052892,0.6658546753852748,0.5662207856925647,0.5662207856925647
-99.73496512553538,0.6673415851097537,0.5675888186885971,0.5675888186885971
-99.28407885054185,0.6688284948342327,0.5689568516846293,0.5689568516846293
-98.83319257554831,0.6703154045587116,0.5703248846806617,0.5703248846806617
-98.38230630055477,0.6718023142831906,0.571692917676694,0.571692917676694
-97.93142002556124,0.6732892240076696,0.5730609506727261,0.5730609506727261
-97.4805337505677,0.6747761337321486,0.5744289836687585,0.5744289836687585
-97.02964747557417,0.6762630434566275,0.5757970166647909,0.5757970166647909
-96.57876120058063,0.6777499531811064,0.5771650496608232,0.5771650496608232
-96.1278749255871,0.6792368629055855,0.5785330826568554,0.5785330826568554
-95.67698865059356,0.6807237726300643,0.5799011156528877,0.5799011156528877
-95.22610237560002,0.6822106823545434,0.5812691486489201,0.5812691486489201
-94.77521610060649,0.6836975920790224,0.5826371816449523,0.5826371816449523
-94.32432982561295,0.6851845018035013,0.5840052146409845,0.5840052146409845
-93.87344355061941,0.6866714115279802,0.5853732476370169,0.5853732476370169
-93.42255727562588,0.6881583212524592,0.5867412806330492,0.5867412806330492
-92.97167100063234,0.6896452309769382,0.5881093136290816,0.5881093136290816
-92.5207847256388,0.6911321407014173,0.5894773466251139,0.5894773466251139
-92.06989845064527,0.6926190504258961,0.5908453796211461,0.5908453796211461
-91.61901217565173,0.6941059601503751,0.5922134126171784,0.5922134126171784
-91.1681259006582,0.6955928698748541,0.5935814456132107,0.5935814456132107
-90.71723962566466,0.697079779599333,0.594949478609243,0.594949478609243
-90.26635335067112,0.698566689323812,0.5963175116052754,0.5963175116052754
-89.81546707567759,0.700053599048291,0.5976855446013076,0.5976855446013076
-89.36458080068405,0.70154050877277,0.5990535775973399,0.5990535775973399
-88.91369452569052,0.7030274184972488,0.6004216105933722,0.6004216105933722
-88.46280825069698,0.7045143282217279,0.6017896435894045,0.6017896435894045
-88.01192197570344,0.7060012379462068,0.603157676585437,0.603157676585437
-87.56103570070991,0.7074881476706857,0.6044969278942824,0.6044969278942824
-87.11014942571637,0.7090895331615611,0.6057949371028014,0.6057949371028014
-86.65926315072284,0.7107805133730483,0.6070440104810303,0.6070440104810303
-86.2083768757293,0.7125072469330448,0.6082930838592592,0.6082930838592592
-85.75749060073576,0.7142339804930413,0.6095421572374881,0.6095421572374881
-85.30660432574223,0.7159607140530378,0.6107912306157169,0.6107912306157169
-84.85571805074869,0.7176874476130344,0.6120403039939457,0.6120403039939457
-84.40483177575516,0.7194141811730309,0.6132893773721746,0.6132893773721746
-83.95394550076162,0.7211409147330277,0.6145384507504035,0.6145384507504035
-83.50305922576808,0.722867648293024,0.6157875241286324,0.6157875241286324
-83.05217295077455,0.7245943818530206,0.6170365975068614,0.6170365975068614
-82.60128667578101,0.7263211154130172,0.61828567088509,0.61828567088509
-82.15040040078748,0.7280478489730137,0.6195347442633189,0.6195347442633189
-81.69951412579394,0.7297745825330103,0.6207838176415478,0.6207838176415478
-81.2486278508004,0.7315013160930067,0.6220328910197767,0.6220328910197767
-80.79774157580687,0.7332280496530033,0.6232819643980057,0.6232819643980057
