detuning_from_l0_peak_mhz,T_l0_exp,T_l9_exp,T_overlap_min_exp
-374.18855507989065,0.1512576890342257,0.13655385964643743,0.13655385964643743
-373.7093496674788,0.1515543263270726,0.1368121129656416,0.1368121129656416
-373.230144255067,0.1518509636199195,0.13707036628484578,0.13707036628484578
-372.75093884265516,0.1521476009127664,0.13732861960404993,0.13732861960404993
-372.27173343024333,0.1524442382056133,0.13758687292325408,0.13758687292325408
-371.7925280178315,0.1527408754984602,0.13784512624245826,0.13784512624245826
-371.31332260541967,0.1530375127913071,0.13810337956166244,0.13810337956166244
-370.83411719300784,0.153334150084154,0.13836163288086661,0.13836163288086661
-370.354911780596,0.1536307873770009,0.1386198862000708,0.1386198862000708
-369.8757063681842,0.1539274246698478,0.13887813951927494,0.13887813951927494
-369.39650095577235,0.1542240619626947,0.13913639283847912,0.13913639283847912
-368.9172955433605,0.15452069925554157,0.1393946461576833,0.1393946461576833
-368.4380901309487,0.15481733654838847,0.13965289947688744,0.13965289947688744
-367.95888471853686,0.15511397384123538,0.13991115279609162,0.13991115279609162
-367.47967930612504,0.15541061113408225,0.14016940611529574,0.14016940611529574
-367.0004738937132,0.15570724842692918,0.14042765943449992,0.14042765943449992
-366.5212684813014,0.15600388571977608,0.1406859127537041,0.1406859127537041
-366.04206306888955,0.15630052301262295,0.14094416607290824,0.14094416607290824
-365.5628576564777,0.15659716030546983,0.14120241939211245,0.14120241939211245
-365.0836522440659,0.1568937975983167,0.14146345597152343,0.14146345597152343
-364.60444683165406,0.15719043489116363,0.14172890238611716,0.14172890238611716
-364.12524141924223,0.15748707218401053,0.14200010722232034,0.14200010722232034
-363.6460360068304,0.1577837094768574,0.14227906716683414,0.14227906716683414
-363.16683059441857,0.1580803467697043,0.1425643368113611,0.1425643368113611
-362.68762518200674,0.1583769840625512,0.1428553648774975,0.1428553648774975
-362.2084197695949,0.15867362135539811,0.14315215136524334,0.14315215136524334
-361.7292143571831,0.15897025864824502,0.1434560304699003,0.1434560304699003
-361.25000894477125,0.15926744956269345,0.1437668817659699,0.1437668817659699
-360.7708035323594,0.15956603140112313,0.14408349148364896,0.14408349148364896
-360.2915981199476,0.1598732958028428,0.14440585962293748,0.14440585962293748
-359.81239270753576,0.16018714563672928,0.14473465788773757,0.14473465788773757
-359.33318729512393,0.1605072465017672,0.14506732803671488,0.14506732803671488
-358.8539818827121,0.16083359839795663,0.14540033883634848,0.14540033883634848
-358.3747764703003,0.16116791369259245,0.1457333496359821,0.1457333496359821
-357.89557105788845,0.16150953358423864,0.14606636043561574,0.14606636043561574
-357.4163656454766,0.16185740450703628,0.14639937123524932,0.14639937123524932
-356.9371602330648,0.16221152646098538,0.14673238203488295,0.14673238203488295
-356.45795482065296,0.16257289264853736,0.14706539283451658,0.14706539283451658
-355.97874940824113,0.16294228259794327,0.1473984036341502,0.1473984036341502
-355.4995439958293,0.16331698469662964,0.14773141443378376,0.14773141443378376
-355.02033858341747,0.163694774668225,0.1480644252334174,0.1480644252334174
-354.54113317100564,0.16407256463982034,0.14839743603305103,0.14839743603305103
-354.0619277585938,0.16445035461141563,0.14873044683268463,0.14873044683268463
-353.582722346182,0.16482814458301093,0.14906345763231824,0.14906345763231824
-353.10351693377015,0.16520593455460622,0.14939646843195184,0.14939646843195184
-352.6243115213583,0.1655837245262016,0.14972947923158547,0.14972947923158547
-352.1451061089465,0.16596151449779686,0.15006249003121908,0.15006249003121908
-351.66590069653466,0.16633930446939219,0.15039550083085268,0.15039550083085268
-351.18669528412283,0.1667170944409875,0.15072851163048628,0.15072851163048628
-350.707489871711,0.16709488441258286,0.1510615224301199,0.1510615224301199
-350.2282844592992,0.16747267438417812,0.15139453322975352,0.15139453322975352
-349.74907904688735,0.16785046435577347,0.15172754402938715,0.15172754402938715
-349.2698736344755,0.1682282543273688,0.15206055482902076,0.15206055482902076
-348.7906682220637,0.16860604429896414,0.15239356562865436,0.15239356562865436
-348.31146280965186,0.16898383427055944,0.15272657642828796,0.15272657642828796
-347.83225739724,0.16936162424215476,0.15305958722792157,0.15305958722792157
-347.3530519848282,0.16973941421375008,0.1533925980275552,0.1533925980275552
-346.87384657241637,0.17011720418534543,0.15372560882718883,0.15372560882718883
-346.39464116000454,0.1704949941569407,0.15405861962682244,0.15405861962682244
-345.9154357475927,0.17087278412853604,0.154391630426456,0.154391630426456
-345.4362303351809,0.1712505741001314,0.15472464122608964,0.15472464122608964
-344.95702492276905,0.1716283640717267,0.15505765202572327,0.15505765202572327
-344.4778195103572,0.172006154043322,0.15539066282535688,0.15539066282535688
-343.9986140979454,0.17238394401491733,0.15572367362499048,0.15572367362499048
-343.51940868553356,0.17276173398651268,0.1560566844246241,0.1560566844246241
-343.04020327312173,0.173139523958108,0.15638969522425772,0.15638969522425772
-342.5609978607099,0.1735173139297033,0.15672270602389132,0.15672270602389132
-342.0817924482981,0.17389510390129864,0.15705571682352493,0.15705571682352493
-341.60258703588624,0.174272893872894,0.15738872762315856,0.15738872762315856
-341.1233816234744,0.17465068384448929,0.15772173842279216,0.15772173842279216
-340.6441762110626,0.17502847381608455,0.15805474922242577,0.15805474922242577
-340.16497079865076,0.17540626378767987,0.15838776002205937,0.15838776002205937
-339.6857653862389,0.1757840537592752,0.15872077082169297,0.15872077082169297
-339.2065599738271,0.17616184373087052,0.1590537816213266,0.1590537816213266
-338.72735456141527,0.17653963370246584,0.1593867924209602,0.1593867924209602
-338.24814914900344,0.17691742367406116,0.15971980322059381,0.15971980322059381
-337.7689437365916,0.17729521364565648,0.16005281402022745,0.16005281402022745
-337.2897383241798,0.1776730036172518,0.16038582481986108,0.16038582481986108
-336.81053291176795,0.17805079358884712,0.16071883561949465,0.16071883561949465
-336.3313274993561,0.17842858356044244,0.16105184641912826,0.16105184641912826
-335.8521220869443,0.17880637353203777,0.1613848572187619,0.1613848572187619
-335.37291667453246,0.1791841635036331,0.1617178680183955,0.1617178680183955
-334.89371126212063,0.17956195347522838,0.16205087881802913,0.16205087881802913
-334.4145058497088,0.1799397434468237,0.16238388961766276,0.16238388961766276
-333.935300437297,0.18031753341841905,0.16271690041729636,0.16271690041729636
-333.45609502488514,0.18069532339001437,0.16304991121692997,0.16304991121692997
-332.9768896124733,0.18107311336160967,0.16338292201656357,0.16338292201656357
-332.4976842000615,0.18145090333320502,0.16371593281619717,0.16371593281619717
-332.01847878764966,0.18182869330480037,0.1640489436158308,0.1640489436158308
-331.5392733752378,0.18220648327639566,0.16438222835135996,0.16438222835135996
-331.060067962826,0.18258427324799098,0.16471761115561284,0.16471761115561284
-330.58086255041417,0.18296206321958633,0.16506093306022276,0.16506093306022276
-330.10165713800234,0.18333985319118165,0.16541106037048378,0.16541106037048378
-329.6224517255905,0.18371764316277694,0.1657679930863959,0.1657679930863959
-329.1432463131787,0.1840954331343723,0.1661328257998011,0.1661328257998011
-328.66404090076685,0.18447322310596762,0.16650638055774838,0.16650638055774838
-328.184835488355,0.18485101307756288,0.1668867407213468,0.1668867407213468
-327.7056300759432,0.18522880304915817,0.1672739062905963,0.1672739062905963
-327.22642466353136,0.1856065930207535,0.16766818891315385,0.16766818891315385
-326.74721925111953,0.18599160366643563,0.16807197652443853,0.16807197652443853
-326.2680138387077,0.18638740241337787,0.16848256954137433,0.16848256954137433
-325.7888084262959,0.18679693930946495,0.16889912647707844,0.16889912647707844
-325.30960301388404,0.18722062904479966,0.16932048700416907,0.16932048700416907
-324.8303976014722,0.1876557379240409,0.16974184753125976,0.16974184753125976
-324.3511921890604,0.18810226594718865,0.17016320805835045,0.17016320805835045
-323.87198677664855,0.18856121837673354,0.17058456858544108,0.17058456858544108
-323.3927813642367,0.18903563738827378,0.1710059291125317,0.1710059291125317
-322.9135759518249,0.18952147554372056,0.1714272896396224,0.1714272896396224
-322.43437053941307,0.19001873284307388,0.17184865016671308,0.17184865016671308
-321.95516512700124,0.19052740928633372,0.1722700106938037,0.1722700106938037
-321.4759597145894,0.19105224909382237,0.17269137122089434,0.17269137122089434
-320.9967543021776,0.19157794097370928,0.173112731747985,0.173112731747985
-320.51754888976575,0.192103977545678,0.17353409227507569,0.17353409227507569
-320.0383434773539,0.1926300141176467,0.17395545280216634,0.17395545280216634
-319.5591380649421,0.1931560506896154,0.174376813329257,0.174376813329257
-319.07993265253026,0.1936820872615841,0.17479817385634763,0.17479817385634763
-318.60072724011843,0.1942081238335528,0.1752195343834383,0.1752195343834383
-318.1215218277066,0.1947341604055215,0.17564089491052898,0.17564089491052898
-317.6423164152948,0.19526019697749022,0.17606225543761964,0.17606225543761964
-317.16311100288294,0.19578623354945895,0.1764836159647103,0.1764836159647103
-316.6839055904711,0.19631227012142763,0.17690497649180095,0.17690497649180095
-316.2047001780593,0.19683830669339633,0.17732633701889158,0.17732633701889158
-315.72549476564745,0.19736434326536503,0.17774769754598224,0.17774769754598224
-315.2462893532356,0.19789037983733374,0.17816905807307293,0.17816905807307293
-314.7670839408238,0.19841641640930244,0.1785904186001636,0.1785904186001636
-314.28787852841197,0.19894245298127114,0.17901177912725422,0.17901177912725422
-313.80867311600014,0.19946848955323987,0.17943313965434488,0.17943313965434488
-313.3294677035883,0.1999945261252086,0.17985450018143556,0.17985450018143556
-312.8502622911765,0.2005205626971773,0.18027586070852622,0.18027586070852622
-312.37105687876465,0.201046599269146,0.18069722123561685,0.18069722123561685
-311.8918514663528,0.2015726358411147,0.1811185817627075,0.1811185817627075
-311.412646053941,0.2020986724130834,0.1815399422897982,0.1815399422897982
-310.93344064152916,0.20262470898505208,0.18196130281688888,0.18196130281688888
-310.45423522911733,0.2031507455570208,0.1823826633439795,0.1823826633439795
-309.9750298167055,0.20367678212898954,0.18280402387107017,0.18280402387107017
-309.49582440429367,0.20420281870095824,0.18322538439816086,0.18322538439816086
-309.01661899188184,0.20472885527292692,0.18364674492525154,0.18364674492525154
-308.53741357947,0.20525489184489565,0.18406810545234215,0.18406810545234215
-308.0582081670582,0.20578092841686435,0.1844894659794328,0.1844894659794328
-307.57900275464635,0.20630696498883308,0.18491082650652346,0.18491082650652346
-307.0997973422345,0.20683300156080175,0.18533218703361412,0.18533218703361412
-306.6205919298227,0.20735903813277046,0.18575354756070475,0.18575354756070475
-306.14138651741087,0.2078850747047392,0.18617490808779544,0.18617490808779544
-305.66218110499904,0.2084111112767079,0.18659626861488612,0.18659626861488612
-305.1829756925872,0.20893714784867656,0.18701762914197678,0.18701762914197678
-304.7037702801754,0.2094631844206453,0.1874389896690674,0.1874389896690674
-304.22456486776355,0.209989220992614,0.18786035019615807,0.18786035019615807
-303.7453594553517,0.21051525756458273,0.18828171072324876,0.18828171072324876
-303.2661540429399,0.2110412941365514,0.1887030712503394,0.1887030712503394
-302.78694863052806,0.2115673307085201,0.18912443177743002,0.18912443177743002
-302.30774321811623,0.21209336728048883,0.1895457923045207,0.1895457923045207
-301.8285378057044,0.21261940385245753,0.1899671528316114,0.1899671528316114
-301.34933239329257,0.2131454404244262,0.19038851335870202,0.19038851335870202
-300.87012698088074,0.2136714769963949,0.19080987388579265,0.19080987388579265
-300.3909215684689,0.21419751356836364,0.1912312344128833,0.1912312344128833
-299.9117161560571,0.21472355014033234,0.191652594939974,0.191652594939974
-299.43251074364525,0.21524958671230102,0.19207395546706466,0.19207395546706466
-298.9533053312334,0.21577562328426977,0.1924953159941553,0.1924953159941553
-298.4740999188216,0.21630165985623848,0.192916676521246,0.192916676521246
-297.99489450640976,0.21682769642820718,0.19333803704833666,0.19333803704833666
-297.51568909399793,0.21735373300017585,0.1937593975754273,0.1937593975754273
-297.0364836815861,0.21787976957214455,0.19418349939299845,0.19418349939299845
-296.5572782691743,0.2184058061441133,0.19461607802695852,0.19461607802695852
-296.07807285676245,0.21893184271608201,0.1950592769222094,0.1950592769222094
-295.5988674443506,0.21945787928805066,0.19551032820678887,0.19551032820678887
-295.1196620319388,0.21998391586001945,0.19596923188069695,0.19596923188069695
-294.64045661952696,0.22050995243198812,0.19643598794393363,0.19643598794393363
-294.16125120711513,0.22103598900395682,0.19691387412000794,0.19691387412000794
-293.6820457947033,0.2215620255759255,0.1973998094581017,0.1973998094581017
-293.20284038229147,0.2220880621478942,0.1978935971855241,0.1978935971855241
-292.72363496987964,0.2226238883196939,0.19839523730227512,0.19839523730227512
-292.2444295574678,0.22317029200060673,0.19890710413493506,0.19890710413493506
-291.765224145056,0.22372774646196694,0.19942792352654315,0.19942792352654315
-291.28601873264415,0.22429644155613596,0.19995116985374928,0.19995116985374928
-290.8068133202323,0.2248808872868689,0.20047447235059698,0.20047447235059698
-290.3276079078205,0.2254763837980493,0.20099777484744466,0.20099777484744466
-289.84840249540866,0.22608293108967714,0.20152107734429234,0.20152107734429234
-289.36919708299683,0.22670052916175243,0.20204437984114001,0.20204437984114001
-288.889991670585,0.22733298621162265,0.2025676823379877,0.2025676823379877
-288.4107862581732,0.2279775755530706,0.2030909848348354,0.2030909848348354
-287.93158084576135,0.228633215674966,0.20361428733168302,0.20361428733168302
-287.4523754333495,0.22929831577223955,0.2041375898285307,0.2041375898285307
-286.9731700209377,0.22996781674453576,0.20466089232537837,0.20466089232537837
-286.49396460852586,0.23063731771683194,0.20518419482222608,0.20518419482222608
-286.014759196114,0.23130681868912817,0.2057074973190737,0.2057074973190737
-285.5355537837022,0.23197631966142443,0.20623079981592138,0.20623079981592138
-285.05634837129037,0.2326458206337207,0.20675410231276908,0.20675410231276908
-284.57714295887854,0.23331532160601684,0.20727740480961676,0.20727740480961676
-284.0979375464667,0.23398482257831305,0.2078007073064644,0.2078007073064644
-283.6187321340549,0.23465432355060925,0.2083240098033121,0.2083240098033121
-283.13952672164305,0.23532382452290546,0.20884731230015977,0.20884731230015977
-282.6603213092312,0.23599332549520166,0.20937061479700744,0.20937061479700744
-282.1811158968194,0.23666282646749787,0.2098939172938551,0.2098939172938551
-281.70191048440756,0.2373323274397941,0.21041721979070277,0.21041721979070277
-281.22270507199573,0.23800182841209036,0.21094052228755047,0.21094052228755047
-280.7434996595839,0.2386713293843865,0.21146382478439815,0.21146382478439815
-280.2642942471721,0.23934083035668272,0.21198712728124575,0.21198712728124575
-279.78508883476024,0.24001033132897895,0.21251042977809345,0.21251042977809345
-279.3058834223484,0.24067983230127518,0.21303373227494116,0.21303373227494116
-278.8266780099366,0.24134933327357133,0.21355703477178883,0.21355703477178883
-278.34747259752476,0.2420188342458676,0.21408033726863643,0.21408033726863643
-277.8682671851129,0.24268833521816383,0.21460363976548413,0.21460363976548413
-277.3890617727011,0.24335783619046003,0.21512694226233184,0.21512694226233184
-276.90985636028927,0.24402733716275618,0.21565024475917952,0.21565024475917952
-276.43065094787744,0.24469683813505244,0.2161735472560272,0.2161735472560272
-275.9514455354656,0.24536633910734865,0.21669684975287487,0.21669684975287487
-275.4722401230538,0.24603584007964485,0.21722015224972255,0.21722015224972255
-274.99303471064195,0.24670534105194106,0.21774345474657023,0.21774345474657023
-274.5138292982301,0.2473748420242373,0.21826675724341787,0.21826675724341787
-274.0346238858183,0.24804434299653352,0.21879005974026555,0.21879005974026555
-273.55541847340646,0.24871384396882973,0.21931336223711323,0.21931336223711323
-273.07621306099463,0.2493833449411259,0.2198366647339609,0.2198366647339609
-272.5970076485828,0.25005284591342214,0.22035996723080856,0.22035996723080856
-272.117802236171,0.2507223468857184,0.22088326972765623,0.22088326972765623
-271.63859682375914,0.25139184785801455,0.22140657222450394,0.22140657222450394
-271.1593914113473,0.2520613488303107,0.2219298747213516,0.2219298747213516
-270.6801859989355,0.2527308498026069,0.22245317721819924,0.22245317721819924
-270.20098058652366,0.2534003507749032,0.22297647971504694,0.22297647971504694
-269.7217751741118,0.2540698517471994,0.22349978221189465,0.22349978221189465
-269.2425697617,0.2547393527194956,0.2240230847087423,0.2240230847087423
-268.76336434928817,0.2554088536917919,0.22454638720558995,0.22454638720558995
-268.28415893687634,0.25607835466408807,0.22506968970243765,0.22506968970243765
-267.8049535244645,0.25674785563638425,0.22559299219928533,0.22559299219928533
-267.3257481120527,0.2574173566086804,0.226116294696133,0.226116294696133
-266.84654269964085,0.25808685758097666,0.22663959719298069,0.22663959719298069
-266.367337287229,0.2587563585532729,0.22716289968982836,0.22716289968982836
-265.8881318748172,0.2594258595255691,0.22768620218667604,0.22768620218667604
-265.40892646240536,0.2600953604978653,0.22820950468352366,0.22820950468352366
-264.92972104999353,0.2607648614701615,0.22873280718037134,0.22873280718037134
-264.4505156375817,0.2614343624424577,0.22925610967721904,0.22925610967721904
-263.9713102251699,0.2621038634147539,0.22977941217406672,0.22977941217406672
-263.49210481275804,0.26277336438705007,0.2303027146709144,0.2303027146709144
-263.0128994003462,0.26344286535934636,0.23083588511457048,0.23083588511457048
-262.5336939879344,0.2641123663316426,0.2313810274830255,0.2313810274830255
-262.05448857552256,0.26478186730393877,0.2319397806596972,0.2319397806596972
-261.5752831631107,0.265451368276235,0.23251686166418262,0.23251686166418262
-261.0960777506989,0.2661208692485312,0.23310885891738847,0.23310885891738847
-260.61687233828707,0.2667903702208274,0.233714466978811,0.233714466978811
-260.13766692587524,0.2674598711931236,0.23433368584845016,0.23433368584845016
-259.6584615134634,0.2681293721654198,0.23496966665788802,0.23496966665788802
-259.1792561010516,0.2688015908669055,0.23562212960406137,0.23562212960406137
-258.70005068863975,0.2694796851935253,0.23628820335845138,0.23628820335845138
-258.2208452762279,0.2701756847684424,0.23696788792105808,0.23696788792105808
-257.7416398638161,0.27088526890184866,0.23766276853544838,0.23766276853544838
-257.26243445140426,0.2716077456093805,0.2383623569396572,0.2383623569396572
-256.78322903899243,0.27234311489103785,0.23906235885136215,0.23906235885136215
-256.3040236265806,0.2730949061639378,0.2397623607630671,0.2397623607630671
-255.82481821416877,0.2738617652523816,0.24046236267477203,0.24046236267477203
-255.34561280175694,0.274641516914951,0.24116236458647697,0.24116236458647697
-254.8664073893451,0.2754341611516458,0.24186236649818194,0.24186236649818194
-254.38720197693328,0.2762417441225288,0.24256236840988687,0.24256236840988687
-253.90799656452145,0.2770658781660101,0.24326237032159176,0.24326237032159176
-253.42879115210962,0.2778982964888339,0.2439623722332967,0.2439623722332967
-252.9495857396978,0.2787351725550788,0.24466237414500167,0.24466237414500167
-252.47038032728597,0.2795720486213237,0.24536237605670658,0.24536237605670658
-251.99117491487414,0.2804089246875686,0.24606237796841146,0.24606237796841146
-251.5119695024623,0.2812458007538136,0.24676237988011643,0.24676237988011643
-251.03276409005048,0.2820826768200585,0.24746238179182137,0.24746238179182137
-250.55355867763865,0.2829195528863034,0.2481623837035263,0.2481623837035263
-250.07435326522682,0.2837564289525483,0.24886238561523125,0.24886238561523125
-249.595147852815,0.28459330501879326,0.24956238752693616,0.24956238752693616
-249.11594244040316,0.2854301810850382,0.2502623894386411,0.2502623894386411
-248.63673702799133,0.2862670571512831,0.25096239135034604,0.25096239135034604
-248.1575316155795,0.28710393321752803,0.2516623932620509,0.2516623932620509
-247.67832620316767,0.28794080928377297,0.2523623951737559,0.2523623951737559
-247.19912079075584,0.28877768535001785,0.2530623970854609,0.2530623970854609
-246.719915378344,0.28961456141626274,0.25376239899716574,0.25376239899716574
-246.24070996593218,0.2904514374825076,0.2544624009088707,0.2544624009088707
-245.76150455352035,0.29128831354875256,0.2551624028205757,0.2551624028205757
-245.28229914110852,0.29212518961499745,0.2558624047322806,0.2558624047322806
-244.8030937286967,0.29296206568124233,0.2565624066439855,0.2565624066439855
-244.32388831628487,0.29379894174748733,0.25726240855569044,0.25726240855569044
-243.84468290387304,0.29463581781373227,0.25796241046739543,0.25796241046739543
-243.3654774914612,0.29547269387997716,0.25866241237910037,0.25866241237910037
-242.88627207904938,0.29630956994622204,0.2593624142908053,0.2593624142908053
-242.40706666663755,0.297146446012467,0.2600624162025102,0.2600624162025102
-241.92786125422572,0.29798332207871187,0.2607624181142151,0.2607624181142151
-241.4486558418139,0.29882019814495675,0.26146242002592013,0.26146242002592013
-240.96945042940206,0.29965707421120164,0.26216242193762496,0.26216242193762496
-240.49024501699023,0.3004939502774466,0.2628624238493299,0.2628624238493299
-240.0110396045784,0.30133082634369157,0.2635624257610349,0.2635624257610349
-239.53183419216657,0.30216770240993646,0.26426242767273983,0.26426242767273983
-239.05262877975474,0.30300457847618134,0.2649624295844447,0.2649624295844447
-238.5734233673429,0.3038414545424263,0.26566243149614965,0.26566243149614965
-238.09421795493108,0.3046783306086713,0.2663624334078546,0.2663624334078546
-237.61501254251925,0.3055152066749161,0.2670624353195596,0.2670624353195596
-237.13580713010742,0.30635208274116105,0.26776243723126447,0.26776243723126447
-236.6566017176956,0.307188958807406,0.2684624391429694,0.2684624391429694
-236.17739630528376,0.3080258348736509,0.26916244105467435,0.26916244105467435
-235.69819089287193,0.30886271093989576,0.2698624429663793,0.2698624429663793
-235.2189854804601,0.3096995870061407,0.2705624448780842,0.2705624448780842
-234.73978006804828,0.3105364630723857,0.2712624467897891,0.2712624467897891
-234.26057465563645,0.3113733391386306,0.2719624487014941,0.2719624487014941
-233.78136924322462,0.31221021520487546,0.272662450613199,0.272662450613199
-233.3021638308128,0.31304709127112035,0.2733624525249039,0.2733624525249039
-232.82295841840096,0.3138839673373653,0.27406245443660887,0.27406245443660887
-232.34375300598913,0.31472084340361023,0.2747624563483138,0.2747624563483138
-231.8645475935773,0.31555771946985506,0.27546245826001875,0.27546245826001875
-231.38534218116547,0.31639459553610005,0.27616246017172363,0.27616246017172363
-230.90613676875364,0.317231471602345,0.27686246208342863,0.27686246208342863
-230.4269313563418,0.3180683476685899,0.2775624639951336,0.2775624639951336
-229.94772594392998,0.31890522373483476,0.2782624659068385,0.2782624659068385
-229.46852053151815,0.3197420998010797,0.27896383081428244,0.27896383081428244
-228.98931511910632,0.32057897586732464,0.2796756222945454,0.2796756222945454
-228.5101097066945,0.3214158519335696,0.28040695914533487,0.28040695914533487
-228.03090429428266,0.3222527279998144,0.2811550477569126,0.2811550477569126
-227.55169888187083,0.3230896040660594,0.2819198881292787,0.2819198881292787
-227.072493469459,0.32392648013230435,0.2827041716634547,0.2827041716634547
-226.59328805704718,0.32476335619854924,0.2835099278145802,0.2835099278145802
-226.11408264463535,0.3256002322647941,0.284332435726494,0.284332435726494
-225.63487723222352,0.32643710833103906,0.2851716953991962,0.2851716953991962
-225.1556718198117,0.3272779398068652,0.2860284709872852,0.2860284709872852
-224.67646640739986,0.3281337078066219,0.28690864643874675,0.28690864643874675
-224.19726099498803,0.32900973556477187,0.2878055736509966,0.2878055736509966
-223.7180555825762,0.3299101338414422,0.2887150687310601,0.2887150687310601
-223.23885017016437,0.33083564557937295,0.2896325468045041,0.2896325468045041
-222.75964475775254,0.3317814170756971,0.29055002487794807,0.29055002487794807
-222.2804393453407,0.33274744833041464,0.29146750295139207,0.29146750295139207
-221.80123393292888,0.33373551927124684,0.29238498102483607,0.29238498102483607
-221.32202852051705,0.3347510345057452,0.29330245909828007,0.29330245909828007
-220.84282310810522,0.33578680949863693,0.2942199371717241,0.2942199371717241
-220.3636176956934,0.33684284424992206,0.29513741524516807,0.29513741524516807
-219.88441228328156,0.33791904311419996,0.29605489331861207,0.29605489331861207
-219.40520687086973,0.33901893717293097,0.2969723713920561,0.2969723713920561
-218.9260014584579,0.34011883123166187,0.2978898494655001,0.2978898494655001
-218.44679604604607,0.34121872529039277,0.2988073275389441,0.2988073275389441
-217.96759063363425,0.3423186193491237,0.2997248056123881,0.2997248056123881
-217.48838522122242,0.3434185134078548,0.3006422836858321,0.3006422836858321
-217.0091798088106,0.3445184074665857,0.3015597617592761,0.3015597617592761
-216.52997439639876,0.34561830152531664,0.30247723983272007,0.30247723983272007
-216.05076898398693,0.34671819558404765,0.30339471790616407,0.30339471790616407
-215.5715635715751,0.34781808964277866,0.3043121959796081,0.3043121959796081
-215.09235815916327,0.3489179837015096,0.3052296740530521,0.3052296740530521
-214.61315274675144,0.35001787776024057,0.30614715212649607,0.30614715212649607
-214.1339473343396,0.3511177718189715,0.30706463019994007,0.30706463019994007
-213.65474192192778,0.35221766587770253,0.3079821082733841,0.3079821082733841
-213.17553650951595,0.3533175599364334,0.3088995863468281,0.3088995863468281
-212.69633109710412,0.35441745399516433,0.309817064420272,0.309817064420272
-212.2171256846923,0.35551734805389534,0.310734542493716,0.310734542493716
-211.73792027228046,0.3566172421126264,0.31165202056716007,0.31165202056716007
-211.25871485986863,0.35771713617135736,0.3125694986406041,0.3125694986406041
-210.7795094474568,0.3588170302300883,0.31348697671404807,0.31348697671404807
-210.30030403504497,0.35991692428881933,0.3144044547874921,0.3144044547874921
-209.82109862263314,0.36101681834755034,0.3153219328609361,0.3153219328609361
-209.34189321022131,0.36211671240628124,0.3162394109343801,0.3162394109343801
-208.86268779780949,0.36321660646501214,0.3171568890078241,0.3171568890078241
-208.38348238539766,0.36431650052374315,0.3180743670812681,0.3180743670812681
-207.90427697298583,0.3654163945824741,0.31899184515471213,0.31899184515471213
-207.425071560574,0.36651628864120506,0.31990932322815613,0.31990932322815613
-206.94586614816217,0.36761618269993607,0.3208268013016,0.3208268013016
-206.46666073575034,0.3687160767586671,0.32174427937504413,0.32174427937504413
-205.9874553233385,0.3698159708173981,0.32266175744848813,0.32266175744848813
-205.50824991092668,0.3709158648761289,0.32357923552193213,0.32357923552193213
-205.02904449851485,0.3720157589348599,0.32449671359537613,0.32449671359537613
-204.54983908610302,0.3731156529935909,0.32541419166882013,0.32541419166882013
-204.0706336736912,0.37421554705232185,0.3263316697422642,0.3263316697422642
-203.59142826127936,0.37531544111105275,0.3272491478157082,0.3272491478157082
-203.11222284886753,0.37641533516978376,0.32816662588915213,0.32816662588915213
-202.6330174364557,0.3775152292285148,0.3290841039625961,0.3290841039625961
-202.15381202404387,0.3786151232872458,0.33000158203604013,0.33000158203604013
-201.67460661163204,0.3797150173459767,0.33091906010948413,0.33091906010948413
-201.1954011992202,0.3808149114047077,0.3318365381829281,0.3318365381829281
-200.71619578680838,0.38191480546343864,0.33275401625637213,0.33275401625637213
-200.23699037439656,0.3830146995221696,0.3336714943298162,0.3336714943298162
-199.75778496198473,0.3841145935809005,0.33458897240326013,0.33458897240326013
-199.2785795495729,0.3852144876396315,0.33550645047670413,0.33550645047670413
-198.79937413716107,0.3863143816983625,0.33642392855014813,0.33642392855014813
-198.32016872474924,0.38741427575709353,0.3373414066235922,0.3373414066235922
-197.8409633123374,0.38851416981582443,0.3382588846970362,0.3382588846970362
-197.36175789992558,0.38961406387455544,0.33917636277048013,0.33917636277048013
-196.88255248751375,0.3907139579332865,0.3400938408439241,0.3400938408439241
-196.40334707510192,0.3918138519920174,0.34101131891736813,0.34101131891736813
-195.9241416626901,0.3929137460507483,0.3419287969908121,0.3419287969908121
-195.44493625027826,0.3940136401094793,0.34285028446453464,0.34285028446453464
-194.96573083786643,0.39511353416821027,0.3437825509010835,0.3437825509010835
-194.4865254254546,0.3962134282269412,0.34473803983893453,0.34473803983893453
-194.00732001304277,0.3973133222856722,0.34572235238799115,0.34572235238799115
-193.52811460063094,0.3984132163444032,0.3467279736852406,0.3467279736852406
-193.0489091882191,0.3995131104031342,0.34775490373068296,0.34775490373068296
-192.56970377580728,0.4006130044618651,0.3488031425243181,0.3488031425243181
-192.09049836339545,0.40171289852059605,0.3498815809194293,0.3498815809194293
-191.61129295098362,0.40281279257932706,0.3509818658255722,0.3509818658255722
-191.1320875385718,0.403912686638058,0.352103459479908,0.352103459479908
-190.65288212615997,0.40504152042376207,0.3532463618824366,0.3532463618824366
-190.17367671374814,0.4061940520552214,0.35441701237049295,0.35441701237049295
-189.6944713013363,0.4073705270316099,0.35560621115046237,0.35560621115046237
-189.21526588892448,0.4085713524433465,0.35680032550274215,0.35680032550274215
-188.73606047651265,0.40980630847233906,0.3579944398550219,0.3579944398550219
-188.25685506410082,0.4110652078462608,0.3591885542073015,0.3591885542073015
