k,L_over_R,best_subset_size,best_s_min,best_F_min,feasible_solution_count,near_optimal_solution_count,best_subset_signature,best_avg_ER_sum_dB,best_avg_efficiency
0.23201333333333332,0.44361342805447646,5,0.12772000000000064,23.488881929220053,6,22,"[1,4,6,22,37]",16.347122759720847,0.9764912130484158
0.23204666666666665,0.44371748101325537,5,0.12702000000000027,23.618327822390125,6,22,"[1,4,6,22,37]",16.34875748800054,0.9764801190155522
0.23207999999999998,0.4438215364408617,5,0.1263200000000008,23.749208359721194,6,22,"[1,4,6,22,37]",16.350128861480755,0.9764672729146151
0.2321133333333333,0.44392559433273127,5,0.12562000000000043,23.881547524279494,6,22,"[1,4,6,22,37]",16.35123672667816,0.9764526652788168
0.23214666666666664,0.4440296546842995,5,0.12492000000000095,24.015369836695303,6,22,"[1,4,6,22,37]",16.352080885810363,0.9764362858121075
0.23215999999999998,0.44407127951261993,5,0.1246400000000008,24.06931964056467,6,22,"[1,4,6,22,37]",16.35234465903085,0.9764292354469599
0.23218,0.4441337174910017,5,0.12421999999999972,24.150700370310794,6,22,"[1,4,6,22,37]",16.352661096815716,0.9764181233795268
0.23221333333333333,0.44423778274827336,5,0.12352000000000024,24.28756476683933,6,22,"[1,4,6,22,37]",16.352977073353106,0.9763981659966763
0.23224,0.4443210367154331,5,0.12295999999999996,24.398178269355896,6,22,"[1,4,6,22,37]",16.353039385065177,0.9763808991234175
0.23224666666666666,0.44434185045154945,5,0.12281999999999987,24.425989252564754,6,22,"[1,4,6,22,37]",16.353028484782214,0.9763764008182884
0.23228,0.4444459205962653,5,0.1221200000000004,24.566000655093273,6,22,"[1,4,6,22,37]",16.352814956123797,0.9763528141258785
0.23231333333333332,0.4445499931778556,5,0.12142000000000003,24.707626420688513,6,22,"[1,4,6,22,37]",16.352336068000746,0.9763273913144648
0.23232,0.444570807986197,5,0.12127999999999997,24.736147757255942,6,22,"[1,4,6,22,37]",16.352208407205033,0.9763220850694188
0.23234666666666665,0.44465406819175546,5,0.12072000000000055,24.850894632206646,6,22,"[1,4,6,22,37]",16.351591356558863,0.9763001168783229
0.23237999999999998,0.44475814563339955,5,0.12002000000000018,24.995834027662017,6,22,"[1,4,6,22,37]",16.350580313368514,0.9762709743957686
0.2324,0.4448205932618041,5,0.11959999999999998,25.083612040133783,6,22,"[1,4,6,22,37]",16.349845619978787,0.9762525850640357
0.23241333333333333,0.44486222549822246,5,0.11931999999999984,25.142474019443547,6,22,"[1,4,6,22,37]",16.349302385305872,0.9762399465129296
0.23244666666666666,0.44496630778165885,5,0.11862000000000036,25.290844714213378,6,22,"[1,4,6,22,37]",16.347756974414967,0.9762070149264904
0.23248,0.44507039247914315,5,0.11792,25.440976933514246,6,22,"[1,4,6,22,37]",16.345943437749145,0.9761721603653756
0.23251333333333332,0.44517447958610956,5,0.11722000000000052,25.59290223511335,6,22,"[1,4,6,22,37]",16.34386108719319,0.9761353625713459
0.23254666666666665,0.4452785690979924,5,0.11652000000000062,25.7466529351183,6,18,"[4,6,22,27,37]",16.33506711016999,0.9761418585436734
0.23256,0.4453202055750993,5,0.11624000000000012,25.808671713695777,6,18,"[4,6,22,27,37]",16.333987234568173,0.9761263820886213
0.23257999999999998,0.4453826610102258,5,0.11582000000000067,25.902262130892613,6,18,"[1,4,6,22,37]",16.33888696489544,0.9760558511914518
0.2326133333333333,0.44548675531824367,5,0.11512000000000033,26.05976372480882,6,18,"[4,6,22,27,37]",16.329235741664725,0.9760612918826059
0.23263999999999999,0.4455700324865545,7,0.09375999999999962,31.996587030716853,6,51,"[1,4,6,15,22,37,46]",13.418401353291994,0.9549523053388842
0.23264666666666664,0.4455908520174801,7,0.09381999999999913,31.97612449371166,6,51,"[1,4,6,15,22,37,46]",13.419907963627727,0.9549747324412831
0.23268,0.44569495110336893,7,0.0941200000000002,31.874203144921307,6,51,"[4,10,15,22,31,37,46]",13.410424000417962,0.9552149635222459
0.23271333333333333,0.4457990525713436,7,0.09442000000000039,31.772929464096457,6,51,"[4,10,15,22,31,37,46]",13.41904410222381,0.9553071086843217
0.23271999999999998,0.44581987315038707,7,0.09447999999999901,31.752751905165447,6,51,"[1,4,6,15,22,37,46]",13.435757860205104,0.9552116746155092
0.23274666666666666,0.44590315641683786,7,0.09472000000000014,31.672297297297252,6,51,"[1,4,6,15,22,37,46]",13.441191485975304,0.9552934085739224
0.23278,0.4460072626352853,7,0.09501999999999988,31.57230056830145,6,51,"[1,4,6,15,22,37,46]",13.447734622589039,0.9553922608490991
0.23279999999999998,0.44606972750347157,7,0.0951999999999984,31.512605042017338,6,51,"[1,4,6,15,22,37,46]",13.451527277141,0.9554498049111722
0.23281333333333332,0.4461113712221192,7,0.09531999999999918,31.47293327738172,6,51,"[1,4,6,15,22,37,46]",13.45400002793171,0.9554874313479643
0.23284666666666665,0.4462154821727728,7,0.09561999999999848,31.37418950010508,6,51,"[1,4,6,15,22,37,46]",13.459986371601733,0.9555789202211082
0.23287999999999998,0.44631959548267935,7,0.09591999999999956,31.276063386155272,6,51,"[1,4,6,15,22,37,46]",13.465692253532954,0.9556667257926105
0.23291333333333333,0.446423711147272,7,0.09622000000000017,31.17854915817912,6,51,"[1,4,10,15,22,37,46]",13.468476497320285,0.9557480996387301
0.23294666666666666,0.4465278291619836,7,0.09651999999999994,31.08164111065066,6,51,"[1,4,10,15,22,37,46]",13.474696092950124,0.9558182794668485
0.23296,0.4465694770248786,7,0.09664000000000028,31.043046357615804,6,51,"[1,4,6,15,22,37,46]",13.478233136789603,0.9558624063483956
0.23298,0.4466319495222471,7,0.09681999999999924,30.985333608758765,6,51,"[1,4,6,15,22,37,46]",13.481112065469095,0.9559079982083928
0.23301333333333332,0.44673607222349515,7,0.09711999999999854,30.889621087315128,6,51,"[1,4,6,15,22,37,46]",13.485680676361468,0.9559810167092504
0.23304,0.44681937206693334,7,0.09736000000000011,30.8134757600657,6,51,"[1,4,6,15,22,37,46]",13.489127904893365,0.95603675393335
0.23304666666666665,0.4468401972611604,7,0.09741999999999962,30.79449804968191,6,51,"[1,4,6,15,22,37,46]",13.489960749369711,0.9560503155243036
0.23307999999999998,0.4469443246306758,7,0.09772,30.699959066721245,6,51,"[1,4,10,15,22,37,46]",13.496631386860912,0.9560630235211424
0.2331133333333333,0.4470484543274732,7,0.09801999999999997,30.60599877576006,6,51,"[1,4,10,15,22,37,46]",13.50137065899347,0.9561151467804313
0.23312,0.4470692805457048,7,0.09808000000000039,30.58727569331146,6,51,"[4,10,15,22,31,37,46]",13.500469182327906,0.9561439334354873
0.23314666666666664,0.4471525863469855,7,0.0983199999999993,30.51261187957711,6,51,"[1,4,6,15,22,37,46]",13.501050984202797,0.9562357535999996
0.23318,0.44725672068464495,7,0.0986199999999986,30.419793145407045,6,57,"[1,4,6,15,22,37,46]",13.504157761082267,0.9562900233818556
0.2332,0.44731920239805084,7,0.09879999999999986,30.364372469635672,6,57,"[1,4,10,15,22,37,46]",13.512276107543968,0.9562334887568061
0.23321333333333333,0.4473608573358832,7,0.09891999999999967,30.327537403962896,6,57,"[1,4,6,15,22,37,46]",13.506966035658646,0.9563404881763822
0.23324666666666666,0.44746499629613273,7,0.09921999999999986,30.23583954847817,6,57,"[1,4,6,15,22,37,46]",13.509473575189263,0.9563871247004255
0.23328,0.4475691375608254,7,0.09951999999999978,30.144694533762127,6,57,"[1,4,10,15,22,37,46]",13.520500822943415,0.9563204275938858
0.23331333333333332,0.447673281125393,7,0.09981999999999935,30.054097375275692,6,57,"[1,4,6,15,22,37,46]",13.513577100727703,0.9564688089173864
0.23334666666666665,0.4477774269852673,7,0.10011999999999954,29.96404314822227,6,57,"[4,6,15,22,31,37,46]",13.51913564576092,0.9565403990571284
0.23335999999999998,0.44781908597087977,7,0.10023999999999944,29.92817238627311,6,57,"[4,6,15,22,31,37,46]",13.523661703260958,0.9565900627387772
0.23337999999999998,0.4478815751358801,7,0.10041999999999973,29.874526986656125,6,57,"[4,6,15,22,31,37,46]",13.530374247099,0.956663694804709
0.23341333333333333,0.4479857255726628,7,0.10071999999999992,29.785544082605266,6,57,"[4,6,15,22,31,37,46]",13.541356902063187,0.9567841156971783
0.23343999999999998,0.44806904756506116,7,0.10095999999999972,29.714738510301192,6,57,"[4,6,15,22,31,37,46]",13.549957702166806,0.9568783862331391
0.23344666666666666,0.44808987829104674,7,0.10102000000000011,29.697089685210816,6,57,"[4,6,15,22,31,37,46]",13.552082055816408,0.9569016672066569
0.23348,0.4481940332864634,7,0.10131999999999941,29.609159099881737,6,57,"[4,6,15,22,31,37,46]",13.562548082590007,0.957016353599853
0.23351333333333332,0.4482981905543443,7,0.1016199999999996,29.521747687463215,6,57,"[4,6,15,22,31,37,46]",13.57275328425845,0.9571281779249216
0.23351999999999998,0.448319022280214,7,0.1016799999999991,29.50432730133779,6,57,"[4,6,15,22,31,37,46]",13.574762870962926,0.9571501995233521
0.23354666666666665,0.44840235009012,7,0.10191999999999979,29.43485086342235,6,57,"[4,6,15,22,31,37,46]",13.582695888849093,0.9572371419967222
0.23357999999999998,0.4485065118892222,7,0.10221999999999909,29.34846409704585,6,57,"[4,6,15,22,31,37,46]",13.592374048986203,0.9573432463804411
0.2336,0.44856901005317923,7,0.10239999999999938,29.296875000000178,6,57,"[4,6,15,22,31,37,46]",13.598053214433465,0.9574055361214427
0.2336133333333333,0.4486106759470813,7,0.10251999999999839,29.26258291065204,6,57,"[4,6,15,22,31,37,46]",13.601785840266013,0.9574464903735026
0.23364666666666664,0.4487148422591284,7,0.10281999999999947,29.177202878817504,2,24,"[4,6,15,22,31,37,46]",13.610929259561203,0.9575468719857205
0.23368,0.4488190108207944,7,0.10312000000000054,29.092319627618156,2,24,"[4,15,22,31,37,40,46]",13.629624833446668,0.9575246000319435
0.23371333333333333,0.4489231816275097,7,0.10341999999999985,29.007928833881305,2,24,"[4,6,15,22,31,37,46]",13.628402565381919,0.9577390335368338
0.23374666666666666,0.44902735467470484,7,0.10371999999999915,28.92402622445068,2,24,"[4,6,15,22,31,37,46]",13.63672803573518,0.9578308028525845
0.23376,0.44906902451989383,7,0.10383999999999993,28.89060092449925,2,24,"[4,15,22,31,37,40,46]",13.649556701577964,0.9577491554424528
0.23378,0.4491315299578105,7,0.10401999999999845,28.840607575466688,2,24,"[4,6,15,22,31,37,46]",13.644776297833134,0.9579196884880105
0.23381333333333332,0.44923570747225705,7,0.10432000000000041,28.75766871165633,2,24,"[4,15,22,31,37,40,46]",13.661935898566156,0.9578898764256655
0.23384,0.4493190510873086,7,0.10455999999999932,28.691660290742345,2,24,"[4,6,15,22,31,37,46]",13.658556807019007,0.9580723867675907
0.23384666666666665,0.4493398872134744,7,0.10461999999999971,28.675205505639536,2,24,"[4,6,15,22,31,37,46]",13.66003140742338,0.9580887720991967
0.23387999999999998,0.4494440691768931,7,0.1049199999999999,28.59321387723983,2,24,"[4,15,22,31,37,40,46]",13.676370784009622,0.9580555958706315
0.23391333333333333,0.4495482533579432,7,0.1052199999999992,28.51168979281527,2,24,"[4,6,15,22,31,37,46]",13.674147395551847,0.9582461964453992
0.23392,0.4495690904598667,7,0.1052799999999996,28.49544072948339,2,24,"[4,6,15,22,31,37,46]",13.675495508462209,0.9582612935162093
0.23394666666666666,0.44965243975205427,7,0.1055199999999985,28.430629264594792,2,24,"[4,6,15,22,31,37,46]",13.680771398929235,0.9583205023002767
0.23398,0.4497566283546565,7,0.10582000000000003,28.350028350028342,2,24,"[4,6,15,22,31,37,46]",13.68710224051163,0.9583918492748508
0.23399999999999999,0.44981914257439237,7,0.10599999999999987,28.301886792452866,2,24,"[4,6,15,22,31,37,46]",13.69075878255521,0.9584332297593469
0.23401333333333332,0.4498608191611798,7,0.10611999999999977,28.269883151149703,2,24,"[4,6,15,22,31,37,46]",13.693136916444852,0.9584602193220448
0.23404666666666665,0.4499650121670535,7,0.10641999999999996,28.19018981394476,2,24,"[4,6,15,22,31,37,46]",13.698872317295557,0.9585255927009719
0.23407999999999998,0.4500692073677074,7,0.10671999999999926,28.110944527736326,2,24,"[4,6,15,22,31,37,46]",13.704305225172158,0.9585879479257216
0.2341133333333333,0.450173404758571,7,0.10701999999999989,28.032143524574874,2,24,"[4,6,15,22,31,37,46]",13.709432310729316,0.9586472617108066
0.23414666666666664,0.4502776043350735,7,0.10731999999999964,27.953783078643404,2,24,"[4,6,15,22,31,37,46]",13.714250130051038,0.9587035089130761
0.23415999999999998,0.4503192847766295,7,0.10743999999999954,27.922561429635266,2,24,"[4,6,15,22,31,37,46]",13.716089869441232,0.9587251431547389
0.23418,0.45038180609264444,7,0.10761999999999983,27.875859505668135,2,24,"[4,6,15,22,31,37,46]",13.718755121407943,0.9587566624699003
0.23421333333333333,0.4504860100267129,7,0.10792000000000002,27.79836916234247,2,24,"[4,6,15,22,31,37,46]",13.722943601883054,0.9588066933334051
0.23423999999999998,0.45056937473797415,7,0.10815999999999981,27.736686390532594,2,24,"[4,6,15,22,31,37,46]",13.726063943993429,0.9588444488546947
0.23424666666666666,0.45059021613270794,7,0.10821999999999932,27.721308445758815,2,24,"[4,6,15,22,31,37,46]",13.726811763861518,0.9588535704005343
0.23428,0.45069442440605856,7,0.1085199999999995,27.64467379284937,2,24,"[4,6,15,22,31,37,46]",13.730355671378168,0.9588972604386834
0.23431333333333332,0.45079863484219385,7,0.1088199999999997,27.568461679838343,2,24,"[4,6,15,22,31,37,46]",13.733571256317436,0.9589377280066419
0.23432,0.45081947718855275,7,0.1088799999999992,27.55326965466589,2,24,"[4,6,15,22,31,37,46]",13.734174607065878,0.9589454315445699
0.23434666666666665,0.4509028474365425,7,0.109119999999999,27.49266862170113,2,24,"[4,6,15,22,31,37,46]",13.736454314459236,0.9589749353705563
0.23437999999999998,0.45100706218453307,7,0.10942000000000007,27.417291171632225,2,25,"[4,6,15,22,31,37,46]",13.739000501364691,0.9590088424146036
0.2344,0.45106959206517405,7,0.10959999999999859,27.37226277372298,2,25,"[4,6,15,22,31,37,46]",13.740364654059297,0.9590275848749349
0.23441333333333333,0.45111127908159476,7,0.10971999999999937,27.342325920525127,2,25,"[4,6,15,22,31,37,46]",13.741205328094768,0.959039406546043
0.23444666666666666,0.45121549812315537,7,0.11001999999999956,27.267769496455298,2,25,"[4,6,15,22,31,37,46]",13.743064156754942,0.9590665825942907
0.23448,0.4513197193046437,7,0.11031999999999975,27.193618564177,2,25,"[4,6,15,22,31,37,46]",13.744572195858222,0.9590903227036239
0.23451333333333332,0.45142394262148816,7,0.11061999999999905,27.119869824625074,2,25,"[4,6,15,22,31,37,46]",13.74572449549912,0.95911057621911
0.23454666666666665,0.4515281680691169,7,0.11091999999999991,27.046520014424832,2,25,"[4,6,15,22,31,37,46]",13.746515942330069,0.9591272895652995
0.23456,0.45156985884376394,7,0.11103999999999914,27.01729106628263,2,25,"[4,6,15,22,31,37,46]",13.74673030489377,0.9591329710779236
0.23457999999999998,0.45163239564295804,7,0.11121999999999943,26.973565905412833,2,25,"[4,6,15,22,31,37,46]",13.746941254331878,0.9591404061172085
0.2346133333333333,0.45173662533843995,7,0.11151999999999984,26.901004304160725,2,25,"[4,6,15,22,31,37,46]",13.746994975369171,0.9591498660630656
0.23464,0.45182001061933397,7,0.11175999999999853,26.84323550465318,2,25,"[4,6,15,22,31,37,46]",13.74676662555619,0.9591547589461161
0.23464666666666664,0.45184085715099004,7,0.11181999999999981,26.828832051511405,2,25,"[4,6,15,22,31,37,46]",13.74667146952134,0.9591556062582566
0.23468,0.45194509107603675,7,0.11211999999999911,26.757046022119372,2,25,"[4,6,15,22,31,37,46]",13.745964915179075,0.9591575600698633
0.23471333333333333,0.4520493271090076,7,0.11242000000000019,26.685643123999245,2,25,"[4,15,22,31,37,40,46]",13.74922525392765,0.9590961433618262
0.23471999999999998,0.4520701745681502,7,0.11247999999999969,26.671408250355693,2,25,"[4,6,15,22,31,37,46]",13.7446029451411,0.9591548073861444
0.23474666666666666,0.45215356524533024,7,0.11271999999999993,26.614620298083764,2,25,"[4,6,15,22,31,37,46]",13.743378408983776,0.9591498235651649
0.23478,0.4522578054804322,7,0.11301999999999968,26.543974517784537,2,25,"[4,6,15,22,31,37,46]",13.74148582884111,0.9591399809970562
0.23479999999999998,0.45232035062700554,7,0.11319999999999908,26.501766784452514,2,25,"[4,6,15,22,31,37,46]",13.740154721031137,0.9591321170964273
0.23481333333333332,0.45236204780974143,7,0.11331999999999987,26.473702788563394,2,25,"[4,6,15,22,31,37,46]",13.73918493000111,0.9591260471536477
0.23484666666666665,0.45246629222868506,7,0.11361999999999917,26.403802147509435,2,25,"[4,6,15,22,31,37,46]",13.736468864887366,0.9591079352499899
0.23487999999999998,0.4525705387326902,7,0.11391999999999847,26.334269662921702,2,25,"[4,6,15,22,31,37,46]",13.733330559263312,0.9590855538415334
0.23491333333333334,0.4526747873171844,7,0.11421999999999954,26.265102433899596,2,25,"[4,6,15,22,31,37,46]",13.729762704361193,0.9590588065809812
0.23494666666666666,0.4527790379775949,7,0.11451999999999973,26.196297589940684,2,25,"[4,6,15,22,31,37,46]",13.725757748675523,0.9590275919586545
0.23496,0.4528207388219911,7,0.11463999999999963,26.168876482903084,2,25,"[4,6,15,22,31,37,46]",13.724031638999568,0.959013831481179
0.23498,0.4528832907093483,7,0.11481999999999992,26.127852290541735,2,25,"[4,15,22,31,37,40,46]",13.723713112576947,0.9589575842875041
0.23501333333333332,0.452987545507872,7,0.11511999999999922,26.05976372480907,2,25,"[4,6,15,22,31,37,46]",13.716405063526818,0.958951327094618
0.23504,0.4530709508316923,7,0.11535999999999991,26.005547850208064,2,25,"[4,6,15,22,31,37,46]",13.712151076690555,0.9589154921317141
0.23504666666666665,0.4530918023685927,7,0.11541999999999852,25.992029111072938,2,25,"[4,6,15,22,31,37,46]",13.711040938483668,0.95890604542812
0.23507999999999998,0.45319606128693696,7,0.1157199999999996,25.924645696508904,2,25,"[4,6,15,22,31,37,46]",13.705206902467982,0.9588558328938683
0.2351133333333333,0.45330032225833194,7,0.11601999999999979,25.85761075676612,2,25,"[4,15,22,31,37,40,46]",13.700286885397693,0.9587802977195958
0.23512,0.45332117469857447,7,0.11608000000000018,25.8442453480358,2,25,"[4,15,22,31,37,40,46]",13.698915008888273,0.9587693431773222
0.23514666666666664,0.4534045852782039,7,0.11631999999999909,25.79092159559855,2,25,"[4,6,15,22,31,37,46]",13.692093192744059,0.958740080526189
0.23518,0.4535088503419795,7,0.11661999999999928,25.724575544503676,2,25,"[4,6,15,22,31,37,46]",13.684794805649764,0.9586742550648074
0.2352,0.45357141035941595,7,0.11680000000000001,25.684931506849313,2,25,"[4,6,15,22,31,37,46]",13.680172883631618,0.9586321285956656
0.23521333333333333,0.45361311744508515,7,0.11691999999999858,25.658569962367743,2,25,"[4,6,15,22,31,37,46]",13.676989058212808,0.9586029266151497
0.23524666666666666,0.4537173865829472,7,0.11721999999999966,25.592902235113538,2,25,"[4,6,15,22,31,37,46]",13.668665781012098,0.958525932082375
0.23528,0.45382165775099165,7,0.11751999999999985,25.52756977535742,2,25,"[4,6,15,22,31,37,46]",13.659814457388524,0.9584430993659456
0.23531333333333332,0.453925930944645,7,0.11684000000000094,25.676138308798148,2,25,"[4,6,15,22,31,37,46]",13.65042421027317,0.9583542468053985
0.23534666666666665,0.4540302061593331,7,0.11544000000000154,25.98752598752564,2,25,"[4,6,15,22,31,37,46]",13.640483788416413,0.9582591825843462
0.23535999999999999,0.4540719168100735,7,0.11488000000000109,26.114206128133457,2,25,"[4,6,15,22,31,37,46]",13.636350976820136,0.9582193726237734
0.23537999999999998,0.45413448339048196,7,0.11404000000000036,26.306559102069365,2,25,"[4,6,15,22,31,37,46]",13.629981551986154,0.9581577040891149
0.23541333333333334,0.4542387626335176,7,0.1126399999999993,26.633522727272894,2,25,"[4,6,15,22,31,37,46]",13.618905457502292,0.9580495972180912
0.23543999999999998,0.45432218747343045,7,0.11152000000000006,26.901004304160672,2,25,"[4,6,15,22,31,37,46]",13.609623043562086,0.9579581876255536
0.23544666666666667,0.4543430438838656,7,0.1112399999999999,26.968716289104663,2,25,"[4,6,15,22,31,37,46]",13.607243042071502,0.9579346356374494
0.23548,0.45444732713695185,7,0.10984000000000049,27.31245447924241,2,25,"[4,6,15,22,31,37,46]",13.59498140688493,0.9578125799785185
0.23551333333333332,0.4545516123882018,7,0.10844000000000109,27.66506824050138,2,25,"[4,6,15,22,31,37,46]",13.582107199938893,0.9576831769715763
0.23551999999999998,0.454572469677829,7,0.10816000000000081,27.736686390532338,2,25,"[4,6,15,22,31,37,46]",13.579457641993717,0.9576563913673165
0.23554666666666665,0.4546558996330413,7,0.10703999999999991,28.026905829596437,2,25,"[4,6,15,22,31,37,46]",13.568606597935437,0.9575461585103221
0.23557999999999998,0.4547601888668955,7,0.10564000000000051,28.398333964407286,2,25,"[4,6,15,22,31,37,46]",13.554465287317754,0.9574012406407165
0.23559999999999998,0.454822763360032,7,0.10480000000000156,28.625954198472858,2,25,"[4,6,15,22,31,37,46]",13.545666815994625,0.9573103737699624
0.2356133333333333,0.45486448008518987,7,0.10424000000000111,28.779739063698848,2,25,"[4,6,15,22,31,37,46]",13.53966844439179,0.9572481224672204
0.23564666666666664,0.4549687732833498,7,0.10284000000000171,29.17152858809753,2,25,"[4,6,15,22,31,37,46]",13.524200714482491,0.957086484968755
0.23568,0.4550730684568003,7,0.10144000000000064,29.574132492113378,2,25,"[4,6,15,22,31,37,46]",13.50804619006973,0.9569159897159061
0.23571333333333333,0.4551773656009664,7,0.10003999999999946,29.98800479808093,2,25,"[4,6,15,22,31,37,46]",13.491188387845012,0.9567362774800116
0.23574666666666666,0.45528166471127346,7,0.09864000000000006,30.413625304136236,2,25,"[4,6,15,22,31,37,46]",13.473610224626489,0.9565469667237806
0.23576,0.4553233849048908,7,0.09807999999999961,30.587275693311703,2,25,"[4,6,15,22,31,37,46]",13.466373313195374,0.9564684648513488
0.23578,0.45538596578314594,7,0.09724000000000066,30.851501439736523,2,25,"[4,6,15,22,31,37,46]",13.45529399206543,0.9563476519620036
0.23581333333333332,0.45549026881200905,7,0.09584000000000126,31.302170283805932,2,25,"[4,6,15,22,31,37,46]",13.43622133007267,0.9561379019796711
0.23584,0.45557371264105834,7,0.09472000000000036,31.672297297297177,2,25,"[4,6,15,22,31,37,46]",13.420405800148611,0.9559622812480325
0.23584666666666665,0.45559457379328755,7,0.09444000000000008,31.76620076238879,2,25,"[4,6,15,22,31,37,46]",13.41637319888898,0.9559172578934677
0.23587999999999998,0.45569888072240583,6,0.10300000000000153,29.126213592232574,4,44,"[4,15,22,31,37,40]",14.805679364492681,0.966113897358519
0.23591333333333334,0.4558031895947888,6,0.10216666666666674,29.363784665579097,4,44,"[4,6,15,22,31,37]",14.811211616541064,0.9659413599499066
0.23592,0.45582405160205447,6,0.10200000000000031,29.411764705882263,4,44,"[4,6,15,22,31,37]",14.810111008899787,0.9659280698190553
0.23594666666666667,0.45590750040586075,6,0.10133333333333372,29.605263157894623,4,44,"[4,6,15,22,31,37]",14.805570444807381,0.9658734751108118
0.23598,0.4560118131510462,6,0.10050000000000026,29.85074626865664,4,44,"[4,15,22,31,37,40]",14.787034800924381,0.9659293825730891
0.236,0.4560744017246283,6,0.10000000000000053,29.99999999999984,4,44,"[4,15,22,31,37,40]",14.78293554855131,0.9658885618681743
0.23601333333333332,0.4561161278257692,6,0.09966666666666724,30.100334448160364,4,44,"[4,15,22,31,37,40]",14.780133076905814,0.9658606007619839
0.23604666666666665,0.4562204444254545,6,0.09883333333333377,30.35413153456985,4,44,"[4,6,15,22,31,37]",14.786543520847816,0.9656476987269578
0.23607999999999998,0.45632476294552576,6,0.09800000000000075,30.61224489795895,4,44,"[4,6,15,22,31,37]",14.779485896733703,0.9655647853521212
0.23611333333333331,0.4564290833814074,6,0.09716666666666729,30.874785591766525,4,44,"[4,15,22,31,37,40]",14.757310685725825,0.9656312393714762
0.23614666666666664,0.45653340572852347,6,0.09633333333333427,31.141868512110424,4,44,"[4,15,22,31,37,40]",14.74898331400334,0.9655468074496558
0.23615999999999998,0.4565751352014903,6,0.09600000000000097,31.249999999999684,4,44,"[4,15,22,31,37,40]",14.745549773120006,0.9655118778911113
0.23618,0.4566377299822975,6,0.09549999999999992,31.413612565445053,4,44,"[4,6,15,22,31,37]",14.756104577646736,0.9652918020501106
0.23621333333333333,0.45674205613815355,6,0.0946666666666669,31.690140845070346,4,44,"[4,6,15,22,31,37]",14.747559044216098,0.9651923960098809
0.23623999999999998,0.45682551842926217,6,0.0940000000000012,31.914893617020873,4,44,"[4,15,22,31,37,40]",14.723697909134438,0.9652879762238489
0.23624666666666666,0.4568463841915156,6,0.09383333333333299,31.971580817051628,4,44,"[4,6,15,22,31,37]",14.738629538812566,0.9650886083902636
0.23628,0.4569507141378066,5,0.14327999999999969,20.93802345058631,6,22,"[1,4,15,27,37]",16.735074088742596,0.9788832104761547
0.23631333333333332,0.45705504597245084,5,0.14414666666666603,20.81213578762381,6,22,"[1,4,15,27,37]",16.73980847181262,0.9789154802453064
0.23632,0.4570759125655794,5,0.14431999999999964,20.787139689578765,6,22,"[1,4,15,27,37]",16.740720256584638,0.9789217300611176
0.23634666666666665,0.45715937969087156,5,0.14501333333333327,20.687752850312624,6,22,"[1,4,15,27,37]",16.744250600298304,0.9789460526784088
0.23637999999999998,0.45726371528849197,5,0.14587999999999962,20.564847820126186,6,22,"[1,4,15,27,37]",16.7484011136812,0.9789749416735416
0.2364,0.4573263175471765,5,0.14639999999999959,20.491803278688582,6,22,"[1,4,15,27,37]",16.750751690978305,0.978991472467594
0.23641333333333334,0.4573680527607359,5,0.14674666666666683,20.443394512084296,6,22,"[1,4,15,27,37]",16.752260594010817,0.9790021602366504
0.23644666666666667,0.45747239210302604,5,0.14761333333333318,20.323367356155742,6,22,"[1,4,15,27,37]",16.755829566067227,0.9790277204942555
0.23648,0.4575767333107859,5,0.14847999999999953,20.20474137931041,6,32,"[1,4,15,27,37]",16.75910849749688,0.9790516337050909
0.23651333333333333,0.45768107637943833,5,0.14934666666666677,20.08749218819747,6,32,"[1,4,15,27,37]",16.762097798920905,0.9790739102706872
0.23654666666666666,0.45778542130440664,5,0.15021333333333312,19.97159595242325,6,32,"[1,4,15,27,37]",16.76479782401724,0.9790945597449248
0.23656,0.45782715979313704,5,0.15055999999999947,19.925611052072334,6,32,"[1,4,15,27,37]",16.765796905075394,0.9791023659291612
0.23657999999999998,0.45788976808111354,5,0.15107999999999946,19.857029388403564,6,32,"[1,4,15,27,37]",16.76720886957485,0.9791135908425602
0.23661333333333331,0.4579941167049818,5,0.15194666666666581,19.743769743769853,6,32,"[1,4,15,27,37]",16.769331175522087,0.9791310114467546
0.23664,0.4580775969309569,5,0.15263999999999942,19.65408805031454,6,32,"[1,4,15,27,37]",16.770821252693416,0.9791437931454474
0.23664666666666664,0.4580984671714343,5,0.15281333333333305,19.631794782305246,6,32,"[1,4,15,27,37]",16.77116492492743,0.9791468286156025
0.23668,0.4582028194758938,5,0.15368000000000026,19.521082769390908,6,32,"[1,4,15,27,37]",16.7727102439738,0.9791610485876813
0.23671333333333333,0.4583071736137827,5,0.1545466666666666,19.411612457941512,6,32,"[1,4,15,27,37]",16.77396720190591,0.9791736767866206
0.23671999999999999,0.4583280446609693,5,0.15471999999999936,19.38986556359884,6,32,"[1,4,15,27,37]",16.774183992239195,0.9791760118337592
0.23674666666666666,0.4584115295805237,5,0.15541333333333296,19.3033630748113,6,32,"[1,4,15,27,37]",16.77493581095043,0.9791847178247034
0.23678,0.45851588737153903,5,0.1562800000000002,19.196314307652905,6,32,"[1,4,15,27,37]",16.7756160262092,0.9791941755054975
0.23679999999999998,0.45857850291989566,5,0.1567999999999993,19.132653061224573,6,32,"[1,4,15,27,37]",16.77588568623664,0.9791990913825735
