rank,region_id,k,L_over_R,candidate_set_size,max_subset_size,subset_modes,s_min,F_min,F_eval_used,avg_ER_sum_dB,min_ER_sum_dB,avg_separation_efficiency,min_separation_efficiency,geometry_gap_to_target,feasible_under_budget,tau_min_at_budget,is_max_subset_for_k,max_subset_size_for_k,subset_size_gap_to_k_max,k_region_start,k_region_end,region_point_count
52,R080,0.2540266666666666,0.512648796891703,12,6,"[1,4,10,27,37,46]",0.14128000000000052,21.23442808607014,32.0,15.29418190795388,14.568652765588304,0.9710642408805311,0.9662537202444541,0.012648796891702951,True,4.5209600000000165,True,6,0,0.2540266666666666,0.25576,70
53,R091,0.2540266666666666,0.512648796891703,12,6,"[1,4,10,31,37,46]",0.14128000000000052,21.23442808607014,32.0,15.237973835342522,14.59373686346451,0.9707771510486819,0.9664415489949352,0.012648796891702951,True,4.5209600000000165,True,6,0,0.2540266666666666,0.25576,70
54,R153,0.25999999999999995,0.5313952597646565,12,6,"[1,4,6,15,22,40]",0.13999999999999863,21.42857142857164,32.0,15.349068048525682,14.935021540936333,0.9716103858394477,0.968898861206384,0.03139525976465651,True,4.479999999999956,True,6,0,0.2588333333333333,0.2619333333333333,148
55,R124,0.25505999999999995,0.5158937809665946,12,6,"[1,4,18,27,37,46]",0.13362000000000096,22.45172878311614,32.0,15.278584743863354,14.63370754938344,0.9708785397895024,0.9667387644084033,0.01589378096659455,True,4.275840000000031,True,6,0,0.25505999999999995,0.2567933333333333,70
56,R042,0.26086666666666664,0.5341121218393554,12,6,"[1,4,10,15,22,40]",0.13039999999999985,23.00613496932518,32.0,15.295310605425009,14.760750156849141,0.9710783291806484,0.9676666460709629,0.034112121839355414,True,4.172799999999995,True,6,0,0.2588333333333333,0.26271999999999995,181
57,R146,0.26086666666666664,0.5341121218393554,12,6,"[1,4,6,15,18,40]",0.13039999999999985,23.00613496932518,32.0,15.132930551426702,14.094461579845918,0.9699517777359818,0.9625063728982849,0.034112121839355414,True,4.172799999999995,True,6,0,0.2588333333333333,0.2619333333333333,148
58,R250,0.26086666666666664,0.5341121218393554,12,6,"[1,6,15,18,27,40]",0.13039999999999985,23.00613496932518,32.0,15.132381839073043,14.094453874180353,0.9699481785721508,0.9625063088677293,0.034112121839355414,True,4.172799999999995,True,6,0,0.25967999999999997,0.2619333333333333,114
59,R252,0.26086666666666664,0.5341121218393554,12,6,"[1,6,15,18,31,40]",0.13039999999999985,23.00613496932518,32.0,15.307065202853599,14.094469261631858,0.9709850458806079,0.9625064367303072,0.034112121839355414,True,4.172799999999995,True,6,0,0.25967999999999997,0.26169999999999993,98
60,R254,0.26086666666666664,0.5341121218393554,12,6,"[1,6,15,22,27,40]",0.13039999999999985,23.00613496932518,32.0,15.290722373794438,14.835499823324449,0.971105470817455,0.968200852416129,0.034112121839355414,True,4.172799999999995,True,6,0,0.2604333333333333,0.2610666666666666,27
61,R145,0.28258666666666665,0.6016602469617475,12,6,"[1,4,6,10,37,46]",0.1303466666666664,23.015548281505776,32.0,15.213557435996274,14.509093345817393,0.9704941113182146,0.9658036686812981,0.10166024696174747,True,4.171093333333324,True,6,0,0.2812533333333333,0.28297999999999995,110
62,R325,0.28258666666666665,0.6016602469617475,12,6,"[4,6,10,37,40,46]",0.1303466666666664,23.015548281505776,32.0,15.205378418825267,14.771304115115466,0.9705795321512838,0.9677425936758968,0.10166024696174747,True,4.171093333333324,True,6,0,0.28237999999999996,0.28297999999999995,35
63,R136,0.28258666666666665,0.6016602469617475,12,6,"[1,4,27,31,37,46]",0.13034666666666617,23.015548281505815,32.0,15.205106138142126,14.614256563372859,0.9706356933715918,0.9665944489352523,0.10166024696174747,True,4.171093333333317,True,6,0,0.2812533333333333,0.28297999999999995,110
64,R050,0.24638,0.48862841515098754,12,6,"[1,4,10,15,37,40]",0.13032,23.02025782688766,32.0,15.120319757071814,13.907889335036998,0.9692429215210674,0.9609248640707594,0.011371584849012462,True,4.17024,True,6,0,0.24528,0.24651333333333333,68
65,R078,0.24638,0.48862841515098754,12,6,"[1,4,10,27,37,40]",0.13032,23.02025782688766,32.0,15.18726077185112,13.97728032690259,0.9698365764770206,0.9615204067046897,0.011371584849012462,True,4.17024,True,6,0,0.24528,0.24651333333333333,68
66,R090,0.24638,0.48862841515098754,12,6,"[1,4,10,31,37,40]",0.13032,23.02025782688766,32.0,15.157946478771114,13.994163347843418,0.9697302724535547,0.9616639807024194,0.011371584849012462,True,4.17024,True,6,0,0.24528,0.24651333333333333,68
67,R159,0.24638,0.48862841515098754,12,6,"[1,4,6,15,37,40]",0.13032,23.02025782688766,32.0,15.1195450977189,13.90895307760212,0.9692566558517585,0.9609340599471482,0.011371584849012462,True,4.17024,True,6,0,0.24528,0.24651333333333333,68
68,R203,0.24638,0.48862841515098754,12,6,"[1,4,6,27,37,40]",0.13032,23.02025782688766,32.0,15.149175299869007,13.97836120444511,0.969672194992803,0.961529613983135,0.011371584849012462,True,4.17024,True,6,0,0.24528,0.24651333333333333,68
69,R214,0.24638,0.48862841515098754,12,6,"[1,4,6,31,37,40]",0.13032,23.02025782688766,32.0,15.101191946534145,13.995248435957194,0.9694611311446065,0.9616731907307403,0.011371584849012462,True,4.17024,True,6,0,0.24528,0.24651333333333333,68
70,R132,0.25532666666666665,0.5167310929431385,12,6,"[1,4,22,27,37,46]",0.12748666666666675,23.53187261412957,32.0,15.193401656162521,14.261762976259797,0.9700703712315449,0.9638720684319262,0.01673109294313846,True,4.079573333333336,True,6,0,0.25505999999999995,0.2567933333333333,70
71,R051,0.2540266666666666,0.512648796891703,12,6,"[1,4,10,15,37,46]",0.12517333333333447,23.9667660843628,32.0,15.156999741543032,14.189035691373794,0.969797146304391,0.9632843732711611,0.012648796891702951,True,4.005546666666703,True,6,0,0.2540266666666666,0.25504,41
72,R161,0.2540266666666666,0.512648796891703,12,6,"[1,4,6,15,37,46]",0.12517333333333402,23.966766084362884,32.0,15.11115509232881,14.233831693915098,0.9694594003952383,0.9636474397825892,0.012648796891702951,True,4.005546666666689,True,6,0,0.2540266666666666,0.25504,41
73,R204,0.2540266666666666,0.512648796891703,12,6,"[1,4,6,27,37,46]",0.12517333333333402,23.966766084362884,32.0,15.25229335914794,14.251936562265433,0.9706862376579154,0.9637931952952039,0.012648796891702951,True,4.005546666666689,True,6,0,0.2540266666666666,0.25504,41
74,R217,0.2540266666666666,0.512648796891703,12,6,"[1,4,6,31,37,46]",0.12517333333333402,23.966766084362884,32.0,15.196637344418926,14.254818189017895,0.9703897357617718,0.9638163422481095,0.012648796891702951,True,4.005546666666689,True,6,0,0.2540266666666666,0.25504,41
75,R022,0.2812533333333333,0.597555431746108,12,6,"[1,10,18,27,37,46]",0.12490666666666783,24.017933390264506,32.0,15.028298211588762,13.875028448776845,0.969136074738051,0.9606397621800716,0.09755543174610803,True,3.9970133333333706,True,6,0,0.2812533333333333,0.2823533333333333,75
76,R035,0.2812533333333333,0.597555431746108,12,6,"[1,18,27,31,37,46]",0.12490666666666783,24.017933390264506,32.0,15.002386831785643,14.825479984115699,0.969351055368033,0.968129743088785,0.09755543174610803,True,3.9970133333333706,True,6,0,0.2812533333333333,0.2823533333333333,75
