scenario,N,tau0,rho,finesse,finesse_ceiling,delta,tau_eff,tau_margin,peak_headroom_ratio,platform_height_margin,math_optimal_branches,geometry_engineering_branches,geometry_warning_branches,w0_experimental_ok_branches,w0_high_risk_branches,final_engineering_branches,geometry_branch_list,geometry_warning_branch_list,w0_experimental_ok_branch_list,w0_high_risk_branch_list,final_branch_list,max_final_platform_width_L_mm,min_final_platform_width_L_mm,mean_final_platform_width_L_mm,pairwise_er_db,conservative_er_db,rho_is_boundary,final_exists
CURRENT_PLATFORM,30,3.000000000000,1.200000000000,108.000000000000,108,0.027777777778,3.600000000000,0.600000000000,0.166666666667,0.005555555556,4,3,3,0,4,0,"7,11,13","7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000,0.000000000,17.229628,12.211475,no,no
CURRENT_PLATFORM,31,3.000000000000,1.200000000000,111.600000000000,112,0.026881720430,3.600000000000,0.600000000000,0.166666666667,0.005376344086,15,11,11,0,15,2,"4,5,6,7,8,9,10,11,12,13,14","4,5,6,7,8,9,10,11,12,13,14",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","8,10",0.139559893,0.121068681,0.130314287,17.229628,12.205284,no,yes
CURRENT_PLATFORM,32,3.000000000000,1.200000000000,115.200000000000,116,0.026041666667,3.600000000000,0.600000000000,0.166666666667,0.005208333333,8,5,5,0,8,1,"5,7,9,11,13","5,7,9,11,13",-,"1,3,5,7,9,11,13,15",11,0.125508932,0.125508932,0.125508932,17.229628,12.199850,no,yes
CURRENT_PLATFORM,33,3.000000000000,1.200000000000,118.800000000000,119,0.025252525253,3.600000000000,0.600000000000,0.166666666667,0.005050505051,10,7,7,0,10,1,"4,5,7,8,10,13,14","4,5,7,8,10,13,14",-,"1,2,4,5,7,8,10,13,14,16",8,0.112734068,0.112734068,0.112734068,17.229628,12.194423,no,yes
CURRENT_PLATFORM,34,3.000000000000,1.200000000000,122.400000000000,123,0.024509803922,3.600000000000,0.600000000000,0.166666666667,0.004901960784,8,6,6,0,8,1,"5,7,9,11,13,15","5,7,9,11,13,15",-,"1,3,5,7,9,11,13,15",11,0.125703436,0.125703436,0.125703436,17.229628,12.189621,no,yes
CURRENT_PLATFORM,35,3.000000000000,1.200000000000,126.000000000000,126,0.023809523810,3.600000000000,0.600000000000,0.166666666667,0.004761904762,12,8,8,0,12,2,"4,6,8,9,11,12,13,16","4,6,8,9,11,12,13,16",-,"1,2,3,4,6,8,9,11,12,13,16,17","9,12",0.114135010,0.105472528,0.109803769,17.229628,12.184825,no,yes
CURRENT_PLATFORM,36,3.000000000000,1.200000000000,129.600000000000,130,0.023148148148,3.600000000000,0.600000000000,0.166666666667,0.004629629630,6,4,4,0,6,0,"5,7,11,13","5,7,11,13",-,"1,5,7,11,13,17",-,0.000000000,0.000000000,0.000000000,17.229628,12.180551,no,no
CURRENT_PLATFORM,37,3.000000000000,1.200000000000,133.200000000000,134,0.022522522523,3.600000000000,0.600000000000,0.166666666667,0.004504504505,18,12,12,0,18,1,"5,6,7,8,9,10,11,12,13,14,15,16","5,6,7,8,9,10,11,12,13,14,15,16",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",12,0.114341834,0.114341834,0.114341834,17.229628,12.176282,no,yes
CURRENT_PLATFORM,38,3.000000000000,1.200000000000,136.800000000000,137,0.021929824561,3.600000000000,0.600000000000,0.166666666667,0.004385964912,9,7,7,0,9,1,"5,7,9,11,13,15,17","5,7,9,11,13,15,17",-,"1,3,5,7,9,11,13,15,17",13,0.104651488,0.104651488,0.104651488,17.229628,12.172453,no,yes
CURRENT_PLATFORM,39,3.000000000000,1.200000000000,140.400000000000,141,0.021367521368,3.600000000000,0.600000000000,0.166666666667,0.004273504274,12,8,8,0,12,0,"5,7,8,10,11,14,16,17","5,7,8,10,11,14,16,17",-,"1,2,4,5,7,8,10,11,14,16,17,19",-,0.000000000,0.000000000,0.000000000,17.229628,12.168628,no,no
CURRENT_PLATFORM,40,3.000000000000,1.200000000000,144.000000000000,144,0.020833333333,3.600000000000,0.600000000000,0.166666666667,0.004166666667,8,5,5,0,8,1,"7,9,11,13,17","7,9,11,13,17",-,"1,3,7,9,11,13,17,19",13,0.104858412,0.104858412,0.104858412,17.229628,12.165179,no,yes
CURRENT_PLATFORM,41,3.000000000000,1.200000000000,147.600000000000,148,0.020325203252,3.600000000000,0.600000000000,0.166666666667,0.004065040650,20,14,14,0,20,0,"5,6,7,8,9,10,11,12,13,14,15,16,17,18","5,6,7,8,9,10,11,12,13,14,15,16,17,18",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",-,0.000000000,0.000000000,0.000000000,17.229628,12.161732,no,no
CURRENT_PLATFORM,42,3.000000000000,1.200000000000,151.200000000000,152,0.019841269841,3.600000000000,0.600000000000,0.166666666667,0.003968253968,6,5,5,0,6,0,"5,11,13,17,19","5,11,13,17,19",-,"1,5,11,13,17,19",-,0.000000000,0.000000000,0.000000000,17.229628,12.158608,no,no
CURRENT_PLATFORM,43,3.000000000000,1.200000000000,154.800000000000,155,0.019379844961,3.600000000000,0.600000000000,0.166666666667,0.003875968992,21,15,15,0,21,0,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-,0.000000000,0.000000000,0.000000000,17.229628,12.155487,no,no
CURRENT_PLATFORM,44,3.000000000000,1.200000000000,158.400000000000,159,0.018939393939,3.600000000000,0.600000000000,0.166666666667,0.003787878788,10,7,7,0,10,0,"5,7,9,13,15,17,19","5,7,9,13,15,17,19",-,"1,3,5,7,9,13,15,17,19,21",-,0.000000000,0.000000000,0.000000000,17.229628,12.152645,no,no
CURRENT_PLATFORM,45,3.000000000000,1.200000000000,162.000000000000,162,0.018518518519,3.600000000000,0.600000000000,0.166666666667,0.003703703704,12,8,8,0,12,0,"7,8,11,13,14,16,17,19","7,8,11,13,14,16,17,19",-,"1,2,4,7,8,11,13,14,16,17,19,22",-,0.000000000,0.000000000,0.000000000,17.229628,12.149804,no,no
CURRENT_PLATFORM,46,3.000000000000,1.200000000000,165.600000000000,166,0.018115942029,3.600000000000,0.600000000000,0.166666666667,0.003623188406,11,8,8,0,11,0,"7,9,11,13,15,17,19,21","7,9,11,13,15,17,19,21",-,"1,3,5,7,9,11,13,15,17,19,21",-,0.000000000,0.000000000,0.000000000,17.229628,12.147207,no,no
CURRENT_PLATFORM,47,3.000000000000,1.200000000000,169.200000000000,170,0.017730496454,3.600000000000,0.600000000000,0.166666666667,0.003546099291,23,16,16,0,23,0,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",-,0.000000000,0.000000000,0.000000000,17.229628,12.144612,no,no
CURRENT_PLATFORM,48,3.000000000000,1.200000000000,172.800000000000,173,0.017361111111,3.600000000000,0.600000000000,0.166666666667,0.003472222222,8,5,5,0,8,0,"7,11,13,17,19","7,11,13,17,19",-,"1,5,7,11,13,17,19,23",-,0.000000000,0.000000000,0.000000000,17.229628,12.142229,no,no
CURRENT_PLATFORM,49,3.000000000000,1.200000000000,176.400000000000,177,0.017006802721,3.600000000000,0.600000000000,0.166666666667,0.003401360544,21,14,14,0,21,0,"6,8,9,10,11,12,13,15,16,17,18,19,20,22","6,8,9,10,11,12,13,15,16,17,18,19,20,22",-,"1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,22,23,24",-,0.000000000,0.000000000,0.000000000,17.229628,12.139848,no,no
CURRENT_PLATFORM,50,3.000000000000,1.200000000000,180.000000000000,180,0.016666666667,3.600000000000,0.600000000000,0.166666666667,0.003333333333,10,7,7,0,10,0,"7,9,11,13,17,19,21","7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000,0.000000000,17.229628,12.137655,no,no
CURRENT_PLATFORM,5,3.000000000000,1.300000000000,19.500000000000,20,0.153846153846,3.900000000000,0.900000000000,0.230769230769,0.046153846154,2,2,2,0,2,2,"1,2","1,2",-,"1,2","1,2",4.109363531,1.711815969,2.910589750,17.912695,13.922644,no,yes
CURRENT_PLATFORM,6,3.000000000000,1.300000000000,23.400000000000,24,0.128205128205,3.900000000000,0.900000000000,0.230769230769,0.038461538462,1,1,1,0,1,1,1,1,-,1,1,2.939360676,2.939360676,2.939360676,17.912695,13.731555,no,yes
CURRENT_PLATFORM,7,3.000000000000,1.300000000000,27.300000000000,28,0.109890109890,3.900000000000,0.900000000000,0.230769230769,0.032967032967,3,3,3,0,3,3,"1,2,3","1,2,3",-,"1,2,3","1,2,3",2.185258617,0.734642972,1.462854973,17.912695,13.548521,no,yes
CURRENT_PLATFORM,8,3.000000000000,1.300000000000,31.200000000000,32,0.096153846154,3.900000000000,0.900000000000,0.230769230769,0.028846153846,2,2,2,0,2,2,"1,3","1,3",-,"1,3","1,3",1.680257932,0.864325104,1.272291518,17.912695,13.448778,no,yes
CURRENT_PLATFORM,9,3.000000000000,1.300000000000,35.100000000000,36,0.085470085470,3.900000000000,0.900000000000,0.230769230769,0.025641025641,3,2,2,0,3,2,"2,4","2,4",-,"1,2,4","2,4",0.892892003,0.407424184,0.650158093,17.912695,13.351274,no,yes
CURRENT_PLATFORM,10,3.000000000000,1.300000000000,39.000000000000,39,0.076923076923,3.900000000000,0.900000000000,0.230769230769,0.023076923077,2,1,1,0,2,1,3,3,-,"1,3",3,0.816909594,0.816909594,0.816909594,17.912695,13.289978,no,yes
CURRENT_PLATFORM,11,3.000000000000,1.300000000000,42.900000000000,43,0.069930069930,3.900000000000,0.900000000000,0.230769230769,0.020979020979,5,4,4,0,5,4,"2,3,4,5","2,3,4,5",-,"1,2,3,4,5","2,3,4,5",0.641280412,0.258759228,0.506869021,17.912695,13.229536,no,yes
CURRENT_PLATFORM,12,3.000000000000,1.300000000000,46.800000000000,47,0.064102564103,3.900000000000,0.900000000000,0.230769230769,0.019230769231,2,1,1,0,2,1,5,5,-,"1,5",5,0.260450542,0.260450542,0.260450542,17.912695,13.188043,no,yes
CURRENT_PLATFORM,13,3.000000000000,1.300000000000,50.700000000000,51,0.059171597633,3.900000000000,0.900000000000,0.230769230769,0.017751479290,6,4,4,0,6,4,"2,3,4,5","2,3,4,5",-,"1,2,3,4,5,6","2,3,4,5",0.562002146,0.299032806,0.429175412,17.912695,13.146943,no,yes
CURRENT_PLATFORM,14,3.000000000000,1.300000000000,54.600000000000,55,0.054945054945,3.900000000000,0.900000000000,0.230769230769,0.016483516484,3,2,2,0,3,2,"3,5","3,5",-,"1,3,5","3,5",0.433634986,0.392236373,0.412935679,17.912695,13.116990,no,yes
CURRENT_PLATFORM,15,3.000000000000,1.300000000000,58.500000000000,59,0.051282051282,3.900000000000,0.900000000000,0.230769230769,0.015384615385,4,2,2,0,4,2,"2,4","2,4",-,"1,2,4,7","2,4",0.409965976,0.240701218,0.325333597,17.912695,13.087241,no,yes
CURRENT_PLATFORM,16,3.000000000000,1.300000000000,62.400000000000,63,0.048076923077,3.900000000000,0.900000000000,0.230769230769,0.014423076923,4,3,3,0,4,3,"3,5,7","3,5,7",-,"1,3,5,7","3,5,7",0.427237171,0.110474601,0.280925236,17.912695,13.064600,no,yes
CURRENT_PLATFORM,17,3.000000000000,1.300000000000,66.300000000000,67,0.045248868778,3.900000000000,0.900000000000,0.230769230769,0.013574660633,8,6,6,0,8,6,"2,3,4,5,6,7","2,3,4,5,6,7",-,"1,2,3,4,5,6,7,8","2,3,4,5,6,7",0.347279298,0.160294589,0.253182860,17.912695,13.042077,no,yes
CURRENT_PLATFORM,18,3.000000000000,1.300000000000,70.200000000000,71,0.042735042735,3.900000000000,0.900000000000,0.230769230769,0.012820512821,3,2,2,0,3,2,"5,7","5,7",-,"1,5,7","5,7",0.231718600,0.178169874,0.204944237,17.912695,13.024361,no,yes
CURRENT_PLATFORM,19,3.000000000000,1.300000000000,74.100000000000,75,0.040485829960,3.900000000000,0.900000000000,0.230769230769,0.012145748988,9,6,6,0,9,6,"3,4,5,6,7,8","3,4,5,6,7,8",-,"1,2,3,4,5,6,7,8,9","3,4,5,6,7,8",0.344192682,0.102262030,0.224107818,17.912695,13.006718,no,yes
CURRENT_PLATFORM,20,3.000000000000,1.300000000000,78.000000000000,78,0.038461538462,3.900000000000,0.900000000000,0.230769230769,0.011538461538,4,3,3,0,4,2,"3,7,9","3,7,9",-,"1,3,7,9","3,7",0.289566105,0.160850866,0.225208485,17.912695,12.992479,no,yes
CURRENT_PLATFORM,21,3.000000000000,1.300000000000,81.900000000000,82,0.036630036630,3.900000000000,0.900000000000,0.230769230769,0.010989010989,6,3,3,0,6,3,"4,5,8","4,5,8",-,"1,2,4,5,8,10","4,5,8",0.265913178,0.118747840,0.198648256,17.912695,12.978287,no,yes
CURRENT_PLATFORM,22,3.000000000000,1.300000000000,85.800000000000,86,0.034965034965,3.900000000000,0.900000000000,0.230769230769,0.010489510490,5,4,4,0,5,4,"3,5,7,9","3,5,7,9",-,"1,3,5,7,9","3,5,7,9",0.287998209,0.116112862,0.172038832,17.912695,12.966592,no,yes
CURRENT_PLATFORM,23,3.000000000000,1.300000000000,89.700000000000,90,0.033444816054,3.900000000000,0.900000000000,0.230769230769,0.010033444816,11,8,8,0,11,7,"3,4,5,6,7,8,9,10","3,4,5,6,7,8,9,10",-,"1,2,3,4,5,6,7,8,9,10,11","3,4,5,6,7,8,9",0.248327053,0.110193668,0.164668858,17.912695,12.954928,no,yes
CURRENT_PLATFORM,24,3.000000000000,1.300000000000,93.600000000000,94,0.032051282051,3.900000000000,0.900000000000,0.230769230769,0.009615384615,4,2,2,0,4,2,"5,7","5,7",-,"1,5,7,11","5,7",0.184060710,0.147216271,0.165638491,17.912695,12.945152,no,yes
CURRENT_PLATFORM,25,3.000000000000,1.300000000000,97.500000000000,98,0.030769230769,3.900000000000,0.900000000000,0.230769230769,0.009230769231,10,7,7,0,10,4,"3,4,6,7,8,9,11","3,4,6,7,8,9,11",-,"1,2,3,4,6,7,8,9,11,12","4,6,7,8",0.247489098,0.134517647,0.184662818,17.912695,12.935397,no,yes
CURRENT_PLATFORM,26,3.000000000000,1.300000000000,101.400000000000,102,0.029585798817,3.900000000000,0.900000000000,0.230769230769,0.008875739645,6,5,5,0,6,3,"3,5,7,9,11","3,5,7,9,11",-,"1,3,5,7,9,11","5,7,9",0.217372202,0.109035671,0.162687674,17.912695,12.927103,no,yes
CURRENT_PLATFORM,27,3.000000000000,1.300000000000,105.300000000000,106,0.028490028490,3.900000000000,0.900000000000,0.230769230769,0.008547008547,9,6,6,0,9,3,"4,5,7,8,10,11","4,5,7,8,10,11",-,"1,2,4,5,7,8,10,11,13","4,7,8",0.196731386,0.102102002,0.134161235,17.912695,12.918824,no,yes
CURRENT_PLATFORM,28,3.000000000000,1.300000000000,109.200000000000,110,0.027472527473,3.900000000000,0.900000000000,0.230769230769,0.008241758242,6,3,3,0,6,1,"5,9,11","5,9,11",-,"1,3,5,9,11,13",9,0.216923000,0.216923000,0.216923000,17.912695,12.911698,no,yes
CURRENT_PLATFORM,29,3.000000000000,1.300000000000,113.100000000000,114,0.026525198939,3.900000000000,0.900000000000,0.230769230769,0.007957559682,14,10,10,0,14,4,"4,5,6,7,8,9,10,11,12,13","4,5,6,7,8,9,10,11,12,13",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","5,6,7,10",0.193280296,0.115847709,0.158881540,17.912695,12.904584,no,yes
CURRENT_PLATFORM,30,3.000000000000,1.300000000000,117.000000000000,117,0.025641025641,3.900000000000,0.900000000000,0.230769230769,0.007692307692,4,3,3,0,4,0,"7,11,13","7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000,0.000000000,17.912695,12.898396,no,no
CURRENT_PLATFORM,31,3.000000000000,1.300000000000,120.900000000000,121,0.024813895782,3.900000000000,0.900000000000,0.230769230769,0.007444168734,15,11,11,0,15,5,"4,5,6,7,8,9,10,11,12,13,14","4,5,6,7,8,9,10,11,12,13,14",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","5,6,8,9,10",0.193049669,0.102730584,0.139770051,17.912695,12.892218,no,yes
CURRENT_PLATFORM,32,3.000000000000,1.300000000000,124.800000000000,125,0.024038461538,3.900000000000,0.900000000000,0.230769230769,0.007211538462,8,5,5,0,8,2,"5,7,9,11,13","5,7,9,11,13",-,"1,3,5,7,9,11,13,15","9,11",0.173996410,0.101531289,0.137763849,17.912695,12.886794,no,yes
CURRENT_PLATFORM,33,3.000000000000,1.300000000000,128.700000000000,129,0.023310023310,3.900000000000,0.900000000000,0.230769230769,0.006993006993,10,7,7,0,10,1,"4,5,7,8,10,13,14","4,5,7,8,10,13,14",-,"1,2,4,5,7,8,10,13,14,16",8,0.156101780,0.156101780,0.156101780,17.912695,12.881377,no,yes
CURRENT_PLATFORM,34,3.000000000000,1.300000000000,132.600000000000,133,0.022624434389,3.900000000000,0.900000000000,0.230769230769,0.006787330317,8,6,6,0,8,2,"5,7,9,11,13,15","5,7,9,11,13,15",-,"1,3,5,7,9,11,13,15","7,11",0.173893440,0.120103396,0.146998418,17.912695,12.876585,no,yes
CURRENT_PLATFORM,35,3.000000000000,1.300000000000,136.500000000000,137,0.021978021978,3.900000000000,0.900000000000,0.230769230769,0.006593406593,12,8,8,0,12,2,"4,6,8,9,11,12,13,16","4,6,8,9,11,12,13,16",-,"1,2,3,4,6,8,9,11,12,13,16,17","9,12",0.158211673,0.146045992,0.152128833,17.912695,12.871797,no,yes
CURRENT_PLATFORM,36,3.000000000000,1.300000000000,140.400000000000,141,0.021367521368,3.900000000000,0.900000000000,0.230769230769,0.006410256410,6,4,4,0,6,1,"5,7,11,13","5,7,11,13",-,"1,5,7,11,13,17",7,0.110014894,0.110014894,0.110014894,17.912695,12.867532,no,yes
CURRENT_PLATFORM,37,3.000000000000,1.300000000000,144.300000000000,145,0.020790020790,3.900000000000,0.900000000000,0.230769230769,0.006237006237,18,12,12,0,18,2,"5,6,7,8,9,10,11,12,13,14,15,16","5,6,7,8,9,10,11,12,13,14,15,16",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","9,12",0.158185151,0.137206778,0.147695964,17.912695,12.863270,no,yes
CURRENT_PLATFORM,38,3.000000000000,1.300000000000,148.200000000000,149,0.020242914980,3.900000000000,0.900000000000,0.230769230769,0.006072874494,9,7,7,0,9,1,"5,7,9,11,13,15,17","5,7,9,11,13,15,17",-,"1,3,5,7,9,11,13,15,17",13,0.145052823,0.145052823,0.145052823,17.912695,12.859449,no,yes
CURRENT_PLATFORM,39,3.000000000000,1.300000000000,152.100000000000,153,0.019723865878,3.900000000000,0.900000000000,0.230769230769,0.005917159763,12,8,8,0,12,2,"5,7,8,10,11,14,16,17","5,7,8,10,11,14,16,17",-,"1,2,4,5,7,8,10,11,14,16,17,19","8,10",0.129376026,0.102310881,0.115843453,17.912695,12.855631,no,yes
CURRENT_PLATFORM,40,3.000000000000,1.300000000000,156.000000000000,156,0.019230769231,3.900000000000,0.900000000000,0.230769230769,0.005769230769,8,5,5,0,8,1,"7,9,11,13,17","7,9,11,13,17",-,"1,3,7,9,11,13,17,19",13,0.145072688,0.145072688,0.145072688,17.912695,12.852188,no,yes
CURRENT_PLATFORM,41,3.000000000000,1.300000000000,159.900000000000,160,0.018761726079,3.900000000000,0.900000000000,0.230769230769,0.005628517824,20,14,14,0,20,2,"5,6,7,8,9,10,11,12,13,14,15,16,17,18","5,6,7,8,9,10,11,12,13,14,15,16,17,18",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","10,14",0.133914887,0.122390519,0.128152703,17.912695,12.848748,no,yes
CURRENT_PLATFORM,42,3.000000000000,1.300000000000,163.800000000000,164,0.018315018315,3.900000000000,0.900000000000,0.230769230769,0.005494505495,6,5,5,0,6,0,"5,11,13,17,19","5,11,13,17,19",-,"1,5,11,13,17,19",-,0.000000000,0.000000000,0.000000000,17.912695,12.845630,no,no
CURRENT_PLATFORM,43,3.000000000000,1.300000000000,167.700000000000,168,0.017889087657,3.900000000000,0.900000000000,0.230769230769,0.005366726297,21,15,15,0,21,2,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","11,14",0.133962912,0.116120451,0.125041682,17.912695,12.842515,no,yes
CURRENT_PLATFORM,44,3.000000000000,1.300000000000,171.600000000000,172,0.017482517483,3.900000000000,0.900000000000,0.230769230769,0.005244755245,10,7,7,0,10,1,"5,7,9,13,15,17,19","5,7,9,13,15,17,19",-,"1,3,5,7,9,13,15,17,19,21",15,0.124365489,0.124365489,0.124365489,17.912695,12.839678,no,yes
CURRENT_PLATFORM,45,3.000000000000,1.300000000000,175.500000000000,176,0.017094017094,3.900000000000,0.900000000000,0.230769230769,0.005128205128,12,8,8,0,12,1,"7,8,11,13,14,16,17,19","7,8,11,13,14,16,17,19",-,"1,2,4,7,8,11,13,14,16,17,19,22",11,0.110461295,0.110461295,0.110461295,17.912695,12.836843,no,yes
CURRENT_PLATFORM,46,3.000000000000,1.300000000000,179.400000000000,180,0.016722408027,3.900000000000,0.900000000000,0.230769230769,0.005016722408,11,8,8,0,11,1,"7,9,11,13,15,17,19,21","7,9,11,13,15,17,19,21",-,"1,3,5,7,9,11,13,15,17,19,21",15,0.124430341,0.124430341,0.124430341,17.912695,12.834250,no,yes
CURRENT_PLATFORM,47,3.000000000000,1.300000000000,183.300000000000,184,0.016366612111,3.900000000000,0.900000000000,0.230769230769,0.004909983633,23,16,16,0,23,2,"6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23","12,16",0.116087392,0.105327938,0.110707665,17.912695,12.831660,no,yes
CURRENT_PLATFORM,48,3.000000000000,1.300000000000,187.200000000000,188,0.016025641026,3.900000000000,0.900000000000,0.230769230769,0.004807692308,8,5,5,0,8,0,"7,11,13,17,19","7,11,13,17,19",-,"1,5,7,11,13,17,19,23",-,0.000000000,0.000000000,0.000000000,17.912695,12.829282,no,no
CURRENT_PLATFORM,49,3.000000000000,1.300000000000,191.100000000000,192,0.015698587127,3.900000000000,0.900000000000,0.230769230769,0.004709576138,21,14,14,0,21,2,"6,8,9,10,11,12,13,15,16,17,18,19,20,22","6,8,9,10,11,12,13,15,16,17,18,19,20,22",-,"1,2,3,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,22,23,24","12,16",0.116161889,0.100650371,0.108406130,17.912695,12.826905,no,yes
CURRENT_PLATFORM,50,3.000000000000,1.300000000000,195.000000000000,195,0.015384615385,3.900000000000,0.900000000000,0.230769230769,0.004615384615,10,7,7,0,10,1,"7,9,11,13,17,19,21","7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",17,0.108842561,0.108842561,0.108842561,17.912695,12.824716,no,yes
CURRENT_PLATFORM,5,4.000000000000,1.000000000000,20.000000000000,20,0.200000000000,4.000000000000,0.000000000000,0.000000000000,0.000000000000,2,2,2,0,2,0,"1,2","1,2",-,"1,2",-,0.000000000,0.000000000,0.000000000,18.129134,14.139606,yes,no
CURRENT_PLATFORM,6,4.000000000000,1.000000000000,24.000000000000,24,0.166666666667,4.000000000000,0.000000000000,0.000000000000,0.000000000000,1,1,1,0,1,0,1,1,-,1,-,0.000000000,0.000000000,0.000000000,18.129134,13.948627,yes,no
CURRENT_PLATFORM,7,4.000000000000,1.000000000000,28.000000000000,28,0.142857142857,4.000000000000,0.000000000000,0.000000000000,0.000000000000,3,3,3,0,3,0,"1,2,3","1,2,3",-,"1,2,3",-,0.000000000,0.000000000,0.000000000,18.129134,13.765694,yes,no
CURRENT_PLATFORM,8,4.000000000000,1.000000000000,32.000000000000,32,0.125000000000,4.000000000000,0.000000000000,0.000000000000,0.000000000000,2,2,2,0,2,0,"1,3","1,3",-,"1,3",-,0.000000000,0.000000000,0.000000000,18.129134,13.666008,yes,no
CURRENT_PLATFORM,9,4.000000000000,1.000000000000,36.000000000000,36,0.111111111111,4.000000000000,0.000000000000,0.000000000000,0.000000000000,3,2,2,0,3,0,"2,4","2,4",-,"1,2,4",-,0.000000000,0.000000000,0.000000000,18.129134,13.568558,yes,no
CURRENT_PLATFORM,10,4.000000000000,1.000000000000,40.000000000000,40,0.100000000000,4.000000000000,0.000000000000,0.000000000000,0.000000000000,2,1,1,0,2,0,3,3,-,"1,3",-,0.000000000,0.000000000,0.000000000,18.129134,13.507297,yes,no
CURRENT_PLATFORM,11,4.000000000000,1.000000000000,44.000000000000,44,0.090909090909,4.000000000000,0.000000000000,0.000000000000,0.000000000000,5,4,4,0,5,0,"2,3,4,5","2,3,4,5",-,"1,2,3,4,5",-,0.000000000,0.000000000,0.000000000,18.129134,13.446889,yes,no
CURRENT_PLATFORM,12,4.000000000000,1.000000000000,48.000000000000,48,0.083333333333,4.000000000000,0.000000000000,0.000000000000,0.000000000000,2,1,1,0,2,0,5,5,-,"1,5",-,0.000000000,0.000000000,0.000000000,18.129134,13.405420,yes,no
CURRENT_PLATFORM,13,4.000000000000,1.000000000000,52.000000000000,52,0.076923076923,4.000000000000,0.000000000000,0.000000000000,0.000000000000,6,4,4,0,6,0,"2,3,4,5","2,3,4,5",-,"1,2,3,4,5,6",-,0.000000000,0.000000000,0.000000000,18.129134,13.364342,yes,no
CURRENT_PLATFORM,14,4.000000000000,1.000000000000,56.000000000000,56,0.071428571429,4.000000000000,0.000000000000,0.000000000000,0.000000000000,3,2,2,0,3,0,"3,5","3,5",-,"1,3,5",-,0.000000000,0.000000000,0.000000000,18.129134,13.334406,yes,no
CURRENT_PLATFORM,15,4.000000000000,1.000000000000,60.000000000000,60,0.066666666667,4.000000000000,0.000000000000,0.000000000000,0.000000000000,4,2,2,0,4,0,"2,4","2,4",-,"1,2,4,7",-,0.000000000,0.000000000,0.000000000,18.129134,13.304674,yes,no
CURRENT_PLATFORM,16,4.000000000000,1.000000000000,64.000000000000,64,0.062500000000,4.000000000000,0.000000000000,0.000000000000,0.000000000000,4,3,3,0,4,0,"3,5,7","3,5,7",-,"1,3,5,7",-,0.000000000,0.000000000,0.000000000,18.129134,13.282045,yes,no
CURRENT_PLATFORM,17,4.000000000000,1.000000000000,68.000000000000,68,0.058823529412,4.000000000000,0.000000000000,0.000000000000,0.000000000000,8,6,6,0,8,0,"2,3,4,5,6,7","2,3,4,5,6,7",-,"1,2,3,4,5,6,7,8",-,0.000000000,0.000000000,0.000000000,18.129134,13.259534,yes,no
CURRENT_PLATFORM,18,4.000000000000,1.000000000000,72.000000000000,72,0.055555555556,4.000000000000,0.000000000000,0.000000000000,0.000000000000,3,2,2,0,3,0,"5,7","5,7",-,"1,5,7",-,0.000000000,0.000000000,0.000000000,18.129134,13.241829,yes,no
CURRENT_PLATFORM,19,4.000000000000,1.000000000000,76.000000000000,76,0.052631578947,4.000000000000,0.000000000000,0.000000000000,0.000000000000,9,6,6,0,9,0,"3,4,5,6,7,8","3,4,5,6,7,8",-,"1,2,3,4,5,6,7,8,9",-,0.000000000,0.000000000,0.000000000,18.129134,13.224195,yes,no
CURRENT_PLATFORM,20,4.000000000000,1.000000000000,80.000000000000,80,0.050000000000,4.000000000000,0.000000000000,0.000000000000,0.000000000000,4,3,3,0,4,0,"3,7,9","3,7,9",-,"1,3,7,9",-,0.000000000,0.000000000,0.000000000,18.129134,13.209964,yes,no
