Time_ms,Lambda_aligned,Power_uW,Scan_Direction
213404,794.9823245049747,3.0,Falling
37041,794.9823428873707,2.76,Rising
213104,794.9823961246991,2.75,Falling
37341,794.9824145070951,2.57,Rising
212804,794.9824677444235,2.57,Falling
37641,794.9824861268195,2.44,Rising
212504,794.9825393641479,2.43,Falling
37941,794.9825577465439,2.33,Rising
212204,794.9826109838723,2.32,Falling
38241,794.9826293662682,2.23,Rising
211904,794.9826826035967,2.24,Falling
38541,794.9827009859926,2.16,Rising
211604,794.9827542233211,2.1799999999999997,Falling
38841,794.982772605717,2.13,Rising
211304,794.9828258430455,2.1399999999999997,Falling
39144,794.9828449416386,2.0999999999999996,Rising
211004,794.9828974627699,2.0999999999999996,Falling
39444,794.982916561363,2.09,Rising
210704,794.9829690824943,2.08,Falling
39744,794.9829881810874,2.09,Rising
210404,794.9830407022187,2.08,Falling
40044,794.9830598008118,2.1100000000000003,Rising
210104,794.983112321943,2.08,Falling
40344,794.9831314205362,2.1100000000000003,Rising
209804,794.9831839416674,2.0999999999999996,Falling
40644,794.9832030402606,2.1399999999999997,Rising
209504,794.9832555613918,2.13,Falling
40944,794.983274659985,2.1900000000000004,Rising
209201,794.9833278973134,2.1900000000000004,Falling
41244,794.9833462797094,2.25,Rising
208901,794.9833995170378,2.24,Falling
41544,794.9834178994338,2.33,Rising
208601,794.9834711367622,2.31,Falling
41844,794.9834895191582,2.42,Rising
208301,794.9835427564866,2.4099999999999997,Falling
42144,794.9835611388826,2.54,Rising
208001,794.983614376211,2.53,Falling
42444,794.983632758607,2.69,Rising
207701,794.9836859959354,2.66,Falling
42744,794.9837043783314,2.88,Rising
207401,794.9837576156598,2.83,Falling
43044,794.9837759980558,3.12,Rising
207101,794.9838292353842,3.05,Falling
43344,794.9838476177802,3.37,Rising
206801,794.9839008551086,3.29,Falling
43644,794.9839192375046,3.5599999999999996,Rising
206501,794.983972474833,3.49,Falling
43944,794.983990857229,3.6799999999999997,Rising
206201,794.9840440945574,3.63,Falling
44244,794.9840624769532,3.75,Rising
205901,794.9841157142818,3.7,Falling
44544,794.9841340966776,3.74,Rising
205601,794.9841873340062,3.67,Falling
44844,794.984205716402,3.6799999999999997,Rising
205301,794.9842589537305,3.6100000000000003,Falling
45144,794.9842773361264,3.6500000000000004,Rising
205001,794.9843305734549,3.5999999999999996,Falling
45444,794.9843489558508,3.6799999999999997,Rising
204701,794.9844021931793,3.62,Falling
45744,794.9844205755752,3.73,Rising
204401,794.9844738129037,3.67,Falling
46044,794.9844921952996,3.82,Rising
204101,794.9845454326281,3.76,Falling
46344,794.984563815024,3.95,Rising
203801,794.9846170523525,3.9099999999999997,Falling
46647,794.9846361509457,4.140000000000001,Rising
203501,794.9846886720769,4.08,Falling
46947,794.9847077706701,4.359999999999999,Rising
203201,794.9847602918013,4.300000000000001,Falling
47247,794.9847793903945,4.61,Rising
202901,794.9848319115257,4.55,Falling
47547,794.9848510101189,4.930000000000001,Rising
202601,794.9849035312501,4.86,Falling
47847,794.9849226298433,5.28,Rising
202301,794.9849751509745,5.22,Falling
48147,794.9849942495676,5.720000000000001,Rising
201998,794.9850474868961,5.66,Falling
48447,794.985065869292,6.2299999999999995,Rising
48747,794.9851374890164,6.81,Rising
201369,794.9851976495848,6.83,Falling
49047,794.9852091087408,7.48,Rising
201069,794.9852692693092,7.57,Falling
200769,794.9853408890336,8.42,Falling
49681,794.9853604650916,9.48,Rising
200469,794.985412508758,9.45,Falling
49981,794.985432084816,10.7,Rising
200169,794.9854841284824,10.7,Falling
50281,794.9855037045404,12.2,Rising
199869,794.9855557482068,12.3,Falling
50581,794.9855753242648,14.2,Rising
199569,794.9856273679312,14.2,Falling
50881,794.9856469439892,16.6,Rising
199269,794.9856989876556,16.6,Falling
51181,794.9857185637136,19.599999999999998,Rising
198969,794.98577060738,19.8,Falling
51481,794.985790183438,23.6,Rising
198669,794.9858422271044,23.8,Falling
51781,794.9858618031624,28.6,Rising
198369,794.9859138468288,29.0,Falling
52081,794.9859334228868,35.1,Rising
198069,794.9859854665532,35.800000000000004,Falling
52381,794.9860050426112,43.6,Rising
197769,794.9860570862776,44.4,Falling
52681,794.9860766623356,54.1,Rising
197469,794.986128706002,55.4,Falling
52981,794.98614828206,65.7,Rising
53281,794.9862199017844,77.10000000000001,Rising
196842,794.9862783912259,79.6,Falling
53790,794.9863414165834,85.2,Rising
196542,794.9863500109503,85.0,Falling
54090,794.9864130363078,79.9,Rising
196027,794.9864729581438,77.0,Falling
195727,794.9865445778682,65.6,Falling
54736,794.9865672574476,55.099999999999994,Rising
195427,794.9866161975926,53.5,Falling
55036,794.986638877172,44.7,Rising
195127,794.986687817317,43.099999999999994,Falling
55339,794.9867112130937,36.1,Rising
194827,794.9867594370414,34.8,Falling
